"TIME","GEO","AGE","INDIC_HE","UNIT","SEX","ICD10","Value","Value_imp"
2019,"Denmark","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",116,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",8523.4,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",8982.5,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",898.4,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",2.4,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",42.1,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",9497.7,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",10046.8,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",956.6,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",3.2,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",41.5,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",7496.6,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",7862.6,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",837.1,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",1.6,TRUE
2019,"Denmark","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",42.8,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",3937.3,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",4009.7,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",180.7,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.9,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",6.1,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",4233.4,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",4283,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",190.9,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",1.8,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",8.2,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",3624.9,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3722,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",176.7,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,TRUE
2019,"Denmark","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",4.3,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",3579.2,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3579.2,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",105.6,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.3,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",4.8,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",3636.6,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3636,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",109.3,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",4.1,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",3528.1,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3528.1,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",101.2,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0.6,TRUE
2019,"Denmark","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",3.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",694.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",677.3,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",16.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",1.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",734.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",717,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",16.6,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0.2,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",1.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",655.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",638.8,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",16.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",1.2,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",3787.3,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",1952.9,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",56.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",5.6,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",3935.8,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",2143.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",58.3,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",6.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",3631,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",1745.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",54.9,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",5.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",456.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",456.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",29.4,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",3.7,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",516,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",516,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",31.6,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",4.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",393.7,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",393.7,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",25.9,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",3.3,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",222.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",222.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",11.3,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",258.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",258.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",12.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",0.8,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",196.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",196.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",10.8,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",1.2,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",243,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",243,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",8.6,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",0.7,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",238.2,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",238.2,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",9,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",0.8,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",247.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",247.1,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",8.2,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,TRUE
2019,"Germany (until 1990 former territory of the FRG)","From 10 to 14 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",0.6,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",8498.1,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",10215.6,FALSE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",23.1,FALSE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",23.1,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",23.1,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",15205.9,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",8118.3,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",23.1,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0.4,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",3.3,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",17768.4,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",8872.8,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",23.1,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0.3,TRUE
2019,"Estonia","Total","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",2.4,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",10902.3,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",10215.6,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",61.2,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",36,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",14012.7,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",3220.5,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",70.4,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",49.2,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",7654.2,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",2349.3,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",51.7,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,TRUE
2019,"Estonia","Less than 1 year","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",22.1,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",9805.1,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",7225,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",23.1,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0.1,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",21,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",10473.2,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",8582.4,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",40.9,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0.2,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",24.5,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98",8269.5,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",5797.8,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Certain infectious and parasitic diseases (A00-B99)",27.7,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Tuberculosis",0,TRUE
2019,"Estonia","From 1 to 4 years","Day cases (total number)","Per hundred thousand inhabitants","Females","Intestinal infectious diseases except diarrhoea",17.3,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98",8007.6,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",4947.8,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Certain infectious and parasitic diseases (A00-B99)",10.4,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Tuberculosis",0,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Total","Intestinal infectious diseases except diarrhoea",8.3,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98",9006.5,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","All causes of diseases (A00-Z99) excluding V00-Y98 and Z38",5371,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Certain infectious and parasitic diseases (A00-B99)",8.1,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Tuberculosis",0,TRUE
2019,"Estonia","From 5 to 9 years","Day cases (total number)","Per hundred thousand inhabitants","Males","Intestinal infectious diseases except diarrhoea",8.1,TRUE
