"TIME","GEO","UNIT","SOURCE","ICD10","Value","Value_imp"
2016,"Sweden","Percentage","Survey data","Malignant neoplasm of cervix uteri",72.5,TRUE
2016,"Sweden","Percentage","Programme data","Malignant neoplasm of breast",61.4,TRUE
2016,"Sweden","Percentage","Programme data","Malignant neoplasm of cervix uteri",72.5,FALSE
2016,"Iceland","Percentage","Survey data","Malignant neoplasm of breast",73,TRUE
2016,"Iceland","Percentage","Survey data","Malignant neoplasm of cervix uteri",68,TRUE
2016,"Iceland","Percentage","Programme data","Malignant neoplasm of breast",55,FALSE
2016,"Iceland","Percentage","Programme data","Malignant neoplasm of cervix uteri",68,FALSE
2016,"Liechtenstein","Percentage","Survey data","Malignant neoplasm of breast",73,TRUE
2016,"Liechtenstein","Percentage","Survey data","Malignant neoplasm of cervix uteri",60.8,TRUE
2016,"Liechtenstein","Percentage","Programme data","Malignant neoplasm of breast",8.5,FALSE
2016,"Liechtenstein","Percentage","Programme data","Malignant neoplasm of cervix uteri",31.2,FALSE
2016,"Norway","Percentage","Survey data","Malignant neoplasm of breast",74.8,TRUE
2016,"Norway","Percentage","Survey data","Malignant neoplasm of cervix uteri",74.4,TRUE
2016,"Norway","Percentage","Programme data","Malignant neoplasm of breast",74.8,FALSE
2016,"Norway","Percentage","Programme data","Malignant neoplasm of cervix uteri",74.4,FALSE
2016,"Switzerland","Percentage","Survey data","Malignant neoplasm of breast",49,TRUE
2016,"Switzerland","Percentage","Survey data","Malignant neoplasm of cervix uteri",75.5,TRUE
2016,"Switzerland","Percentage","Programme data","Malignant neoplasm of breast",61.4,TRUE
2016,"Switzerland","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.31,TRUE
2016,"United Kingdom","Percentage","Survey data","Malignant neoplasm of breast",73,TRUE
2016,"United Kingdom","Percentage","Survey data","Malignant neoplasm of cervix uteri",62.8,TRUE
2016,"United Kingdom","Percentage","Programme data","Malignant neoplasm of breast",75.38,FALSE
2016,"United Kingdom","Percentage","Programme data","Malignant neoplasm of cervix uteri",76.51,FALSE
2016,"Montenegro","Percentage","Survey data","Malignant neoplasm of breast",73,TRUE
2016,"Montenegro","Percentage","Survey data","Malignant neoplasm of cervix uteri",60.8,TRUE
2016,"Montenegro","Percentage","Programme data","Malignant neoplasm of breast",27.4,TRUE
2016,"Montenegro","Percentage","Programme data","Malignant neoplasm of cervix uteri",34.4,TRUE
2016,"North Macedonia","Percentage","Survey data","Malignant neoplasm of breast",73,TRUE
2016,"North Macedonia","Percentage","Survey data","Malignant neoplasm of cervix uteri",60.8,TRUE
2016,"North Macedonia","Percentage","Programme data","Malignant neoplasm of breast",61.4,TRUE
2016,"North Macedonia","Percentage","Programme data","Malignant neoplasm of cervix uteri",5.3,FALSE
2016,"Serbia","Percentage","Survey data","Malignant neoplasm of breast",73,TRUE
2016,"Serbia","Percentage","Survey data","Malignant neoplasm of cervix uteri",60.8,TRUE
2016,"Serbia","Percentage","Programme data","Malignant neoplasm of breast",11.5,FALSE
2016,"Serbia","Percentage","Programme data","Malignant neoplasm of cervix uteri",10.6,FALSE
2016,"Turkey","Percentage","Survey data","Malignant neoplasm of breast",28.1,FALSE
2016,"Turkey","Percentage","Survey data","Malignant neoplasm of cervix uteri",26.3,FALSE
2016,"Turkey","Percentage","Programme data","Malignant neoplasm of breast",33.17,FALSE
2016,"Turkey","Percentage","Programme data","Malignant neoplasm of cervix uteri",47.79,FALSE
2017,"Belgium","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2017,"Belgium","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2017,"Belgium","Percentage","Programme data","Malignant neoplasm of breast",61,FALSE
2017,"Belgium","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,FALSE
2017,"Bulgaria","Percentage","Survey data","Malignant neoplasm of breast",31.8,TRUE
2017,"Bulgaria","Percentage","Survey data","Malignant neoplasm of cervix uteri",52.2,TRUE
2017,"Bulgaria","Percentage","Programme data","Malignant neoplasm of breast",20.55,FALSE
2017,"Bulgaria","Percentage","Programme data","Malignant neoplasm of cervix uteri",13.35,FALSE
2017,"Czechia","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Czechia","Percentage","Survey data","Malignant neoplasm of cervix uteri",76.04,TRUE
2017,"Czechia","Percentage","Programme data","Malignant neoplasm of breast",62,FALSE
2017,"Czechia","Percentage","Programme data","Malignant neoplasm of cervix uteri",76.04,FALSE
2017,"Denmark","Percentage","Survey data","Malignant neoplasm of breast",75,FALSE
2017,"Denmark","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Denmark","Percentage","Programme data","Malignant neoplasm of breast",83.2,TRUE
2017,"Denmark","Percentage","Programme data","Malignant neoplasm of cervix uteri",62,FALSE
2017,"Germany (until 1990 former territory of the FRG)","Percentage","Survey data","Malignant neoplasm of breast",73.5,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Percentage","Survey data","Malignant neoplasm of cervix uteri",79,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Percentage","Programme data","Malignant neoplasm of breast",49.4,FALSE
2017,"Germany (until 1990 former territory of the FRG)","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,TRUE
2017,"Estonia","Percentage","Survey data","Malignant neoplasm of breast",55.9,TRUE
2017,"Estonia","Percentage","Survey data","Malignant neoplasm of cervix uteri",57.7,TRUE
2017,"Estonia","Percentage","Programme data","Malignant neoplasm of breast",55.9,FALSE
2017,"Estonia","Percentage","Programme data","Malignant neoplasm of cervix uteri",50.7,FALSE
2017,"Ireland","Percentage","Survey data","Malignant neoplasm of breast",74.9,TRUE
2017,"Ireland","Percentage","Survey data","Malignant neoplasm of cervix uteri",78.02,TRUE
2017,"Ireland","Percentage","Programme data","Malignant neoplasm of breast",73.8,FALSE
2017,"Ireland","Percentage","Programme data","Malignant neoplasm of cervix uteri",80.2,FALSE
2017,"Greece","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Greece","Percentage","Survey data","Malignant neoplasm of cervix uteri",75.52,TRUE
2017,"Greece","Percentage","Programme data","Malignant neoplasm of breast",61,TRUE
2017,"Greece","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,TRUE
2017,"Spain","Percentage","Survey data","Malignant neoplasm of breast",81.48,FALSE
2017,"Spain","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,FALSE
2017,"Spain","Percentage","Programme data","Malignant neoplasm of breast",61,TRUE
2017,"Spain","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,TRUE
2017,"France","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"France","Percentage","Survey data","Malignant neoplasm of cervix uteri",73.59,TRUE
2017,"France","Percentage","Programme data","Malignant neoplasm of breast",49.7,FALSE
2017,"France","Percentage","Programme data","Malignant neoplasm of cervix uteri",58.7,FALSE
2017,"Croatia","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Croatia","Percentage","Survey data","Malignant neoplasm of cervix uteri",77.1,TRUE
2017,"Croatia","Percentage","Programme data","Malignant neoplasm of breast",60,FALSE
2017,"Croatia","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,TRUE
2017,"Italy","Percentage","Survey data","Malignant neoplasm of breast",73,FALSE
2017,"Italy","Percentage","Survey data","Malignant neoplasm of cervix uteri",79,FALSE
2017,"Italy","Percentage","Programme data","Malignant neoplasm of breast",59.3,FALSE
2017,"Italy","Percentage","Programme data","Malignant neoplasm of cervix uteri",40.5,FALSE
2017,"Cyprus","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Cyprus","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Cyprus","Percentage","Programme data","Malignant neoplasm of breast",34.79,FALSE
2017,"Cyprus","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,TRUE
2017,"Latvia","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Latvia","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Latvia","Percentage","Programme data","Malignant neoplasm of breast",44,FALSE
2017,"Latvia","Percentage","Programme data","Malignant neoplasm of cervix uteri",39,FALSE
2017,"Lithuania","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Lithuania","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Lithuania","Percentage","Programme data","Malignant neoplasm of breast",48.3,FALSE
2017,"Lithuania","Percentage","Programme data","Malignant neoplasm of cervix uteri",50.9,FALSE
2017,"Luxembourg","Percentage","Survey data","Malignant neoplasm of breast",81.02,TRUE
2017,"Luxembourg","Percentage","Survey data","Malignant neoplasm of cervix uteri",79,TRUE
2017,"Luxembourg","Percentage","Programme data","Malignant neoplasm of breast",57.1,FALSE
2017,"Luxembourg","Percentage","Programme data","Malignant neoplasm of cervix uteri",76.55,FALSE
2017,"Hungary","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Hungary","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Hungary","Percentage","Programme data","Malignant neoplasm of breast",41.09,FALSE
2017,"Hungary","Percentage","Programme data","Malignant neoplasm of cervix uteri",34.2,FALSE
2017,"Malta","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Malta","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Malta","Percentage","Programme data","Malignant neoplasm of breast",50.5,FALSE
2017,"Malta","Percentage","Programme data","Malignant neoplasm of cervix uteri",24,FALSE
2017,"Netherlands","Percentage","Survey data","Malignant neoplasm of breast",79.3,FALSE
2017,"Netherlands","Percentage","Survey data","Malignant neoplasm of cervix uteri",61.8,FALSE
2017,"Netherlands","Percentage","Programme data","Malignant neoplasm of breast",77.2,FALSE
2017,"Netherlands","Percentage","Programme data","Malignant neoplasm of cervix uteri",57,FALSE
2017,"Austria","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Austria","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Austria","Percentage","Programme data","Malignant neoplasm of breast",61,TRUE
2017,"Austria","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,TRUE
2017,"Poland","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Poland","Percentage","Survey data","Malignant neoplasm of cervix uteri",71.7,TRUE
2017,"Poland","Percentage","Programme data","Malignant neoplasm of breast",61,TRUE
2017,"Poland","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,TRUE
2017,"Portugal","Percentage","Survey data","Malignant neoplasm of breast",81.48,TRUE
2017,"Portugal","Percentage","Survey data","Malignant neoplasm of cervix uteri",70.7,TRUE
2017,"Portugal","Percentage","Programme data","Malignant neoplasm of breast",61,TRUE
2017,"Portugal","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,TRUE
2017,"Romania","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Romania","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Romania","Percentage","Programme data","Malignant neoplasm of breast",0.2,TRUE
2017,"Romania","Percentage","Programme data","Malignant neoplasm of cervix uteri",0.9,FALSE
2017,"Slovenia","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Slovenia","Percentage","Survey data","Malignant neoplasm of cervix uteri",70.7,TRUE
2017,"Slovenia","Percentage","Programme data","Malignant neoplasm of breast",70.5,FALSE
2017,"Slovenia","Percentage","Programme data","Malignant neoplasm of cervix uteri",72,FALSE
2017,"Slovakia","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Slovakia","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Slovakia","Percentage","Programme data","Malignant neoplasm of breast",30.7,FALSE
2017,"Slovakia","Percentage","Programme data","Malignant neoplasm of cervix uteri",46.17,FALSE
2017,"Finland","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Finland","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Finland","Percentage","Programme data","Malignant neoplasm of breast",81.9,FALSE
2017,"Finland","Percentage","Programme data","Malignant neoplasm of cervix uteri",70.6,FALSE
2017,"Sweden","Percentage","Survey data","Malignant neoplasm of breast",81.48,TRUE
2017,"Sweden","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Sweden","Percentage","Programme data","Malignant neoplasm of breast",61,TRUE
2017,"Sweden","Percentage","Programme data","Malignant neoplasm of cervix uteri",73.5,FALSE
2017,"Iceland","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Iceland","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Iceland","Percentage","Programme data","Malignant neoplasm of breast",57,FALSE
2017,"Iceland","Percentage","Programme data","Malignant neoplasm of cervix uteri",66,FALSE
2017,"Liechtenstein","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Liechtenstein","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Liechtenstein","Percentage","Programme data","Malignant neoplasm of breast",8.1,FALSE
2017,"Liechtenstein","Percentage","Programme data","Malignant neoplasm of cervix uteri",27.3,FALSE
2017,"Norway","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Norway","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Norway","Percentage","Programme data","Malignant neoplasm of breast",75.5,FALSE
2017,"Norway","Percentage","Programme data","Malignant neoplasm of cervix uteri",70,FALSE
2017,"Switzerland","Percentage","Survey data","Malignant neoplasm of breast",49,FALSE
2017,"Switzerland","Percentage","Survey data","Malignant neoplasm of cervix uteri",75.5,FALSE
2017,"Switzerland","Percentage","Programme data","Malignant neoplasm of breast",61,TRUE
2017,"Switzerland","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.75,TRUE
2017,"United Kingdom","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"United Kingdom","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"United Kingdom","Percentage","Programme data","Malignant neoplasm of breast",75.06,FALSE
2017,"United Kingdom","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.4,FALSE
2017,"Montenegro","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Montenegro","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Montenegro","Percentage","Programme data","Malignant neoplasm of breast",27.4,TRUE
2017,"Montenegro","Percentage","Programme data","Malignant neoplasm of cervix uteri",32.5,TRUE
2017,"North Macedonia","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"North Macedonia","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"North Macedonia","Percentage","Programme data","Malignant neoplasm of breast",61,TRUE
2017,"North Macedonia","Percentage","Programme data","Malignant neoplasm of cervix uteri",14.6,TRUE
2017,"Serbia","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2017,"Serbia","Percentage","Survey data","Malignant neoplasm of cervix uteri",69.96,TRUE
2017,"Serbia","Percentage","Programme data","Malignant neoplasm of breast",10.3,FALSE
2017,"Serbia","Percentage","Programme data","Malignant neoplasm of cervix uteri",10.6,FALSE
2017,"Turkey","Percentage","Survey data","Malignant neoplasm of breast",28.1,TRUE
2017,"Turkey","Percentage","Survey data","Malignant neoplasm of cervix uteri",26.3,TRUE
2017,"Turkey","Percentage","Programme data","Malignant neoplasm of breast",33.25,FALSE
2017,"Turkey","Percentage","Programme data","Malignant neoplasm of cervix uteri",47.79,FALSE
2018,"Belgium","Percentage","Survey data","Malignant neoplasm of breast",67.3,FALSE
2018,"Belgium","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,FALSE
2018,"Belgium","Percentage","Programme data","Malignant neoplasm of breast",61.6,TRUE
2018,"Belgium","Percentage","Programme data","Malignant neoplasm of cervix uteri",53.31,TRUE
2018,"Bulgaria","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Bulgaria","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Bulgaria","Percentage","Programme data","Malignant neoplasm of breast",20.55,TRUE
2018,"Bulgaria","Percentage","Programme data","Malignant neoplasm of cervix uteri",13.35,TRUE
2018,"Czechia","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Czechia","Percentage","Survey data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"Czechia","Percentage","Programme data","Malignant neoplasm of breast",60.9,FALSE
2018,"Czechia","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,FALSE
2018,"Denmark","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2018,"Denmark","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Denmark","Percentage","Programme data","Malignant neoplasm of breast",83.2,FALSE
2018,"Denmark","Percentage","Programme data","Malignant neoplasm of cervix uteri",63.5,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Percentage","Survey data","Malignant neoplasm of breast",71.3,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Percentage","Survey data","Malignant neoplasm of cervix uteri",79.7,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Percentage","Programme data","Malignant neoplasm of breast",51,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"Estonia","Percentage","Survey data","Malignant neoplasm of breast",52.8,TRUE
2018,"Estonia","Percentage","Survey data","Malignant neoplasm of cervix uteri",57.7,TRUE
2018,"Estonia","Percentage","Programme data","Malignant neoplasm of breast",52.8,FALSE
2018,"Estonia","Percentage","Programme data","Malignant neoplasm of cervix uteri",45.3,FALSE
2018,"Ireland","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2018,"Ireland","Percentage","Survey data","Malignant neoplasm of cervix uteri",77.8,TRUE
2018,"Ireland","Percentage","Programme data","Malignant neoplasm of breast",74.3,FALSE
2018,"Ireland","Percentage","Programme data","Malignant neoplasm of cervix uteri",77.8,FALSE
2018,"Greece","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Greece","Percentage","Survey data","Malignant neoplasm of cervix uteri",75.52,TRUE
2018,"Greece","Percentage","Programme data","Malignant neoplasm of breast",60.9,TRUE
2018,"Greece","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"Spain","Percentage","Survey data","Malignant neoplasm of breast",79.8,TRUE
2018,"Spain","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.66,TRUE
2018,"Spain","Percentage","Programme data","Malignant neoplasm of breast",60.9,TRUE
2018,"Spain","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"France","Percentage","Survey data","Malignant neoplasm of breast",75,TRUE
2018,"France","Percentage","Survey data","Malignant neoplasm of cervix uteri",73.59,TRUE
2018,"France","Percentage","Programme data","Malignant neoplasm of breast",50.2,FALSE
2018,"France","Percentage","Programme data","Malignant neoplasm of cervix uteri",59,TRUE
2018,"Croatia","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Croatia","Percentage","Survey data","Malignant neoplasm of cervix uteri",77.1,TRUE
2018,"Croatia","Percentage","Programme data","Malignant neoplasm of breast",64,FALSE
2018,"Croatia","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"Italy","Percentage","Survey data","Malignant neoplasm of breast",74.3,FALSE
2018,"Italy","Percentage","Survey data","Malignant neoplasm of cervix uteri",79.7,FALSE
2018,"Italy","Percentage","Programme data","Malignant neoplasm of breast",60.5,FALSE
2018,"Italy","Percentage","Programme data","Malignant neoplasm of cervix uteri",39.6,FALSE
2018,"Cyprus","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Cyprus","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Cyprus","Percentage","Programme data","Malignant neoplasm of breast",33.21,FALSE
2018,"Cyprus","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"Latvia","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Latvia","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Latvia","Percentage","Programme data","Malignant neoplasm of breast",42.1,FALSE
2018,"Latvia","Percentage","Programme data","Malignant neoplasm of cervix uteri",43.8,FALSE
2018,"Lithuania","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Lithuania","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Lithuania","Percentage","Programme data","Malignant neoplasm of breast",50,FALSE
2018,"Lithuania","Percentage","Programme data","Malignant neoplasm of cervix uteri",51,FALSE
2018,"Luxembourg","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2018,"Luxembourg","Percentage","Survey data","Malignant neoplasm of cervix uteri",79.7,TRUE
2018,"Luxembourg","Percentage","Programme data","Malignant neoplasm of breast",54.5,FALSE
2018,"Luxembourg","Percentage","Programme data","Malignant neoplasm of cervix uteri",74.27,FALSE
2018,"Hungary","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Hungary","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Hungary","Percentage","Programme data","Malignant neoplasm of breast",40.02,FALSE
2018,"Hungary","Percentage","Programme data","Malignant neoplasm of cervix uteri",32.18,FALSE
2018,"Malta","Percentage","Survey data","Malignant neoplasm of breast",68,TRUE
2018,"Malta","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Malta","Percentage","Programme data","Malignant neoplasm of breast",61,FALSE
2018,"Malta","Percentage","Programme data","Malignant neoplasm of cervix uteri",25,FALSE
2018,"Netherlands","Percentage","Survey data","Malignant neoplasm of breast",79.8,FALSE
2018,"Netherlands","Percentage","Survey data","Malignant neoplasm of cervix uteri",59.3,FALSE
2018,"Netherlands","Percentage","Programme data","Malignant neoplasm of breast",77,FALSE
2018,"Netherlands","Percentage","Programme data","Malignant neoplasm of cervix uteri",57.6,FALSE
2018,"Austria","Percentage","Survey data","Malignant neoplasm of breast",72.7,TRUE
2018,"Austria","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Austria","Percentage","Programme data","Malignant neoplasm of breast",60.9,TRUE
2018,"Austria","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"Poland","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Poland","Percentage","Survey data","Malignant neoplasm of cervix uteri",71.7,TRUE
2018,"Poland","Percentage","Programme data","Malignant neoplasm of breast",60.9,TRUE
2018,"Poland","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"Portugal","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2018,"Portugal","Percentage","Survey data","Malignant neoplasm of cervix uteri",70.7,TRUE
2018,"Portugal","Percentage","Programme data","Malignant neoplasm of breast",60.9,TRUE
2018,"Portugal","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"Romania","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Romania","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Romania","Percentage","Programme data","Malignant neoplasm of breast",0.2,TRUE
2018,"Romania","Percentage","Programme data","Malignant neoplasm of cervix uteri",0.8,FALSE
2018,"Slovenia","Percentage","Survey data","Malignant neoplasm of breast",72.1,TRUE
2018,"Slovenia","Percentage","Survey data","Malignant neoplasm of cervix uteri",70.7,TRUE
2018,"Slovenia","Percentage","Programme data","Malignant neoplasm of breast",74.3,FALSE
2018,"Slovenia","Percentage","Programme data","Malignant neoplasm of cervix uteri",72,FALSE
2018,"Slovakia","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Slovakia","Percentage","Survey data","Malignant neoplasm of cervix uteri",69,TRUE
2018,"Slovakia","Percentage","Programme data","Malignant neoplasm of breast",30.44,FALSE
2018,"Slovakia","Percentage","Programme data","Malignant neoplasm of cervix uteri",45.62,FALSE
2018,"Finland","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2018,"Finland","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Finland","Percentage","Programme data","Malignant neoplasm of breast",83.6,FALSE
2018,"Finland","Percentage","Programme data","Malignant neoplasm of cervix uteri",71.4,FALSE
2018,"Sweden","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2018,"Sweden","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Sweden","Percentage","Programme data","Malignant neoplasm of breast",60.9,TRUE
2018,"Sweden","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.9,FALSE
2018,"Iceland","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2018,"Iceland","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Iceland","Percentage","Programme data","Malignant neoplasm of breast",57,FALSE
2018,"Iceland","Percentage","Programme data","Malignant neoplasm of cervix uteri",66,FALSE
2018,"Liechtenstein","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Liechtenstein","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Liechtenstein","Percentage","Programme data","Malignant neoplasm of breast",5.3,FALSE
2018,"Liechtenstein","Percentage","Programme data","Malignant neoplasm of cervix uteri",17.8,FALSE
2018,"Norway","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2018,"Norway","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Norway","Percentage","Programme data","Malignant neoplasm of breast",74.5,FALSE
2018,"Norway","Percentage","Programme data","Malignant neoplasm of cervix uteri",76.3,FALSE
2018,"Switzerland","Percentage","Survey data","Malignant neoplasm of breast",49,TRUE
2018,"Switzerland","Percentage","Survey data","Malignant neoplasm of cervix uteri",73.6,TRUE
2018,"Switzerland","Percentage","Programme data","Malignant neoplasm of breast",60.9,TRUE
2018,"Switzerland","Percentage","Programme data","Malignant neoplasm of cervix uteri",75.77,TRUE
2018,"United Kingdom","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"United Kingdom","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"United Kingdom","Percentage","Programme data","Malignant neoplasm of breast",75.21,FALSE
2018,"United Kingdom","Percentage","Programme data","Malignant neoplasm of cervix uteri",74.81,FALSE
2018,"Montenegro","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2018,"Montenegro","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Montenegro","Percentage","Programme data","Malignant neoplasm of breast",27.4,FALSE
2018,"Montenegro","Percentage","Programme data","Malignant neoplasm of cervix uteri",32.5,FALSE
2018,"North Macedonia","Percentage","Survey data","Malignant neoplasm of breast",74.3,TRUE
2018,"North Macedonia","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"North Macedonia","Percentage","Programme data","Malignant neoplasm of breast",60.9,TRUE
2018,"North Macedonia","Percentage","Programme data","Malignant neoplasm of cervix uteri",14.6,TRUE
2018,"Serbia","Percentage","Survey data","Malignant neoplasm of breast",67.3,TRUE
2018,"Serbia","Percentage","Survey data","Malignant neoplasm of cervix uteri",68.1,TRUE
2018,"Serbia","Percentage","Programme data","Malignant neoplasm of breast",9,FALSE
2018,"Serbia","Percentage","Programme data","Malignant neoplasm of cervix uteri",10.7,FALSE
