"TIME","GEO","UNIT","ICHA11_HF","Value","Value_imp"
2016,"Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2016,"Latvia","Million euro","Social health insurance schemes",0,FALSE
2016,"Lithuania","Million euro","All financing schemes",329.92,TRUE
2016,"Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes",529.93,TRUE
2016,"Lithuania","Million euro","Government schemes",245.24,FALSE
2016,"Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Lithuania","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Luxembourg","Million euro","All financing schemes",329.92,TRUE
2016,"Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes",529.93,TRUE
2016,"Luxembourg","Million euro","Government schemes",134.51,FALSE
2016,"Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Luxembourg","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Hungary","Million euro","All financing schemes",690.49,TRUE
2016,"Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes",690.49,TRUE
2016,"Hungary","Million euro","Government schemes",690.49,FALSE
2016,"Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Hungary","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Malta","Million euro","All financing schemes",945.12,FALSE
2016,"Malta","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,FALSE
2016,"Malta","Million euro","Government schemes",595.69,FALSE
2016,"Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2016,"Malta","Million euro","Social health insurance schemes",0,FALSE
2016,"Netherlands","Million euro","All financing schemes",889.47,TRUE
2016,"Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Netherlands","Million euro","Government schemes",150.44,TRUE
2016,"Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Netherlands","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Austria","Million euro","All financing schemes",889.47,TRUE
2016,"Austria","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Austria","Million euro","Government schemes",150.44,TRUE
2016,"Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Austria","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Poland","Million euro","All financing schemes",889.47,TRUE
2016,"Poland","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Poland","Million euro","Government schemes",150.44,TRUE
2016,"Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Poland","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Portugal","Million euro","All financing schemes",413.42,TRUE
2016,"Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Portugal","Million euro","Government schemes",150.44,TRUE
2016,"Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",413.42,FALSE
2016,"Portugal","Million euro","Social health insurance schemes",413.42,FALSE
2016,"Romania","Million euro","All financing schemes",889.47,TRUE
2016,"Romania","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Romania","Million euro","Government schemes",965,TRUE
2016,"Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Romania","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Slovenia","Million euro","All financing schemes",329.92,TRUE
2016,"Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Slovenia","Million euro","Government schemes",136.3,FALSE
2016,"Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Slovenia","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Slovakia","Million euro","All financing schemes",329.92,TRUE
2016,"Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Slovakia","Million euro","Government schemes",151.76,FALSE
2016,"Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Slovakia","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Finland","Million euro","All financing schemes",889.47,TRUE
2016,"Finland","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Finland","Million euro","Government schemes",150.44,TRUE
2016,"Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Finland","Million euro","Social health insurance schemes",63.88,TRUE
2016,"Sweden","Million euro","All financing schemes",0,TRUE
2016,"Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Sweden","Million euro","Government schemes",150.44,TRUE
2016,"Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2016,"Sweden","Million euro","Social health insurance schemes",0,FALSE
2016,"Iceland","Million euro","All financing schemes",939.05,TRUE
2016,"Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes",795.88,TRUE
2016,"Iceland","Million euro","Government schemes",795.88,TRUE
2016,"Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2016,"Iceland","Million euro","Social health insurance schemes",0,FALSE
2016,"Liechtenstein","Million euro","All financing schemes",329.92,FALSE
2016,"Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes",214.22,FALSE
2016,"Liechtenstein","Million euro","Government schemes",49.34,FALSE
2016,"Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",164.88,FALSE
2016,"Liechtenstein","Million euro","Social health insurance schemes",164.88,FALSE
2016,"Norway","Million euro","All financing schemes",329.92,TRUE
2016,"Norway","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Norway","Million euro","Government schemes",150.44,TRUE
2016,"Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2016,"Norway","Million euro","Social health insurance schemes",0,FALSE
2016,"Switzerland","Million euro","All financing schemes",889.47,TRUE
2016,"Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"Switzerland","Million euro","Government schemes",150.44,TRUE
2016,"Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",63.88,TRUE
2016,"Switzerland","Million euro","Social health insurance schemes",63.88,TRUE
2016,"United Kingdom","Million euro","All financing schemes",329.92,TRUE
2016,"United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes",595.69,TRUE
2016,"United Kingdom","Million euro","Government schemes",150.44,TRUE
2016,"United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2016,"United Kingdom","Million euro","Social health insurance schemes",0,FALSE
2016,"Bosnia and Herzegovina","Million euro","All financing schemes",329.92,TRUE
2016,"Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes",936.07,TRUE
2016,"Bosnia and Herzegovina","Million euro","Government schemes",31.85,FALSE
2016,"Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",970.09,FALSE
2016,"Bosnia and Herzegovina","Million euro","Social health insurance schemes",970.09,FALSE
2017,"European Union - 27 countries (from 2020)","Million euro","All financing schemes",329.92,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Government schemes",221.22,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",260,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","All financing schemes",329.92,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Government schemes",221.22,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes",260,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","All financing schemes",329.92,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Government schemes",221.22,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes",260,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","All financing schemes",329.92,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Government schemes",221.22,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"European Union - 15 countries (1995-2004)","Million euro","Social health insurance schemes",260,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","All financing schemes",329.92,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Government schemes",221.22,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes",260,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","All financing schemes",329.92,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Government schemes",221.22,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Euro area - 18 countries (2014)","Million euro","Social health insurance schemes",260,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","All financing schemes",329.92,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Government schemes",221.22,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes",260,TRUE
2017,"Belgium","Million euro","All financing schemes",329.92,TRUE
2017,"Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Belgium","Million euro","Government schemes",221.22,TRUE
2017,"Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Belgium","Million euro","Social health insurance schemes",260,TRUE
2017,"Bulgaria","Million euro","All financing schemes",372.6,TRUE
2017,"Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes",558.38,TRUE
2017,"Bulgaria","Million euro","Government schemes",389.38,FALSE
2017,"Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",389.38,TRUE
2017,"Bulgaria","Million euro","Social health insurance schemes",389.38,TRUE
2017,"Czechia","Million euro","All financing schemes",329.92,TRUE
2017,"Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Czechia","Million euro","Government schemes",221.22,TRUE
2017,"Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Czechia","Million euro","Social health insurance schemes",260,TRUE
2017,"Denmark","Million euro","All financing schemes",0,TRUE
2017,"Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes",558.38,TRUE
2017,"Denmark","Million euro","Government schemes",179.86,TRUE
2017,"Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2017,"Denmark","Million euro","Social health insurance schemes",0,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes",329.92,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Government schemes",221.22,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes",260,TRUE
2017,"Estonia","Million euro","All financing schemes",932.1,TRUE
2017,"Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes",928.65,TRUE
2017,"Estonia","Million euro","Government schemes",179.86,FALSE
2017,"Estonia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",977.46,FALSE
2017,"Estonia","Million euro","Social health insurance schemes",977.46,FALSE
2017,"Ireland","Million euro","All financing schemes",77.55,TRUE
2017,"Ireland","Million euro","Government schemes and compulsory contributory health care financing schemes",77.55,TRUE
2017,"Ireland","Million euro","Government schemes",179.86,TRUE
2017,"Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,FALSE
2017,"Ireland","Million euro","Social health insurance schemes",77.55,FALSE
2017,"Greece","Million euro","All financing schemes",329.92,TRUE
2017,"Greece","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Greece","Million euro","Government schemes",221.22,TRUE
2017,"Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Greece","Million euro","Social health insurance schemes",260,TRUE
2017,"Spain","Million euro","All financing schemes",329.92,TRUE
2017,"Spain","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Spain","Million euro","Government schemes",221.22,TRUE
2017,"Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Spain","Million euro","Social health insurance schemes",260,TRUE
2017,"France","Million euro","All financing schemes",329.92,TRUE
2017,"France","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"France","Million euro","Government schemes",221.22,TRUE
2017,"France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"France","Million euro","Social health insurance schemes",260,TRUE
2017,"Croatia","Million euro","All financing schemes",221.22,TRUE
2017,"Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes",558.38,TRUE
2017,"Croatia","Million euro","Government schemes",221.22,FALSE
2017,"Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Croatia","Million euro","Social health insurance schemes",221.22,TRUE
2017,"Italy","Million euro","All financing schemes",260,TRUE
2017,"Italy","Million euro","Government schemes and compulsory contributory health care financing schemes",260,TRUE
2017,"Italy","Million euro","Government schemes",221.22,TRUE
2017,"Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",260,FALSE
2017,"Italy","Million euro","Social health insurance schemes",260,FALSE
2017,"Cyprus","Million euro","All financing schemes",554.77,TRUE
2017,"Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes",558.38,FALSE
2017,"Cyprus","Million euro","Government schemes",554.77,FALSE
2017,"Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",3.61,FALSE
2017,"Cyprus","Million euro","Social health insurance schemes",3.61,FALSE
2017,"Latvia","Million euro","All financing schemes",922.85,TRUE
2017,"Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes",922.85,FALSE
2017,"Latvia","Million euro","Government schemes",922.85,FALSE
2017,"Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2017,"Latvia","Million euro","Social health insurance schemes",0,FALSE
2017,"Lithuania","Million euro","All financing schemes",245.3,TRUE
2017,"Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes",558.38,TRUE
2017,"Lithuania","Million euro","Government schemes",245.3,FALSE
2017,"Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Lithuania","Million euro","Social health insurance schemes",260,TRUE
2017,"Luxembourg","Million euro","All financing schemes",141.72,TRUE
2017,"Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes",558.38,TRUE
2017,"Luxembourg","Million euro","Government schemes",141.72,FALSE
2017,"Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Luxembourg","Million euro","Social health insurance schemes",260,TRUE
2017,"Hungary","Million euro","All financing schemes",690.49,TRUE
2017,"Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes",700.26,TRUE
2017,"Hungary","Million euro","Government schemes",700.26,FALSE
2017,"Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Hungary","Million euro","Social health insurance schemes",260,TRUE
2017,"Malta","Million euro","All financing schemes",889.47,TRUE
2017,"Malta","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,FALSE
2017,"Malta","Million euro","Government schemes",655.5,FALSE
2017,"Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,TRUE
2017,"Malta","Million euro","Social health insurance schemes",0,TRUE
2017,"Netherlands","Million euro","All financing schemes",329.92,TRUE
2017,"Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Netherlands","Million euro","Government schemes",221.22,TRUE
2017,"Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Netherlands","Million euro","Social health insurance schemes",260,TRUE
2017,"Austria","Million euro","All financing schemes",329.92,TRUE
2017,"Austria","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Austria","Million euro","Government schemes",221.22,TRUE
2017,"Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Austria","Million euro","Social health insurance schemes",260,TRUE
2017,"Poland","Million euro","All financing schemes",329.92,TRUE
2017,"Poland","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Poland","Million euro","Government schemes",221.22,TRUE
2017,"Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Poland","Million euro","Social health insurance schemes",260,TRUE
2017,"Portugal","Million euro","All financing schemes",436.61,TRUE
2017,"Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Portugal","Million euro","Government schemes",221.22,TRUE
2017,"Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",436.61,FALSE
2017,"Portugal","Million euro","Social health insurance schemes",436.61,FALSE
2017,"Romania","Million euro","All financing schemes",329.92,TRUE
2017,"Romania","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Romania","Million euro","Government schemes",965,TRUE
2017,"Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Romania","Million euro","Social health insurance schemes",260,TRUE
2017,"Slovenia","Million euro","All financing schemes",325.71,TRUE
2017,"Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Slovenia","Million euro","Government schemes",118.9,FALSE
2017,"Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Slovenia","Million euro","Social health insurance schemes",260,TRUE
2017,"Slovakia","Million euro","All financing schemes",325.71,TRUE
2017,"Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Slovakia","Million euro","Government schemes",138.32,FALSE
2017,"Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Slovakia","Million euro","Social health insurance schemes",260,TRUE
2017,"Finland","Million euro","All financing schemes",329.92,TRUE
2017,"Finland","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Finland","Million euro","Government schemes",221.22,TRUE
2017,"Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Finland","Million euro","Social health insurance schemes",260,TRUE
2017,"Sweden","Million euro","All financing schemes",0,TRUE
2017,"Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Sweden","Million euro","Government schemes",221.22,TRUE
2017,"Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2017,"Sweden","Million euro","Social health insurance schemes",0,FALSE
2017,"Iceland","Million euro","All financing schemes",939.05,TRUE
2017,"Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes",795.88,TRUE
2017,"Iceland","Million euro","Government schemes",795.88,TRUE
2017,"Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2017,"Iceland","Million euro","Social health insurance schemes",0,FALSE
2017,"Liechtenstein","Million euro","All financing schemes",325.71,FALSE
2017,"Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes",205.73,FALSE
2017,"Liechtenstein","Million euro","Government schemes",49.4,FALSE
2017,"Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",156.33,FALSE
2017,"Liechtenstein","Million euro","Social health insurance schemes",156.33,FALSE
2017,"Norway","Million euro","All financing schemes",0,TRUE
2017,"Norway","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Norway","Million euro","Government schemes",221.22,TRUE
2017,"Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2017,"Norway","Million euro","Social health insurance schemes",0,FALSE
2017,"Switzerland","Million euro","All financing schemes",329.92,TRUE
2017,"Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"Switzerland","Million euro","Government schemes",221.22,TRUE
2017,"Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",77.55,TRUE
2017,"Switzerland","Million euro","Social health insurance schemes",260,TRUE
2017,"United Kingdom","Million euro","All financing schemes",0,TRUE
2017,"United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes",655.5,TRUE
2017,"United Kingdom","Million euro","Government schemes",221.22,TRUE
2017,"United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",0,FALSE
2017,"United Kingdom","Million euro","Social health insurance schemes",0,FALSE
2017,"Bosnia and Herzegovina","Million euro","All financing schemes",325.71,TRUE
2017,"Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes",936.07,TRUE
2017,"Bosnia and Herzegovina","Million euro","Government schemes",35.55,FALSE
2017,"Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",974.37,FALSE
2017,"Bosnia and Herzegovina","Million euro","Social health insurance schemes",974.37,FALSE
2018,"European Union - 27 countries (from 2020)","Million euro","All financing schemes",325.71,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Government schemes",157.83,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",136.51,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","All financing schemes",325.71,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Government schemes",157.83,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes",136.51,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","All financing schemes",325.71,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Government schemes",157.83,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes",136.51,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","All financing schemes",325.71,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Government schemes",157.83,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"European Union - 15 countries (1995-2004)","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","All financing schemes",325.71,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Government schemes",157.83,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","All financing schemes",325.71,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Government schemes",157.83,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Euro area - 18 countries (2014)","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","All financing schemes",325.71,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Government schemes",157.83,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Belgium","Million euro","All financing schemes",325.71,TRUE
2018,"Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes",615.21,TRUE
2018,"Belgium","Million euro","Government schemes",157.83,TRUE
2018,"Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",136.51,TRUE
2018,"Belgium","Million euro","Social health insurance schemes",136.51,TRUE
2018,"Bulgaria","Million euro","All financing schemes",389.38,TRUE
