"TIME","GEO","ISCO08","UNIT","Value","Flag.and.Footnotes","Value_imp"
2015,"Latvia","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Latvia","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2015,"Lithuania","Medical doctors","Full-time equivalent (FTE)",9747,"",FALSE
2015,"Lithuania","Nursing professionals and midwives","Full-time equivalent (FTE)",15675,"",FALSE
2015,"Lithuania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2015,"Lithuania","Health care assistants","Full-time equivalent (FTE)",5794,"",FALSE
2015,"Lithuania","Hospital employment","Full-time equivalent (FTE)",45940,"",FALSE
2015,"Luxembourg","Medical doctors","Full-time equivalent (FTE)",21134.89,"",TRUE
2015,"Luxembourg","Nursing professionals and midwives","Full-time equivalent (FTE)",52293.24,"",TRUE
2015,"Luxembourg","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"Luxembourg","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Luxembourg","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2015,"Hungary","Medical doctors","Full-time equivalent (FTE)",17320.63,"",FALSE
2015,"Hungary","Nursing professionals and midwives","Full-time equivalent (FTE)",28116.62,"",FALSE
2015,"Hungary","Nursing associate professionals","Full-time equivalent (FTE)",6535.19,"",FALSE
2015,"Hungary","Health care assistants","Full-time equivalent (FTE)",13931.29,"",FALSE
2015,"Hungary","Hospital employment","Full-time equivalent (FTE)",99873.85,"",FALSE
2015,"Malta","Medical doctors","Full-time equivalent (FTE)",1005.72,"",FALSE
2015,"Malta","Nursing professionals and midwives","Full-time equivalent (FTE)",2773.33,"",FALSE
2015,"Malta","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2015,"Malta","Health care assistants","Full-time equivalent (FTE)",1549.74,"",FALSE
2015,"Malta","Hospital employment","Full-time equivalent (FTE)",8554.44,"",FALSE
2015,"Netherlands","Medical doctors","Full-time equivalent (FTE)",21501,"e",FALSE
2015,"Netherlands","Nursing professionals and midwives","Full-time equivalent (FTE)",57423,"e",FALSE
2015,"Netherlands","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"Netherlands","Health care assistants","Full-time equivalent (FTE)",10824,"e",FALSE
2015,"Netherlands","Hospital employment","Full-time equivalent (FTE)",211903,"",FALSE
2015,"Austria","Medical doctors","Full-time equivalent (FTE)",22193,"",FALSE
2015,"Austria","Nursing professionals and midwives","Full-time equivalent (FTE)",50823,"",FALSE
2015,"Austria","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2015,"Austria","Health care assistants","Full-time equivalent (FTE)",9020.17,"",FALSE
2015,"Austria","Hospital employment","Full-time equivalent (FTE)",138958,"",FALSE
2015,"Poland","Medical doctors","Full-time equivalent (FTE)",21134.89,"",TRUE
2015,"Poland","Nursing professionals and midwives","Full-time equivalent (FTE)",52293.24,"",TRUE
2015,"Poland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"Poland","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Poland","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2015,"Portugal","Medical doctors","Full-time equivalent (FTE)",21134.89,"",TRUE
2015,"Portugal","Nursing professionals and midwives","Full-time equivalent (FTE)",52293.24,"",TRUE
2015,"Portugal","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"Portugal","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Portugal","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2015,"Romania","Medical doctors","Full-time equivalent (FTE)",27211,"",FALSE
2015,"Romania","Nursing professionals and midwives","Full-time equivalent (FTE)",9582,"",FALSE
2015,"Romania","Nursing associate professionals","Full-time equivalent (FTE)",52690,"",FALSE
2015,"Romania","Health care assistants","Full-time equivalent (FTE)",39065,"",FALSE
2015,"Romania","Hospital employment","Full-time equivalent (FTE)",160424,"",FALSE
2015,"Slovenia","Medical doctors","Full-time equivalent (FTE)",21134.89,"",TRUE
2015,"Slovenia","Nursing professionals and midwives","Full-time equivalent (FTE)",52293.24,"",TRUE
2015,"Slovenia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"Slovenia","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Slovenia","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2015,"Slovakia","Medical doctors","Full-time equivalent (FTE)",9083.46,"",FALSE
2015,"Slovakia","Nursing professionals and midwives","Full-time equivalent (FTE)",21381.23,"",FALSE
2015,"Slovakia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2015,"Slovakia","Health care assistants","Full-time equivalent (FTE)",6504.65,"",FALSE
2015,"Slovakia","Hospital employment","Full-time equivalent (FTE)",41345.26,"",FALSE
2015,"Finland","Medical doctors","Full-time equivalent (FTE)",7698.74,"e",FALSE
2015,"Finland","Nursing professionals and midwives","Full-time equivalent (FTE)",52293.24,"",TRUE
2015,"Finland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"Finland","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Finland","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2015,"Iceland","Medical doctors","Full-time equivalent (FTE)",616.81,"",FALSE
2015,"Iceland","Nursing professionals and midwives","Full-time equivalent (FTE)",1468.98,"",FALSE
2015,"Iceland","Nursing associate professionals","Full-time equivalent (FTE)",557.96,"",FALSE
2015,"Iceland","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Iceland","Hospital employment","Full-time equivalent (FTE)",4871.12,"",FALSE
2015,"Liechtenstein","Medical doctors","Full-time equivalent (FTE)",12.4,"",FALSE
2015,"Liechtenstein","Nursing professionals and midwives","Full-time equivalent (FTE)",60.2,"",FALSE
2015,"Liechtenstein","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2015,"Liechtenstein","Health care assistants","Full-time equivalent (FTE)",23.2,"",FALSE
2015,"Liechtenstein","Hospital employment","Full-time equivalent (FTE)",171.1,"",FALSE
2015,"Norway","Medical doctors","Full-time equivalent (FTE)",12886,"b",FALSE
2015,"Norway","Nursing professionals and midwives","Full-time equivalent (FTE)",41474,"b",FALSE
2015,"Norway","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2015,"Norway","Health care assistants","Full-time equivalent (FTE)",8108,"b",FALSE
2015,"Norway","Hospital employment","Full-time equivalent (FTE)",97281,"b",FALSE
2015,"Switzerland","Medical doctors","Full-time equivalent (FTE)",20503.96,"",FALSE
2015,"Switzerland","Nursing professionals and midwives","Full-time equivalent (FTE)",47458.1,"",FALSE
2015,"Switzerland","Nursing associate professionals","Full-time equivalent (FTE)",7766.25,"",FALSE
2015,"Switzerland","Health care assistants","Full-time equivalent (FTE)",10734.23,"",FALSE
2015,"Switzerland","Hospital employment","Full-time equivalent (FTE)",157664.36,"",FALSE
2015,"United Kingdom","Medical doctors","Full-time equivalent (FTE)",122743.29,"e",FALSE
2015,"United Kingdom","Nursing professionals and midwives","Full-time equivalent (FTE)",364229.35,"e",FALSE
2015,"United Kingdom","Nursing associate professionals","Full-time equivalent (FTE)",69212.21,"e",FALSE
2015,"United Kingdom","Health care assistants","Full-time equivalent (FTE)",71293.24,"e",FALSE
2015,"United Kingdom","Hospital employment","Full-time equivalent (FTE)",1255606.48,"e",FALSE
2015,"Montenegro","Medical doctors","Full-time equivalent (FTE)",21134.89,"",TRUE
2015,"Montenegro","Nursing professionals and midwives","Full-time equivalent (FTE)",52293.24,"",TRUE
2015,"Montenegro","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"Montenegro","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Montenegro","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2015,"North Macedonia","Medical doctors","Full-time equivalent (FTE)",21134.89,"",TRUE
2015,"North Macedonia","Nursing professionals and midwives","Full-time equivalent (FTE)",52293.24,"",TRUE
2015,"North Macedonia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"North Macedonia","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"North Macedonia","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2015,"Albania","Medical doctors","Full-time equivalent (FTE)",21134.89,"",TRUE
2015,"Albania","Nursing professionals and midwives","Full-time equivalent (FTE)",52293.24,"",TRUE
2015,"Albania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"Albania","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Albania","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2015,"Serbia","Medical doctors","Full-time equivalent (FTE)",11321,"",FALSE
2015,"Serbia","Nursing professionals and midwives","Full-time equivalent (FTE)",5504,"",FALSE
2015,"Serbia","Nursing associate professionals","Full-time equivalent (FTE)",23422,"",FALSE
2015,"Serbia","Health care assistants","Full-time equivalent (FTE)",0,"",FALSE
2015,"Serbia","Hospital employment","Full-time equivalent (FTE)",63965,"",FALSE
2015,"Turkey","Medical doctors","Full-time equivalent (FTE)",21134.89,"",TRUE
2015,"Turkey","Nursing professionals and midwives","Full-time equivalent (FTE)",52293.24,"",TRUE
2015,"Turkey","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2015,"Turkey","Health care assistants","Full-time equivalent (FTE)",2941.09,"",TRUE
2015,"Turkey","Hospital employment","Full-time equivalent (FTE)",137558.57,"",TRUE
2016,"Belgium","Medical doctors","Full-time equivalent (FTE)",6806.88,"e",FALSE
2016,"Belgium","Nursing professionals and midwives","Full-time equivalent (FTE)",63839.09,"e",FALSE
2016,"Belgium","Nursing associate professionals","Full-time equivalent (FTE)",667.22,"e",FALSE
2016,"Belgium","Health care assistants","Full-time equivalent (FTE)",7394.95,"e",FALSE
2016,"Belgium","Hospital employment","Full-time equivalent (FTE)",149044.33,"e",FALSE
2016,"Bulgaria","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Bulgaria","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Bulgaria","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Bulgaria","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Bulgaria","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Czechia","Medical doctors","Full-time equivalent (FTE)",20661.84,"b",FALSE
2016,"Czechia","Nursing professionals and midwives","Full-time equivalent (FTE)",53207.71,"b",FALSE
2016,"Czechia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Czechia","Health care assistants","Full-time equivalent (FTE)",3157.08,"b",FALSE
2016,"Czechia","Hospital employment","Full-time equivalent (FTE)",141423.39,"b",FALSE
2016,"Denmark","Medical doctors","Full-time equivalent (FTE)",16021,"",FALSE
2016,"Denmark","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",FALSE
2016,"Denmark","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"Denmark","Health care assistants","Full-time equivalent (FTE)",9573,"",FALSE
2016,"Denmark","Hospital employment","Full-time equivalent (FTE)",106246,"",FALSE
2016,"Germany (until 1990 former territory of the FRG)","Medical doctors","Full-time equivalent (FTE)",166000,"",FALSE
2016,"Germany (until 1990 former territory of the FRG)","Nursing professionals and midwives","Full-time equivalent (FTE)",341000,"",FALSE
2016,"Germany (until 1990 former territory of the FRG)","Nursing associate professionals","Full-time equivalent (FTE)",34000,"",FALSE
2016,"Germany (until 1990 former territory of the FRG)","Health care assistants","Full-time equivalent (FTE)",166000,"",TRUE
2016,"Germany (until 1990 former territory of the FRG)","Hospital employment","Full-time equivalent (FTE)",988000,"",FALSE
2016,"Estonia","Medical doctors","Full-time equivalent (FTE)",2567.1,"",FALSE
2016,"Estonia","Nursing professionals and midwives","Full-time equivalent (FTE)",4824.4,"",FALSE
2016,"Estonia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"Estonia","Health care assistants","Full-time equivalent (FTE)",2741.2,"",FALSE
2016,"Estonia","Hospital employment","Full-time equivalent (FTE)",12790.2,"",FALSE
2016,"Ireland","Medical doctors","Full-time equivalent (FTE)",7580,"",FALSE
2016,"Ireland","Nursing professionals and midwives","Full-time equivalent (FTE)",20707,"",FALSE
2016,"Ireland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"Ireland","Health care assistants","Full-time equivalent (FTE)",4385,"",FALSE
2016,"Ireland","Hospital employment","Full-time equivalent (FTE)",54144,"",FALSE
2016,"Greece","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Greece","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Greece","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Greece","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Greece","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Spain","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Spain","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Spain","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Spain","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Spain","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"France","Medical doctors","Full-time equivalent (FTE)",129366.47,"",FALSE
2016,"France","Nursing professionals and midwives","Full-time equivalent (FTE)",352461.05,"",FALSE
2016,"France","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"France","Health care assistants","Full-time equivalent (FTE)",226711.78,"",FALSE
2016,"France","Hospital employment","Full-time equivalent (FTE)",1164679.41,"",FALSE
2016,"Croatia","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Croatia","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Croatia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Croatia","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Croatia","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Italy","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Italy","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Italy","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Italy","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Italy","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Cyprus","Medical doctors","Full-time equivalent (FTE)",787,"",FALSE
2016,"Cyprus","Nursing professionals and midwives","Full-time equivalent (FTE)",4023,"",FALSE
2016,"Cyprus","Nursing associate professionals","Full-time equivalent (FTE)",95,"",FALSE
2016,"Cyprus","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Cyprus","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Latvia","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Latvia","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Latvia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Latvia","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Latvia","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Lithuania","Medical doctors","Full-time equivalent (FTE)",9753,"",FALSE
2016,"Lithuania","Nursing professionals and midwives","Full-time equivalent (FTE)",15674,"",FALSE
2016,"Lithuania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"Lithuania","Health care assistants","Full-time equivalent (FTE)",6072,"",FALSE
2016,"Lithuania","Hospital employment","Full-time equivalent (FTE)",45988,"",FALSE
2016,"Luxembourg","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Luxembourg","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Luxembourg","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Luxembourg","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Luxembourg","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Hungary","Medical doctors","Full-time equivalent (FTE)",17142.19,"",FALSE
2016,"Hungary","Nursing professionals and midwives","Full-time equivalent (FTE)",27509,"",FALSE
2016,"Hungary","Nursing associate professionals","Full-time equivalent (FTE)",7064.67,"",FALSE
2016,"Hungary","Health care assistants","Full-time equivalent (FTE)",13922.49,"",FALSE
2016,"Hungary","Hospital employment","Full-time equivalent (FTE)",99556.29,"",FALSE
2016,"Malta","Medical doctors","Full-time equivalent (FTE)",1084.03,"",FALSE
2016,"Malta","Nursing professionals and midwives","Full-time equivalent (FTE)",2652.47,"",FALSE
2016,"Malta","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"Malta","Health care assistants","Full-time equivalent (FTE)",1515.62,"",FALSE
2016,"Malta","Hospital employment","Full-time equivalent (FTE)",8469.13,"",FALSE
2016,"Netherlands","Medical doctors","Full-time equivalent (FTE)",21605,"e",FALSE
2016,"Netherlands","Nursing professionals and midwives","Full-time equivalent (FTE)",58536,"e",FALSE
2016,"Netherlands","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Netherlands","Health care assistants","Full-time equivalent (FTE)",11563,"e",FALSE
2016,"Netherlands","Hospital employment","Full-time equivalent (FTE)",198647,"",FALSE
2016,"Austria","Medical doctors","Full-time equivalent (FTE)",22470.96,"",FALSE
2016,"Austria","Nursing professionals and midwives","Full-time equivalent (FTE)",50998.08,"",FALSE
2016,"Austria","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"Austria","Health care assistants","Full-time equivalent (FTE)",9027.73,"",FALSE
2016,"Austria","Hospital employment","Full-time equivalent (FTE)",139702.6,"",FALSE
2016,"Poland","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Poland","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Poland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Poland","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Poland","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Portugal","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Portugal","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Portugal","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Portugal","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Portugal","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Romania","Medical doctors","Full-time equivalent (FTE)",27667,"",FALSE
2016,"Romania","Nursing professionals and midwives","Full-time equivalent (FTE)",10112,"",FALSE
2016,"Romania","Nursing associate professionals","Full-time equivalent (FTE)",54679,"",FALSE
2016,"Romania","Health care assistants","Full-time equivalent (FTE)",41349,"",FALSE
2016,"Romania","Hospital employment","Full-time equivalent (FTE)",166297,"",FALSE
2016,"Slovenia","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Slovenia","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Slovenia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Slovenia","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Slovenia","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Slovakia","Medical doctors","Full-time equivalent (FTE)",9027.29,"",FALSE
2016,"Slovakia","Nursing professionals and midwives","Full-time equivalent (FTE)",21394.42,"",FALSE
2016,"Slovakia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"Slovakia","Health care assistants","Full-time equivalent (FTE)",6697.27,"",FALSE
2016,"Slovakia","Hospital employment","Full-time equivalent (FTE)",41442.12,"",FALSE
2016,"Finland","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Finland","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Finland","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Finland","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Finland","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Iceland","Medical doctors","Full-time equivalent (FTE)",647.21,"",FALSE
2016,"Iceland","Nursing professionals and midwives","Full-time equivalent (FTE)",1496.55,"",FALSE
2016,"Iceland","Nursing associate professionals","Full-time equivalent (FTE)",602.86,"",FALSE
2016,"Iceland","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Iceland","Hospital employment","Full-time equivalent (FTE)",5046.73,"",FALSE
2016,"Liechtenstein","Medical doctors","Full-time equivalent (FTE)",15.2,"",FALSE
2016,"Liechtenstein","Nursing professionals and midwives","Full-time equivalent (FTE)",53.75,"",FALSE
2016,"Liechtenstein","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"Liechtenstein","Health care assistants","Full-time equivalent (FTE)",25.4,"",FALSE
2016,"Liechtenstein","Hospital employment","Full-time equivalent (FTE)",167,"",FALSE
2016,"Norway","Medical doctors","Full-time equivalent (FTE)",13208,"",FALSE
2016,"Norway","Nursing professionals and midwives","Full-time equivalent (FTE)",41795,"",FALSE
2016,"Norway","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2016,"Norway","Health care assistants","Full-time equivalent (FTE)",7937,"",FALSE
2016,"Norway","Hospital employment","Full-time equivalent (FTE)",98240,"",FALSE
2016,"Switzerland","Medical doctors","Full-time equivalent (FTE)",21454.68,"",FALSE
2016,"Switzerland","Nursing professionals and midwives","Full-time equivalent (FTE)",48019.39,"",FALSE
2016,"Switzerland","Nursing associate professionals","Full-time equivalent (FTE)",8356.17,"",FALSE
2016,"Switzerland","Health care assistants","Full-time equivalent (FTE)",10756.23,"",FALSE
2016,"Switzerland","Hospital employment","Full-time equivalent (FTE)",161945.41,"",FALSE
2016,"United Kingdom","Medical doctors","Full-time equivalent (FTE)",124555.65,"e",FALSE
2016,"United Kingdom","Nursing professionals and midwives","Full-time equivalent (FTE)",367609.62,"e",FALSE
2016,"United Kingdom","Nursing associate professionals","Full-time equivalent (FTE)",67429.96,"e",FALSE
2016,"United Kingdom","Health care assistants","Full-time equivalent (FTE)",76719.99,"e",FALSE
2016,"United Kingdom","Hospital employment","Full-time equivalent (FTE)",1283240.71,"e",FALSE
2016,"Montenegro","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Montenegro","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Montenegro","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Montenegro","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Montenegro","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"North Macedonia","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"North Macedonia","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"North Macedonia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"North Macedonia","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"North Macedonia","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Albania","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Albania","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Albania","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Albania","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Albania","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2016,"Serbia","Medical doctors","Full-time equivalent (FTE)",11216,"",FALSE
2016,"Serbia","Nursing professionals and midwives","Full-time equivalent (FTE)",5555,"",FALSE
2016,"Serbia","Nursing associate professionals","Full-time equivalent (FTE)",23271,"",FALSE
2016,"Serbia","Health care assistants","Full-time equivalent (FTE)",0,"",FALSE
2016,"Serbia","Hospital employment","Full-time equivalent (FTE)",62606,"",FALSE
2016,"Turkey","Medical doctors","Full-time equivalent (FTE)",16021,"",TRUE
2016,"Turkey","Nursing professionals and midwives","Full-time equivalent (FTE)",37127,"",TRUE
2016,"Turkey","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2016,"Turkey","Health care assistants","Full-time equivalent (FTE)",4385,"",TRUE
2016,"Turkey","Hospital employment","Full-time equivalent (FTE)",106246,"",TRUE
2017,"Belgium","Medical doctors","Full-time equivalent (FTE)",7146.81,"e",FALSE
2017,"Belgium","Nursing professionals and midwives","Full-time equivalent (FTE)",63695.29,"e",FALSE
2017,"Belgium","Nursing associate professionals","Full-time equivalent (FTE)",616,"e",FALSE
2017,"Belgium","Health care assistants","Full-time equivalent (FTE)",7181,"e",FALSE
2017,"Belgium","Hospital employment","Full-time equivalent (FTE)",149036.47,"e",FALSE
2017,"Bulgaria","Medical doctors","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Bulgaria","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",TRUE
2017,"Bulgaria","Nursing associate professionals","Full-time equivalent (FTE)",0,"",TRUE
2017,"Bulgaria","Health care assistants","Full-time equivalent (FTE)",3293.64,"",TRUE
2017,"Bulgaria","Hospital employment","Full-time equivalent (FTE)",144836.12,"",TRUE
2017,"Czechia","Medical doctors","Full-time equivalent (FTE)",22371.82,"",FALSE
2017,"Czechia","Nursing professionals and midwives","Full-time equivalent (FTE)",52864.88,"",FALSE
2017,"Czechia","Nursing associate professionals","Full-time equivalent (FTE)",22371.82,"",TRUE
2017,"Czechia","Health care assistants","Full-time equivalent (FTE)",3293.64,"",FALSE
2017,"Czechia","Hospital employment","Full-time equivalent (FTE)",144836.12,"",FALSE
2017,"Denmark","Medical doctors","Full-time equivalent (FTE)",16614,"",FALSE
2017,"Denmark","Nursing professionals and midwives","Full-time equivalent (FTE)",37172,"",FALSE
2017,"Denmark","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2017,"Denmark","Health care assistants","Full-time equivalent (FTE)",9058,"",FALSE
2017,"Denmark","Hospital employment","Full-time equivalent (FTE)",106529,"",FALSE
2017,"Germany (until 1990 former territory of the FRG)","Medical doctors","Full-time equivalent (FTE)",170000,"",FALSE
2017,"Germany (until 1990 former territory of the FRG)","Nursing professionals and midwives","Full-time equivalent (FTE)",350000,"",FALSE
2017,"Germany (until 1990 former territory of the FRG)","Nursing associate professionals","Full-time equivalent (FTE)",35000,"",FALSE
2017,"Germany (until 1990 former territory of the FRG)","Health care assistants","Full-time equivalent (FTE)",9058,"",TRUE
2017,"Germany (until 1990 former territory of the FRG)","Hospital employment","Full-time equivalent (FTE)",1003000,"",FALSE
2017,"Estonia","Medical doctors","Full-time equivalent (FTE)",2547.7,"",FALSE
2017,"Estonia","Nursing professionals and midwives","Full-time equivalent (FTE)",4890.9,"",FALSE
2017,"Estonia","Nursing associate professionals","Full-time equivalent (FTE)",0,"",FALSE
2017,"Estonia","Health care assistants","Full-time equivalent (FTE)",2727.5,"",FALSE
2017,"Estonia","Hospital employment","Full-time equivalent (FTE)",12875.9,"",FALSE
2017,"Ireland","Medical doctors","Full-time equivalent (FTE)",7909,"",FALSE
2017,"Ireland","Nursing professionals and midwives","Full-time equivalent (FTE)",21536,"",FALSE
