"TIME","GEO","UNIT","MED_SPEC","Value","Value_imp"
2017,"United Kingdom","Number","Specialist medical practitioners",136097,FALSE
2017,"United Kingdom","Number","General paediatricians",10464,FALSE
2017,"Montenegro","Number","Generalist medical practitioners",303,FALSE
2017,"Montenegro","Number","General practitioners",303,FALSE
2017,"Montenegro","Number","Other generalist medical practitioners",0,FALSE
2017,"Montenegro","Number","Specialist medical practitioners",1356,FALSE
2017,"Montenegro","Number","General paediatricians",189,FALSE
2017,"North Macedonia","Number","Generalist medical practitioners",2032,FALSE
2017,"North Macedonia","Number","General practitioners",12992,TRUE
2017,"North Macedonia","Number","Other generalist medical practitioners",119,TRUE
2017,"North Macedonia","Number","Specialist medical practitioners",4187,FALSE
2017,"North Macedonia","Number","General paediatricians",428,FALSE
2017,"Albania","Number","Generalist medical practitioners",4650,TRUE
2017,"Albania","Number","General practitioners",1603,TRUE
2017,"Albania","Number","Other generalist medical practitioners",119,TRUE
2017,"Albania","Number","Specialist medical practitioners",2087,TRUE
2017,"Albania","Number","General paediatricians",1475,TRUE
2017,"Serbia","Number","Generalist medical practitioners",6084,FALSE
2017,"Serbia","Number","General practitioners",4851,FALSE
2017,"Serbia","Number","Other generalist medical practitioners",1233,FALSE
2017,"Serbia","Number","Specialist medical practitioners",14689,FALSE
2017,"Serbia","Number","General paediatricians",1919,FALSE
2017,"Turkey","Number","Generalist medical practitioners",47999,FALSE
2017,"Turkey","Number","General practitioners",47999,FALSE
2017,"Turkey","Number","Other generalist medical practitioners",119,TRUE
2017,"Turkey","Number","Specialist medical practitioners",101998,FALSE
2017,"Turkey","Number","General paediatricians",7362,FALSE
2018,"Belgium","Number","Generalist medical practitioners",13178,FALSE
2018,"Belgium","Number","General practitioners",13178,FALSE
2018,"Belgium","Number","Other generalist medical practitioners",0,FALSE
2018,"Belgium","Number","Specialist medical practitioners",22062,FALSE
2018,"Belgium","Number","General paediatricians",1586,FALSE
2018,"Bulgaria","Number","Generalist medical practitioners",4322,FALSE
2018,"Bulgaria","Number","General practitioners",4199,FALSE
2018,"Bulgaria","Number","Other generalist medical practitioners",123,FALSE
2018,"Bulgaria","Number","Specialist medical practitioners",25303,FALSE
2018,"Bulgaria","Number","General paediatricians",1735,FALSE
2018,"Czechia","Number","Generalist medical practitioners",6981,FALSE
2018,"Czechia","Number","General practitioners",6981,FALSE
2018,"Czechia","Number","Other generalist medical practitioners",0,FALSE
2018,"Czechia","Number","Specialist medical practitioners",34441,FALSE
2018,"Czechia","Number","General paediatricians",1424,FALSE
2018,"Denmark","Number","Generalist medical practitioners",4649,FALSE
2018,"Denmark","Number","General practitioners",6981,TRUE
2018,"Denmark","Number","Other generalist medical practitioners",0,TRUE
2018,"Denmark","Number","Specialist medical practitioners",10498,FALSE
2018,"Denmark","Number","General paediatricians",485,FALSE
2018,"Germany (until 1990 former territory of the FRG)","Number","Generalist medical practitioners",82757,FALSE
2018,"Germany (until 1990 former territory of the FRG)","Number","General practitioners",58939.5,FALSE
2018,"Germany (until 1990 former territory of the FRG)","Number","Other generalist medical practitioners",23817.5,FALSE
2018,"Germany (until 1990 former territory of the FRG)","Number","Specialist medical practitioners",274644,FALSE
2018,"Germany (until 1990 former territory of the FRG)","Number","General paediatricians",14093,FALSE
2018,"Estonia","Number","Generalist medical practitioners",1097,FALSE
2018,"Estonia","Number","General practitioners",964,FALSE
2018,"Estonia","Number","Other generalist medical practitioners",133,FALSE
2018,"Estonia","Number","Specialist medical practitioners",3508,FALSE
2018,"Estonia","Number","General paediatricians",163,FALSE
2018,"Ireland","Number","Generalist medical practitioners",8965,FALSE
2018,"Ireland","Number","General practitioners",4081,FALSE
2018,"Ireland","Number","Other generalist medical practitioners",4884,FALSE
2018,"Ireland","Number","Specialist medical practitioners",6977,FALSE
2018,"Ireland","Number","General paediatricians",492,FALSE
2018,"Greece","Number","Generalist medical practitioners",4390,FALSE
2018,"Greece","Number","General practitioners",3642,FALSE
2018,"Greece","Number","Other generalist medical practitioners",748,FALSE
2018,"Greece","Number","Specialist medical practitioners",55161,FALSE
2018,"Greece","Number","General paediatricians",4278,FALSE
2018,"Spain","Number","Generalist medical practitioners",35798,FALSE
2018,"Spain","Number","General practitioners",35798,FALSE
2018,"Spain","Number","Other generalist medical practitioners",0,FALSE
2018,"Spain","Number","Specialist medical practitioners",121561,FALSE
2018,"Spain","Number","General paediatricians",12610,FALSE
2018,"France","Number","Generalist medical practitioners",94923,FALSE
2018,"France","Number","General practitioners",59399,FALSE
2018,"France","Number","Other generalist medical practitioners",35524,FALSE
2018,"France","Number","Specialist medical practitioners",117414,FALSE
2018,"France","Number","General paediatricians",8134,FALSE
2018,"Croatia","Number","Generalist medical practitioners",3507,FALSE
2018,"Croatia","Number","General practitioners",2478,FALSE
2018,"Croatia","Number","Other generalist medical practitioners",1029,FALSE
2018,"Croatia","Number","Specialist medical practitioners",10568,FALSE
2018,"Croatia","Number","General paediatricians",898,FALSE
2018,"Italy","Number","Generalist medical practitioners",52998,FALSE
2018,"Italy","Number","General practitioners",42987,FALSE
2018,"Italy","Number","Other generalist medical practitioners",10011,FALSE
2018,"Italy","Number","Specialist medical practitioners",187303,FALSE
2018,"Italy","Number","General paediatricians",16968,FALSE
2018,"Cyprus","Number","Generalist medical practitioners",912,FALSE
2018,"Cyprus","Number","General practitioners",912,FALSE
2018,"Cyprus","Number","Other generalist medical practitioners",0,FALSE
2018,"Cyprus","Number","Specialist medical practitioners",2632,FALSE
2018,"Cyprus","Number","General paediatricians",253,FALSE
2018,"Latvia","Number","Generalist medical practitioners",1411,FALSE
2018,"Latvia","Number","General practitioners",1411,FALSE
2018,"Latvia","Number","Other generalist medical practitioners",0,FALSE
2018,"Latvia","Number","Specialist medical practitioners",4956,FALSE
2018,"Latvia","Number","General paediatricians",249,FALSE
2018,"Lithuania","Number","Generalist medical practitioners",2884,FALSE
2018,"Lithuania","Number","General practitioners",2560,FALSE
2018,"Lithuania","Number","Other generalist medical practitioners",324,FALSE
2018,"Lithuania","Number","Specialist medical practitioners",9997,FALSE
2018,"Lithuania","Number","General paediatricians",710,FALSE
2018,"Luxembourg","Number","Generalist medical practitioners",505,TRUE
2018,"Luxembourg","Number","General practitioners",505,TRUE
2018,"Luxembourg","Number","Other generalist medical practitioners",0,TRUE
2018,"Luxembourg","Number","Specialist medical practitioners",1178,TRUE
2018,"Luxembourg","Number","General paediatricians",92,TRUE
2018,"Hungary","Number","Generalist medical practitioners",7096,FALSE
2018,"Hungary","Number","General practitioners",4390,FALSE
2018,"Hungary","Number","Other generalist medical practitioners",2706,FALSE
2018,"Hungary","Number","Specialist medical practitioners",25903,FALSE
2018,"Hungary","Number","General paediatricians",2383,FALSE
2018,"Malta","Number","Generalist medical practitioners",396,FALSE
2018,"Malta","Number","General practitioners",396,FALSE
2018,"Malta","Number","Other generalist medical practitioners",0,FALSE
2018,"Malta","Number","Specialist medical practitioners",1058,FALSE
2018,"Malta","Number","General paediatricians",87,FALSE
2018,"Netherlands","Number","Generalist medical practitioners",28708,FALSE
2018,"Netherlands","Number","General practitioners",15091,FALSE
2018,"Netherlands","Number","Other generalist medical practitioners",13617,FALSE
2018,"Netherlands","Number","Specialist medical practitioners",34525,FALSE
2018,"Netherlands","Number","General paediatricians",1818,FALSE
2018,"Austria","Number","Generalist medical practitioners",15006,FALSE
2018,"Austria","Number","General practitioners",7163,FALSE
2018,"Austria","Number","Other generalist medical practitioners",7843,FALSE
2018,"Austria","Number","Specialist medical practitioners",23246,FALSE
2018,"Austria","Number","General paediatricians",1313,FALSE
2018,"Poland","Number","Generalist medical practitioners",15908,TRUE
2018,"Poland","Number","General practitioners",8387,TRUE
2018,"Poland","Number","Other generalist medical practitioners",7490,TRUE
2018,"Poland","Number","Specialist medical practitioners",74376,TRUE
2018,"Poland","Number","General paediatricians",5497,TRUE
2018,"Portugal","Number","Generalist medical practitioners",27664,FALSE
2018,"Portugal","Number","General practitioners",25123,FALSE
2018,"Portugal","Number","Other generalist medical practitioners",2541,FALSE
2018,"Portugal","Number","Specialist medical practitioners",26814,FALSE
2018,"Portugal","Number","General paediatricians",2135,FALSE
2018,"Romania","Number","Generalist medical practitioners",14891,FALSE
2018,"Romania","Number","General practitioners",12026,FALSE
2018,"Romania","Number","Other generalist medical practitioners",2865,FALSE
2018,"Romania","Number","Specialist medical practitioners",44442,FALSE
2018,"Romania","Number","General paediatricians",2710,FALSE
2018,"Slovenia","Number","Generalist medical practitioners",1405,FALSE
2018,"Slovenia","Number","General practitioners",1275,FALSE
2018,"Slovenia","Number","Other generalist medical practitioners",130,FALSE
2018,"Slovenia","Number","Specialist medical practitioners",5012,FALSE
2018,"Slovenia","Number","General paediatricians",660,FALSE
2018,"Finland","Number","Generalist medical practitioners",6849,TRUE
2018,"Finland","Number","General practitioners",6981,TRUE
2018,"Finland","Number","Other generalist medical practitioners",0,TRUE
2018,"Finland","Number","Specialist medical practitioners",10648,TRUE
2018,"Finland","Number","General paediatricians",703,TRUE
2018,"Sweden","Number","Generalist medical practitioners",6388,TRUE
2018,"Sweden","Number","General practitioners",6388,TRUE
2018,"Sweden","Number","Other generalist medical practitioners",0,TRUE
2018,"Sweden","Number","Specialist medical practitioners",22300,TRUE
2018,"Sweden","Number","General paediatricians",1043,TRUE
2018,"Iceland","Number","Generalist medical practitioners",218,FALSE
2018,"Iceland","Number","General practitioners",218,FALSE
2018,"Iceland","Number","Other generalist medical practitioners",0,TRUE
2018,"Iceland","Number","Specialist medical practitioners",802,FALSE
2018,"Iceland","Number","General paediatricians",15,FALSE
2018,"Liechtenstein","Number","Generalist medical practitioners",44,FALSE
2018,"Liechtenstein","Number","General practitioners",25,FALSE
2018,"Liechtenstein","Number","Other generalist medical practitioners",19,FALSE
2018,"Liechtenstein","Number","Specialist medical practitioners",91,FALSE
2018,"Liechtenstein","Number","General paediatricians",5,FALSE
2018,"Norway","Number","Generalist medical practitioners",4691,FALSE
2018,"Norway","Number","General practitioners",4218,FALSE
2018,"Norway","Number","Other generalist medical practitioners",473,FALSE
2018,"Norway","Number","Specialist medical practitioners",10877,FALSE
2018,"Norway","Number","General paediatricians",925,FALSE
2018,"Switzerland","Number","Generalist medical practitioners",9683,FALSE
2018,"Switzerland","Number","General practitioners",6981,TRUE
2018,"Switzerland","Number","Other generalist medical practitioners",0,TRUE
2018,"Switzerland","Number","Specialist medical practitioners",22196,FALSE
2018,"Switzerland","Number","General paediatricians",1869,FALSE
2018,"United Kingdom","Number","Generalist medical practitioners",49569,FALSE
2018,"United Kingdom","Number","General practitioners",49569,FALSE
2018,"United Kingdom","Number","Other generalist medical practitioners",0,TRUE
2018,"United Kingdom","Number","Specialist medical practitioners",138726,FALSE
2018,"United Kingdom","Number","General paediatricians",10693,FALSE
2018,"Montenegro","Number","Generalist medical practitioners",336,FALSE
2018,"Montenegro","Number","General practitioners",336,FALSE
2018,"Montenegro","Number","Other generalist medical practitioners",0,FALSE
2018,"Montenegro","Number","Specialist medical practitioners",1394,FALSE
2018,"Montenegro","Number","General paediatricians",183,FALSE
2018,"North Macedonia","Number","Generalist medical practitioners",2032,TRUE
2018,"North Macedonia","Number","General practitioners",6981,TRUE
2018,"North Macedonia","Number","Other generalist medical practitioners",0,TRUE
2018,"North Macedonia","Number","Specialist medical practitioners",4140,TRUE
2018,"North Macedonia","Number","General paediatricians",415,TRUE
2018,"Albania","Number","Generalist medical practitioners",6981,TRUE
2018,"Albania","Number","General practitioners",1603,TRUE
2018,"Albania","Number","Other generalist medical practitioners",0,TRUE
2018,"Albania","Number","Specialist medical practitioners",2087,TRUE
2018,"Albania","Number","General paediatricians",1586,TRUE
2018,"Serbia","Number","Generalist medical practitioners",6191,FALSE
2018,"Serbia","Number","General practitioners",4839,FALSE
2018,"Serbia","Number","Other generalist medical practitioners",1352,FALSE
2018,"Serbia","Number","Specialist medical practitioners",14633,FALSE
2018,"Serbia","Number","General paediatricians",1890,FALSE
2018,"Turkey","Number","Generalist medical practitioners",48688,FALSE
2018,"Turkey","Number","General practitioners",48688,FALSE
2018,"Turkey","Number","Other generalist medical practitioners",0,TRUE
2018,"Turkey","Number","Specialist medical practitioners",104440,FALSE
2018,"Turkey","Number","General paediatricians",8312,FALSE
2019,"Belgium","Number","Generalist medical practitioners",12992,TRUE
2019,"Belgium","Number","General practitioners",12992,TRUE
2019,"Belgium","Number","Other generalist medical practitioners",0,TRUE
2019,"Belgium","Number","Specialist medical practitioners",21630,TRUE
2019,"Belgium","Number","General paediatricians",1563,TRUE
2019,"Bulgaria","Number","Generalist medical practitioners",4561,TRUE
2019,"Bulgaria","Number","General practitioners",4407,TRUE
2019,"Bulgaria","Number","Other generalist medical practitioners",123,TRUE
2019,"Bulgaria","Number","Specialist medical practitioners",25303,TRUE
2019,"Bulgaria","Number","General paediatricians",1475,TRUE
2019,"Czechia","Number","Generalist medical practitioners",7371,TRUE
2019,"Czechia","Number","General practitioners",7371,TRUE
2019,"Czechia","Number","Other generalist medical practitioners",0,TRUE
2019,"Czechia","Number","Specialist medical practitioners",31405,TRUE
2019,"Czechia","Number","General paediatricians",1296,TRUE
2019,"Denmark","Number","Generalist medical practitioners",4616,TRUE
2019,"Denmark","Number","General practitioners",4058,TRUE
2019,"Denmark","Number","Other generalist medical practitioners",4981,TRUE
2019,"Denmark","Number","Specialist medical practitioners",10355,TRUE
2019,"Denmark","Number","General paediatricians",469,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Number","Generalist medical practitioners",81411,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Number","General practitioners",58474.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Number","Other generalist medical practitioners",22936.5,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Number","Specialist medical practitioners",269784,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Number","General paediatricians",14023,TRUE
2019,"Estonia","Number","Generalist medical practitioners",1061,TRUE
2019,"Estonia","Number","General practitioners",960,TRUE
2019,"Estonia","Number","Other generalist medical practitioners",122,TRUE
2019,"Estonia","Number","Specialist medical practitioners",3508,TRUE
2019,"Estonia","Number","General paediatricians",172,TRUE
2019,"Ireland","Number","Generalist medical practitioners",9039,FALSE
2019,"Ireland","Number","General practitioners",4058,FALSE
2019,"Ireland","Number","Other generalist medical practitioners",4981,FALSE
2019,"Ireland","Number","Specialist medical practitioners",7298,FALSE
2019,"Ireland","Number","General paediatricians",463,FALSE
2019,"Greece","Number","Generalist medical practitioners",4521,TRUE
2019,"Greece","Number","General practitioners",3642,TRUE
2019,"Greece","Number","Other generalist medical practitioners",990,TRUE
2019,"Greece","Number","Specialist medical practitioners",53258,TRUE
2019,"Greece","Number","General paediatricians",4258,TRUE
2019,"Spain","Number","Generalist medical practitioners",35378,TRUE
2019,"Spain","Number","General practitioners",35378,TRUE
2019,"Spain","Number","Other generalist medical practitioners",0,TRUE
2019,"Spain","Number","Specialist medical practitioners",118356,TRUE
2019,"Spain","Number","General paediatricians",12389,TRUE
2019,"France","Number","Generalist medical practitioners",94889,TRUE
2019,"France","Number","General practitioners",60214,TRUE
2019,"France","Number","Other generalist medical practitioners",34675,TRUE
2019,"France","Number","Specialist medical practitioners",116273,TRUE
2019,"France","Number","General paediatricians",8075,TRUE
2019,"Croatia","Number","Generalist medical practitioners",3406,TRUE
2019,"Croatia","Number","General practitioners",2305,TRUE
2019,"Croatia","Number","Other generalist medical practitioners",1029,TRUE
2019,"Croatia","Number","Specialist medical practitioners",10564,TRUE
2019,"Croatia","Number","General paediatricians",864,TRUE
2019,"Italy","Number","Generalist medical practitioners",53114,FALSE
2019,"Italy","Number","General practitioners",42987,FALSE
2019,"Italy","Number","Other generalist medical practitioners",10127,FALSE
2019,"Italy","Number","Specialist medical practitioners",189481,FALSE
2019,"Italy","Number","General paediatricians",17114,FALSE
2019,"Cyprus","Number","Generalist medical practitioners",833,TRUE
2019,"Cyprus","Number","General practitioners",833,TRUE
2019,"Cyprus","Number","Other generalist medical practitioners",0,TRUE
2019,"Cyprus","Number","Specialist medical practitioners",2492,TRUE
2019,"Cyprus","Number","General paediatricians",248,TRUE
2019,"Latvia","Number","Generalist medical practitioners",1412,TRUE
2019,"Latvia","Number","General practitioners",1412,TRUE
2019,"Latvia","Number","Other generalist medical practitioners",0,TRUE
2019,"Latvia","Number","Specialist medical practitioners",4883,TRUE
2019,"Latvia","Number","General paediatricians",248,TRUE
2019,"Lithuania","Number","Generalist medical practitioners",2884,TRUE
2019,"Lithuania","Number","General practitioners",2625,TRUE
2019,"Lithuania","Number","Other generalist medical practitioners",303,TRUE
2019,"Lithuania","Number","Specialist medical practitioners",9939,TRUE
2019,"Lithuania","Number","General paediatricians",716,TRUE
2019,"Luxembourg","Number","Generalist medical practitioners",505,TRUE
2019,"Luxembourg","Number","General practitioners",505,TRUE
2019,"Luxembourg","Number","Other generalist medical practitioners",0,TRUE
2019,"Luxembourg","Number","Specialist medical practitioners",1178,TRUE
2019,"Luxembourg","Number","General paediatricians",92,TRUE
2019,"Hungary","Number","Generalist medical practitioners",7096,TRUE
2019,"Hungary","Number","General practitioners",4374,TRUE
2019,"Hungary","Number","Other generalist medical practitioners",2706,TRUE
2019,"Hungary","Number","Specialist medical practitioners",25615,TRUE
2019,"Hungary","Number","General paediatricians",2371,TRUE
2019,"Malta","Number","Generalist medical practitioners",379,TRUE
2019,"Malta","Number","General practitioners",379,TRUE
2019,"Malta","Number","Other generalist medical practitioners",0,TRUE
2019,"Malta","Number","Specialist medical practitioners",984,TRUE
2019,"Malta","Number","General paediatricians",81,TRUE
2019,"Netherlands","Number","Generalist medical practitioners",27730,TRUE
2019,"Netherlands","Number","General practitioners",14893,TRUE
2019,"Netherlands","Number","Other generalist medical practitioners",12837,TRUE
2019,"Netherlands","Number","Specialist medical practitioners",34000,TRUE
2019,"Netherlands","Number","General paediatricians",1770,TRUE
2019,"Austria","Number","Generalist medical practitioners",13834,TRUE
2019,"Austria","Number","General practitioners",6668,TRUE
2019,"Austria","Number","Other generalist medical practitioners",7166,TRUE
2019,"Austria","Number","Specialist medical practitioners",23814,TRUE
2019,"Austria","Number","General paediatricians",1335,TRUE
2019,"Poland","Number","Generalist medical practitioners",15908,TRUE
2019,"Poland","Number","General practitioners",8387,TRUE
2019,"Poland","Number","Other generalist medical practitioners",7490,TRUE
2019,"Poland","Number","Specialist medical practitioners",74376,TRUE
2019,"Poland","Number","General paediatricians",5497,TRUE
2019,"Portugal","Number","Generalist medical practitioners",27076,TRUE
2019,"Portugal","Number","General practitioners",24248,TRUE
2019,"Portugal","Number","Other generalist medical practitioners",2636,TRUE
2019,"Portugal","Number","Specialist medical practitioners",25642,TRUE
2019,"Portugal","Number","General paediatricians",2085,TRUE
2019,"Romania","Number","Generalist medical practitioners",15020,TRUE
2019,"Romania","Number","General practitioners",12184,TRUE
2019,"Romania","Number","Other generalist medical practitioners",2865,TRUE
2019,"Romania","Number","Specialist medical practitioners",42309,TRUE
2019,"Romania","Number","General paediatricians",2655,TRUE
2019,"Slovenia","Number","Generalist medical practitioners",1405,TRUE
2019,"Slovenia","Number","General practitioners",1237,TRUE
2019,"Slovenia","Number","Other generalist medical practitioners",163,TRUE
2019,"Slovenia","Number","Specialist medical practitioners",4758,TRUE
2019,"Slovenia","Number","General paediatricians",648,TRUE
2019,"Finland","Number","Generalist medical practitioners",6849,TRUE
2019,"Finland","Number","General practitioners",4058,TRUE
2019,"Finland","Number","Other generalist medical practitioners",4981,TRUE
2019,"Finland","Number","Specialist medical practitioners",10648,TRUE
2019,"Finland","Number","General paediatricians",703,TRUE
2019,"Sweden","Number","Generalist medical practitioners",6388,TRUE
2019,"Sweden","Number","General practitioners",6388,TRUE
2019,"Sweden","Number","Other generalist medical practitioners",0,TRUE
2019,"Sweden","Number","Specialist medical practitioners",22300,TRUE
2019,"Sweden","Number","General paediatricians",1043,TRUE
2019,"Iceland","Number","Generalist medical practitioners",215,FALSE
2019,"Iceland","Number","General practitioners",215,FALSE
2019,"Iceland","Number","Other generalist medical practitioners",4981,TRUE
2019,"Iceland","Number","Specialist medical practitioners",817,FALSE
2019,"Iceland","Number","General paediatricians",15,FALSE
2019,"Liechtenstein","Number","Generalist medical practitioners",48,FALSE
2019,"Liechtenstein","Number","General practitioners",24,FALSE
2019,"Liechtenstein","Number","Other generalist medical practitioners",24,FALSE
2019,"Liechtenstein","Number","Specialist medical practitioners",96,FALSE
2019,"Liechtenstein","Number","General paediatricians",5,FALSE
2019,"Norway","Number","Generalist medical practitioners",4714,FALSE
2019,"Norway","Number","General practitioners",4220,FALSE
2019,"Norway","Number","Other generalist medical practitioners",494,FALSE
2019,"Norway","Number","Specialist medical practitioners",11200,FALSE
2019,"Norway","Number","General paediatricians",950,FALSE
2019,"Switzerland","Number","Generalist medical practitioners",9628,TRUE
2019,"Switzerland","Number","General practitioners",4058,TRUE
2019,"Switzerland","Number","Other generalist medical practitioners",4981,TRUE
2019,"Switzerland","Number","Specialist medical practitioners",21658,TRUE
2019,"Switzerland","Number","General paediatricians",1817,TRUE
2019,"United Kingdom","Number","Generalist medical practitioners",51096,FALSE
2019,"United Kingdom","Number","General practitioners",51096,FALSE
2019,"United Kingdom","Number","Other generalist medical practitioners",4981,TRUE
2019,"United Kingdom","Number","Specialist medical practitioners",145367,FALSE
2019,"United Kingdom","Number","General paediatricians",11274,FALSE
2019,"Montenegro","Number","Generalist medical practitioners",303,TRUE
2019,"Montenegro","Number","General practitioners",303,TRUE
2019,"Montenegro","Number","Other generalist medical practitioners",0,TRUE
2019,"Montenegro","Number","Specialist medical practitioners",1356,TRUE
2019,"Montenegro","Number","General paediatricians",183,TRUE
2019,"North Macedonia","Number","Generalist medical practitioners",2032,TRUE
2019,"North Macedonia","Number","General practitioners",4058,TRUE
2019,"North Macedonia","Number","Other generalist medical practitioners",4981,TRUE
2019,"North Macedonia","Number","Specialist medical practitioners",4140,TRUE
2019,"North Macedonia","Number","General paediatricians",415,TRUE
2019,"Albania","Number","Generalist medical practitioners",9039,TRUE
2019,"Albania","Number","General practitioners",1603,TRUE
2019,"Albania","Number","Other generalist medical practitioners",4981,TRUE
2019,"Albania","Number","Specialist medical practitioners",2087,TRUE
2019,"Albania","Number","General paediatricians",463,TRUE
2019,"Serbia","Number","Generalist medical practitioners",6084,TRUE
2019,"Serbia","Number","General practitioners",4851,TRUE
2019,"Serbia","Number","Other generalist medical practitioners",1233,TRUE
2019,"Serbia","Number","Specialist medical practitioners",14689,TRUE
2019,"Serbia","Number","General paediatricians",1919,TRUE
2019,"Turkey","Number","Generalist medical practitioners",47999,TRUE
2019,"Turkey","Number","General practitioners",47999,TRUE
2019,"Turkey","Number","Other generalist medical practitioners",4981,TRUE
2019,"Turkey","Number","Specialist medical practitioners",101998,TRUE
2019,"Turkey","Number","General paediatricians",7362,TRUE
