"TIME","GEO","MORTALIT","SEX","ICD10","UNIT","Value","Value_imp"
2016,"Czechia","Preventable mortality","Males","Total","Number",14019,FALSE
2016,"Czechia","Preventable mortality","Males","Total","Rate",294.45,FALSE
2016,"Czechia","Preventable mortality","Females","Total","Number",5692,FALSE
2016,"Czechia","Preventable mortality","Females","Total","Rate",106.4,FALSE
2016,"Czechia","Treatable mortality","Total","Total","Number",12935,FALSE
2016,"Czechia","Treatable mortality","Total","Total","Rate",128.2,FALSE
2016,"Czechia","Treatable mortality","Males","Total","Number",7789,FALSE
2016,"Czechia","Treatable mortality","Males","Total","Rate",165.79,FALSE
2016,"Czechia","Treatable mortality","Females","Total","Number",5146,FALSE
2016,"Czechia","Treatable mortality","Females","Total","Rate",95.78,FALSE
2016,"Denmark","Total","Total","Total","Number",12676,FALSE
2016,"Denmark","Total","Total","Total","Rate",236.78,FALSE
2016,"Denmark","Total","Males","Total","Number",7614,FALSE
2016,"Denmark","Total","Males","Total","Rate",289.18,FALSE
2016,"Denmark","Total","Females","Total","Number",5062,FALSE
2016,"Denmark","Total","Females","Total","Rate",185.81,FALSE
2016,"Denmark","Preventable mortality","Total","Total","Number",8597.5,FALSE
2016,"Denmark","Preventable mortality","Total","Total","Rate",160.76,FALSE
2016,"Denmark","Preventable mortality","Males","Total","Number",5461,FALSE
2016,"Denmark","Preventable mortality","Males","Total","Rate",207.67,FALSE
2016,"Denmark","Preventable mortality","Females","Total","Number",3136.5,FALSE
2016,"Denmark","Preventable mortality","Females","Total","Rate",115.01,FALSE
2016,"Denmark","Treatable mortality","Total","Total","Number",4078.5,FALSE
2016,"Denmark","Treatable mortality","Total","Total","Rate",76.03,FALSE
2016,"Denmark","Treatable mortality","Males","Total","Number",2153,FALSE
2016,"Denmark","Treatable mortality","Males","Total","Rate",81.51,FALSE
2016,"Denmark","Treatable mortality","Females","Total","Number",1925.5,FALSE
2016,"Denmark","Treatable mortality","Females","Total","Rate",70.8,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Total","Total","Total","Number",185666,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Total","Total","Total","Rate",244.56,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Total","Males","Total","Number",119291,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Total","Males","Total","Rate",324.01,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Total","Females","Total","Number",66375,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Total","Females","Total","Rate",169.95,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Total","Total","Number",120129.5,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Total","Total","Rate",157.64,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Males","Total","Number",82989.5,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Males","Total","Rate",224.21,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Females","Total","Number",37140,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Preventable mortality","Females","Total","Rate",94.81,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Treatable mortality","Total","Total","Number",65536.5,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Treatable mortality","Total","Total","Rate",86.92,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Treatable mortality","Males","Total","Number",36301.5,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Treatable mortality","Males","Total","Rate",99.8,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Treatable mortality","Females","Total","Number",29235,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Treatable mortality","Females","Total","Rate",75.14,FALSE
2016,"Estonia","Total","Total","Total","Number",4689,FALSE
2016,"Estonia","Total","Total","Total","Rate",405.36,FALSE
2016,"Estonia","Total","Males","Total","Number",3219,FALSE
2016,"Estonia","Total","Males","Total","Rate",641.54,FALSE
2016,"Estonia","Total","Females","Total","Number",1470,FALSE
2016,"Estonia","Total","Females","Total","Rate",226.07,FALSE
2016,"Estonia","Preventable mortality","Total","Total","Number",3050.5,FALSE
2016,"Estonia","Preventable mortality","Total","Total","Rate",262.38,FALSE
2016,"Estonia","Preventable mortality","Males","Total","Number",2243,FALSE
2016,"Estonia","Preventable mortality","Males","Total","Rate",441.21,FALSE
2016,"Estonia","Preventable mortality","Females","Total","Number",807.5,FALSE
2016,"Estonia","Preventable mortality","Females","Total","Rate",124.93,FALSE
2016,"Estonia","Treatable mortality","Total","Total","Number",1638.5,FALSE
2016,"Estonia","Treatable mortality","Total","Total","Rate",142.98,FALSE
2016,"Estonia","Treatable mortality","Males","Total","Number",976,FALSE
2016,"Estonia","Treatable mortality","Males","Total","Rate",200.33,FALSE
2016,"Estonia","Treatable mortality","Females","Total","Number",662.5,FALSE
2016,"Estonia","Treatable mortality","Females","Total","Rate",101.14,FALSE
2016,"Ireland","Total","Total","Total","Number",7742,FALSE
2016,"Ireland","Total","Total","Total","Rate",218.24,FALSE
2016,"Ireland","Total","Males","Total","Number",4722,FALSE
2016,"Ireland","Total","Males","Total","Rate",268.04,FALSE
2016,"Ireland","Total","Females","Total","Number",3020,FALSE
2016,"Ireland","Total","Females","Total","Rate",169.5,FALSE
2016,"Ireland","Preventable mortality","Total","Total","Number",4911.5,FALSE
2016,"Ireland","Preventable mortality","Total","Total","Rate",138.12,FALSE
2016,"Ireland","Preventable mortality","Males","Total","Number",3249.5,FALSE
2016,"Ireland","Preventable mortality","Males","Total","Rate",183.17,FALSE
2016,"Ireland","Preventable mortality","Females","Total","Number",1662,FALSE
2016,"Ireland","Preventable mortality","Females","Total","Rate",93.98,FALSE
2016,"Ireland","Treatable mortality","Total","Total","Number",2830.5,FALSE
2016,"Ireland","Treatable mortality","Total","Total","Rate",80.12,FALSE
2016,"Ireland","Treatable mortality","Males","Total","Number",1472.5,FALSE
2016,"Ireland","Treatable mortality","Males","Total","Rate",84.87,FALSE
2016,"Ireland","Treatable mortality","Females","Total","Number",1358,FALSE
2016,"Ireland","Treatable mortality","Females","Total","Rate",75.52,FALSE
2016,"Greece","Total","Total","Total","Number",23037,FALSE
2016,"Greece","Total","Total","Total","Rate",236.31,FALSE
2016,"Greece","Total","Males","Total","Number",15828,FALSE
2016,"Greece","Total","Males","Total","Rate",342.5,FALSE
2016,"Greece","Total","Females","Total","Number",7209,FALSE
2016,"Greece","Total","Females","Total","Rate",140.67,FALSE
2016,"Greece","Preventable mortality","Total","Total","Number",13811,FALSE
2016,"Greece","Preventable mortality","Total","Total","Rate",141.38,FALSE
2016,"Greece","Preventable mortality","Males","Total","Number",10461.5,FALSE
2016,"Greece","Preventable mortality","Males","Total","Rate",225.86,FALSE
2016,"Greece","Preventable mortality","Females","Total","Number",3349.5,FALSE
2016,"Greece","Preventable mortality","Females","Total","Rate",65.24,FALSE
2016,"Greece","Treatable mortality","Total","Total","Number",9226,FALSE
2016,"Greece","Treatable mortality","Total","Total","Rate",94.93,FALSE
2016,"Greece","Treatable mortality","Males","Total","Number",5366.5,FALSE
2016,"Greece","Treatable mortality","Males","Total","Rate",116.64,FALSE
2016,"Greece","Treatable mortality","Females","Total","Number",3859.5,FALSE
2016,"Greece","Treatable mortality","Females","Total","Rate",75.43,FALSE
2016,"Spain","Total","Total","Total","Number",74599,FALSE
2016,"Spain","Total","Total","Total","Rate",184.65,FALSE
2016,"Spain","Total","Males","Total","Number",51728,FALSE
2016,"Spain","Total","Males","Total","Rate",266.69,FALSE
2016,"Spain","Total","Females","Total","Number",22871,FALSE
2016,"Spain","Total","Females","Total","Rate",109,FALSE
2016,"Spain","Preventable mortality","Total","Total","Number",47743.5,FALSE
2016,"Spain","Preventable mortality","Total","Total","Rate",117.8,FALSE
2016,"Spain","Preventable mortality","Males","Total","Number",36537.5,FALSE
2016,"Spain","Preventable mortality","Males","Total","Rate",187.54,FALSE
2016,"Spain","Preventable mortality","Females","Total","Number",11206,FALSE
2016,"Spain","Preventable mortality","Females","Total","Rate",53.27,FALSE
2016,"Spain","Treatable mortality","Total","Total","Number",26855.5,FALSE
2016,"Spain","Treatable mortality","Total","Total","Rate",66.84,FALSE
2016,"Spain","Treatable mortality","Males","Total","Number",15190.5,FALSE
2016,"Spain","Treatable mortality","Males","Total","Rate",79.15,FALSE
2016,"Spain","Treatable mortality","Females","Total","Number",11665,FALSE
2016,"Spain","Treatable mortality","Females","Total","Rate",55.73,FALSE
2016,"France","Total","Total","Total","Number",113789,FALSE
2016,"France","Total","Total","Total","Rate",196.06,FALSE
2016,"France","Total","Males","Total","Number",75830,FALSE
2016,"France","Total","Males","Total","Rate",272.93,FALSE
2016,"France","Total","Females","Total","Number",37959,FALSE
2016,"France","Total","Females","Total","Rate",125.76,FALSE
2016,"France","Preventable mortality","Total","Total","Number",77585.5,FALSE
2016,"France","Preventable mortality","Total","Total","Rate",133.51,FALSE
2016,"France","Preventable mortality","Males","Total","Number",57415.5,FALSE
2016,"France","Preventable mortality","Males","Total","Rate",206.3,FALSE
2016,"France","Preventable mortality","Females","Total","Number",20170,FALSE
2016,"France","Preventable mortality","Females","Total","Rate",66.76,FALSE
2016,"France","Treatable mortality","Total","Total","Number",36203.5,FALSE
2016,"France","Treatable mortality","Total","Total","Rate",62.54,FALSE
2016,"France","Treatable mortality","Males","Total","Number",18414.5,FALSE
2016,"France","Treatable mortality","Males","Total","Rate",66.63,FALSE
2016,"France","Treatable mortality","Females","Total","Number",17789,FALSE
2016,"France","Treatable mortality","Females","Total","Rate",59,FALSE
2016,"Croatia","Total","Total","Total","Number",14377,FALSE
2016,"Croatia","Total","Total","Total","Rate",371.26,FALSE
2016,"Croatia","Total","Males","Total","Number",9762,FALSE
2016,"Croatia","Total","Males","Total","Rate",543.85,FALSE
2016,"Croatia","Total","Females","Total","Number",4615,FALSE
2016,"Croatia","Total","Females","Total","Rate",222.88,FALSE
2016,"Croatia","Preventable mortality","Total","Total","Number",9022.5,FALSE
2016,"Croatia","Preventable mortality","Total","Total","Rate",231.72,FALSE
2016,"Croatia","Preventable mortality","Males","Total","Number",6664,FALSE
2016,"Croatia","Preventable mortality","Males","Total","Rate",368.24,FALSE
2016,"Croatia","Preventable mortality","Females","Total","Number",2358.5,FALSE
2016,"Croatia","Preventable mortality","Females","Total","Rate",113.56,FALSE
2016,"Croatia","Treatable mortality","Total","Total","Number",5354.5,FALSE
2016,"Croatia","Treatable mortality","Total","Total","Rate",139.54,FALSE
2016,"Croatia","Treatable mortality","Males","Total","Number",3098,FALSE
2016,"Croatia","Treatable mortality","Males","Total","Rate",175.61,FALSE
2016,"Croatia","Treatable mortality","Females","Total","Number",2256.5,FALSE
2016,"Croatia","Treatable mortality","Females","Total","Rate",109.32,FALSE
2016,"Italy","Total","Total","Total","Number",100047,FALSE
2016,"Italy","Total","Total","Total","Rate",176.65,FALSE
2016,"Italy","Total","Males","Total","Number",63879,FALSE
2016,"Italy","Total","Males","Total","Rate",235.91,FALSE
2016,"Italy","Total","Females","Total","Number",36168,FALSE
2016,"Italy","Total","Females","Total","Rate",122.48,FALSE
2016,"Italy","Preventable mortality","Total","Total","Number",62409,FALSE
2016,"Italy","Preventable mortality","Total","Total","Rate",109.97,FALSE
2016,"Italy","Preventable mortality","Males","Total","Number",44619,FALSE
2016,"Italy","Preventable mortality","Males","Total","Rate",164.25,FALSE
2016,"Italy","Preventable mortality","Females","Total","Number",17790,FALSE
2016,"Italy","Preventable mortality","Females","Total","Rate",60.14,FALSE
2016,"Italy","Treatable mortality","Total","Total","Number",37638,FALSE
2016,"Italy","Treatable mortality","Total","Total","Rate",66.68,FALSE
2016,"Italy","Treatable mortality","Males","Total","Number",19260,FALSE
2016,"Italy","Treatable mortality","Males","Total","Rate",71.65,FALSE
2016,"Italy","Treatable mortality","Females","Total","Number",18378,FALSE
2016,"Italy","Treatable mortality","Females","Total","Rate",62.34,FALSE
2016,"Cyprus","Total","Total","Total","Number",1172,FALSE
2016,"Cyprus","Total","Total","Total","Rate",171.15,FALSE
2016,"Cyprus","Total","Males","Total","Number",786,FALSE
2016,"Cyprus","Total","Males","Total","Rate",236.97,FALSE
2016,"Cyprus","Total","Females","Total","Number",386,FALSE
2016,"Cyprus","Total","Females","Total","Rate",109.75,FALSE
2016,"Cyprus","Preventable mortality","Total","Total","Number",689.5,FALSE
2016,"Cyprus","Preventable mortality","Total","Total","Rate",99.94,FALSE
2016,"Cyprus","Preventable mortality","Males","Total","Number",512.5,FALSE
2016,"Cyprus","Preventable mortality","Males","Total","Rate",153.51,FALSE
2016,"Cyprus","Preventable mortality","Females","Total","Number",177,FALSE
2016,"Cyprus","Preventable mortality","Females","Total","Rate",49.98,FALSE
2016,"Cyprus","Treatable mortality","Total","Total","Number",482.5,FALSE
2016,"Cyprus","Treatable mortality","Total","Total","Rate",71.21,FALSE
2016,"Cyprus","Treatable mortality","Males","Total","Number",273.5,FALSE
2016,"Cyprus","Treatable mortality","Males","Total","Rate",83.46,FALSE
2016,"Cyprus","Treatable mortality","Females","Total","Number",209,FALSE
2016,"Cyprus","Treatable mortality","Females","Total","Rate",59.77,FALSE
2016,"Latvia","Total","Total","Total","Number",9533,FALSE
2016,"Latvia","Total","Total","Total","Rate",535.05,FALSE
2016,"Latvia","Total","Males","Total","Number",6369,FALSE
2016,"Latvia","Total","Males","Total","Rate",852.59,FALSE
2016,"Latvia","Total","Females","Total","Number",3164,FALSE
2016,"Latvia","Total","Females","Total","Rate",305.3,FALSE
2016,"Latvia","Preventable mortality","Total","Total","Number",5929.5,FALSE
2016,"Latvia","Preventable mortality","Total","Total","Rate",331.89,FALSE
2016,"Latvia","Preventable mortality","Males","Total","Number",4302.5,FALSE
2016,"Latvia","Preventable mortality","Males","Total","Rate",567.61,FALSE
2016,"Latvia","Preventable mortality","Females","Total","Number",1627,FALSE
2016,"Latvia","Preventable mortality","Females","Total","Rate",157.91,FALSE
2016,"Latvia","Treatable mortality","Total","Total","Number",3603.5,FALSE
2016,"Latvia","Treatable mortality","Total","Total","Rate",203.16,FALSE
2016,"Latvia","Treatable mortality","Males","Total","Number",2066.5,FALSE
2016,"Latvia","Treatable mortality","Males","Total","Rate",284.98,FALSE
2016,"Latvia","Treatable mortality","Females","Total","Number",1537,FALSE
2016,"Latvia","Treatable mortality","Females","Total","Rate",147.39,FALSE
2016,"Lithuania","Total","Total","Total","Number",13889,FALSE
2016,"Lithuania","Total","Total","Total","Rate",541.71,FALSE
2016,"Lithuania","Total","Males","Total","Number",9568,FALSE
2016,"Lithuania","Total","Males","Total","Rate",882.02,FALSE
2016,"Lithuania","Total","Females","Total","Number",4321,FALSE
2016,"Lithuania","Total","Females","Total","Rate",291.96,FALSE
2016,"Lithuania","Preventable mortality","Total","Total","Number",8660.5,FALSE
2016,"Lithuania","Preventable mortality","Total","Total","Rate",336.09,FALSE
2016,"Lithuania","Preventable mortality","Males","Total","Number",6436,FALSE
2016,"Lithuania","Preventable mortality","Males","Total","Rate",583.93,FALSE
2016,"Lithuania","Preventable mortality","Females","Total","Number",2224.5,FALSE
2016,"Lithuania","Preventable mortality","Females","Total","Rate",150.7,FALSE
2016,"Lithuania","Treatable mortality","Total","Total","Number",5228.5,FALSE
2016,"Lithuania","Treatable mortality","Total","Total","Rate",205.61,FALSE
2016,"Lithuania","Treatable mortality","Males","Total","Number",3132,FALSE
2016,"Lithuania","Treatable mortality","Males","Total","Rate",298.09,FALSE
2016,"Lithuania","Treatable mortality","Females","Total","Number",2096.5,FALSE
2016,"Lithuania","Treatable mortality","Females","Total","Rate",141.26,FALSE
2016,"Luxembourg","Total","Total","Total","Number",945,FALSE
2016,"Luxembourg","Total","Total","Total","Rate",211.19,FALSE
2016,"Luxembourg","Total","Males","Total","Number",615,FALSE
2016,"Luxembourg","Total","Males","Total","Rate",272.12,FALSE
2016,"Luxembourg","Total","Females","Total","Number",330,FALSE
2016,"Luxembourg","Total","Females","Total","Rate",149.79,FALSE
2016,"Luxembourg","Preventable mortality","Total","Total","Number",637.5,FALSE
2016,"Luxembourg","Preventable mortality","Total","Total","Rate",140.33,FALSE
2016,"Luxembourg","Preventable mortality","Males","Total","Number",451,FALSE
2016,"Luxembourg","Preventable mortality","Males","Total","Rate",197.33,FALSE
2016,"Luxembourg","Preventable mortality","Females","Total","Number",186.5,FALSE
2016,"Luxembourg","Preventable mortality","Females","Total","Rate",83.09,FALSE
2016,"Luxembourg","Treatable mortality","Total","Total","Number",307.5,FALSE
2016,"Luxembourg","Treatable mortality","Total","Total","Rate",70.86,FALSE
2016,"Luxembourg","Treatable mortality","Males","Total","Number",164,FALSE
2016,"Luxembourg","Treatable mortality","Males","Total","Rate",74.79,FALSE
2016,"Luxembourg","Treatable mortality","Females","Total","Number",143.5,FALSE
2016,"Luxembourg","Treatable mortality","Females","Total","Rate",66.69,FALSE
2016,"Hungary","Total","Total","Total","Number",46388,FALSE
2016,"Hungary","Total","Total","Total","Rate",501.24,FALSE
2016,"Hungary","Total","Males","Total","Number",29966,FALSE
2016,"Hungary","Total","Males","Total","Rate",728.51,FALSE
2016,"Hungary","Total","Females","Total","Number",16422,FALSE
2016,"Hungary","Total","Females","Total","Rate",319.16,FALSE
2016,"Hungary","Preventable mortality","Total","Total","Number",30178,FALSE
2016,"Hungary","Preventable mortality","Total","Total","Rate",325.27,FALSE
2016,"Hungary","Preventable mortality","Males","Total","Number",20648.5,FALSE
2016,"Hungary","Preventable mortality","Males","Total","Rate",499.22,FALSE
2016,"Hungary","Preventable mortality","Females","Total","Number",9529.5,FALSE
2016,"Hungary","Preventable mortality","Females","Total","Rate",184.89,FALSE
2016,"Hungary","Treatable mortality","Total","Total","Number",16210,FALSE
2016,"Hungary","Treatable mortality","Total","Total","Rate",175.96,FALSE
2016,"Hungary","Treatable mortality","Males","Total","Number",9317.5,FALSE
2016,"Hungary","Treatable mortality","Males","Total","Rate",229.29,FALSE
2016,"Hungary","Treatable mortality","Females","Total","Number",6892.5,FALSE
2016,"Hungary","Treatable mortality","Females","Total","Rate",134.27,FALSE
2016,"Malta","Total","Total","Total","Number",867,FALSE
2016,"Malta","Total","Total","Total","Rate",202.5,FALSE
2016,"Malta","Total","Males","Total","Number",540,FALSE
2016,"Malta","Total","Males","Total","Rate",256.2,FALSE
2016,"Malta","Total","Females","Total","Number",327,FALSE
2016,"Malta","Total","Females","Total","Rate",150.23,FALSE
2016,"Malta","Preventable mortality","Total","Total","Number",494.5,FALSE
2016,"Malta","Preventable mortality","Total","Total","Rate",115.15,FALSE
2016,"Malta","Preventable mortality","Males","Total","Number",350.5,FALSE
2016,"Malta","Preventable mortality","Males","Total","Rate",165.94,FALSE
2016,"Malta","Preventable mortality","Females","Total","Number",144,FALSE
2016,"Malta","Preventable mortality","Females","Total","Rate",65.62,FALSE
2016,"Malta","Treatable mortality","Total","Total","Number",372.5,FALSE
2016,"Malta","Treatable mortality","Total","Total","Rate",87.35,FALSE
2016,"Malta","Treatable mortality","Males","Total","Number",189.5,FALSE
2016,"Malta","Treatable mortality","Males","Total","Rate",90.26,FALSE
2016,"Malta","Treatable mortality","Females","Total","Number",183,FALSE
2016,"Malta","Treatable mortality","Females","Total","Rate",84.61,FALSE
2016,"Netherlands","Total","Total","Total","Number",31764,FALSE
2016,"Netherlands","Total","Total","Total","Rate",202.84,FALSE
2016,"Netherlands","Total","Males","Total","Number",18244,FALSE
2016,"Netherlands","Total","Males","Total","Rate",235.83,FALSE
2016,"Netherlands","Total","Females","Total","Number",13520,FALSE
2016,"Netherlands","Total","Females","Total","Rate",170.7,FALSE
2016,"Netherlands","Preventable mortality","Total","Total","Number",20982,FALSE
2016,"Netherlands","Preventable mortality","Total","Total","Rate",133.91,FALSE
2016,"Netherlands","Preventable mortality","Males","Total","Number",13014.5,FALSE
2016,"Netherlands","Preventable mortality","Males","Total","Rate",168.07,FALSE
2016,"Netherlands","Preventable mortality","Females","Total","Number",7967.5,FALSE
2016,"Netherlands","Preventable mortality","Females","Total","Rate",100.48,FALSE
2016,"Netherlands","Treatable mortality","Total","Total","Number",10782,FALSE
2016,"Netherlands","Treatable mortality","Total","Total","Rate",68.93,FALSE
2016,"Netherlands","Treatable mortality","Males","Total","Number",5229.5,FALSE
2016,"Netherlands","Treatable mortality","Males","Total","Rate",67.77,FALSE
2016,"Netherlands","Treatable mortality","Females","Total","Number",5552.5,FALSE
2016,"Netherlands","Treatable mortality","Females","Total","Rate",70.22,FALSE
2016,"Austria","Total","Total","Total","Number",18222,FALSE
2016,"Austria","Total","Total","Total","Rate",238.86,FALSE
2016,"Austria","Total","Males","Total","Number",11754,FALSE
2016,"Austria","Total","Males","Total","Rate",321.82,FALSE
2016,"Austria","Total","Females","Total","Number",6468,FALSE
2016,"Austria","Total","Females","Total","Rate",162.97,FALSE
2016,"Austria","Preventable mortality","Total","Total","Number",12336,FALSE
2016,"Austria","Preventable mortality","Total","Total","Rate",161.06,FALSE
2016,"Austria","Preventable mortality","Males","Total","Number",8505.5,FALSE
2016,"Austria","Preventable mortality","Males","Total","Rate",231.4,FALSE
2016,"Austria","Preventable mortality","Females","Total","Number",3830.5,FALSE
2016,"Austria","Preventable mortality","Females","Total","Rate",96.39,FALSE
2016,"Austria","Treatable mortality","Total","Total","Number",5886,FALSE
2016,"Austria","Treatable mortality","Total","Total","Rate",77.8,FALSE
2016,"Austria","Treatable mortality","Males","Total","Number",3248.5,FALSE
2016,"Austria","Treatable mortality","Males","Total","Rate",90.42,FALSE
2016,"Austria","Treatable mortality","Females","Total","Number",2637.5,FALSE
2016,"Austria","Treatable mortality","Females","Total","Rate",66.58,FALSE
2016,"Poland","Total","Total","Total","Number",115225,FALSE
2016,"Poland","Total","Total","Total","Rate",348.26,FALSE
2016,"Poland","Total","Males","Total","Number",77847,FALSE
2016,"Poland","Total","Males","Total","Rate",508.51,FALSE
2016,"Poland","Total","Females","Total","Number",37378,FALSE
2016,"Poland","Total","Females","Total","Rate",211.89,FALSE
2016,"Poland","Preventable mortality","Total","Total","Number",73164.5,FALSE
2016,"Poland","Preventable mortality","Total","Total","Rate",218.47,FALSE
2016,"Poland","Preventable mortality","Males","Total","Number",53425,FALSE
2016,"Poland","Preventable mortality","Males","Total","Rate",343.9,FALSE
2016,"Poland","Preventable mortality","Females","Total","Number",19739.5,FALSE
2016,"Poland","Preventable mortality","Females","Total","Rate",110.87,FALSE
2016,"Poland","Treatable mortality","Total","Total","Number",42060.5,FALSE
2016,"Poland","Treatable mortality","Total","Total","Rate",129.79,FALSE
2016,"Poland","Treatable mortality","Males","Total","Number",24422,FALSE
2016,"Poland","Treatable mortality","Males","Total","Rate",164.61,FALSE
2016,"Poland","Treatable mortality","Females","Total","Number",17638.5,FALSE
2016,"Poland","Treatable mortality","Females","Total","Rate",101.01,FALSE
2016,"Portugal","Total","Total","Total","Number",22138,FALSE
2016,"Portugal","Total","Total","Total","Rate",229.33,FALSE
2016,"Portugal","Total","Males","Total","Number",14952,FALSE
2016,"Portugal","Total","Males","Total","Rate",334.89,FALSE
2016,"Portugal","Total","Females","Total","Number",7186,FALSE
2016,"Portugal","Total","Females","Total","Rate",138.52,FALSE
2016,"Portugal","Preventable mortality","Total","Total","Number",13608,FALSE
2016,"Portugal","Preventable mortality","Total","Total","Rate",140.47,FALSE
2016,"Portugal","Preventable mortality","Males","Total","Number",10284.5,FALSE
2016,"Portugal","Preventable mortality","Males","Total","Rate",229.22,FALSE
2016,"Portugal","Preventable mortality","Females","Total","Number",3323.5,FALSE
2016,"Portugal","Preventable mortality","Females","Total","Rate",63.86,FALSE
2016,"Portugal","Treatable mortality","Total","Total","Number",8530,FALSE
2016,"Portugal","Treatable mortality","Total","Total","Rate",88.87,FALSE
2016,"Portugal","Treatable mortality","Males","Total","Number",4667.5,FALSE
2016,"Portugal","Treatable mortality","Males","Total","Rate",105.66,FALSE
2016,"Portugal","Treatable mortality","Females","Total","Number",3862.5,FALSE
2016,"Portugal","Treatable mortality","Females","Total","Rate",74.66,FALSE
2016,"Romania","Total","Total","Total","Number",89427,FALSE
2016,"Romania","Total","Total","Total","Rate",518.22,FALSE
2016,"Romania","Total","Males","Total","Number",59059,FALSE
2016,"Romania","Total","Males","Total","Rate",739.15,FALSE
2016,"Romania","Total","Females","Total","Number",30368,FALSE
2016,"Romania","Total","Females","Total","Rate",328.31,FALSE
2016,"Romania","Preventable mortality","Total","Total","Number",53822,FALSE
2016,"Romania","Preventable mortality","Total","Total","Rate",310.22,FALSE
2016,"Romania","Preventable mortality","Males","Total","Number",38365,FALSE
2016,"Romania","Preventable mortality","Males","Total","Rate",475.62,FALSE
2016,"Romania","Preventable mortality","Females","Total","Number",15457,FALSE
2016,"Romania","Preventable mortality","Females","Total","Rate",167,FALSE
2016,"Romania","Treatable mortality","Total","Total","Number",35605,FALSE
2016,"Romania","Treatable mortality","Total","Total","Rate",208,FALSE
2016,"Romania","Treatable mortality","Males","Total","Number",20694,FALSE
2016,"Romania","Treatable mortality","Males","Total","Rate",263.53,FALSE
2016,"Romania","Treatable mortality","Females","Total","Number",14911,FALSE
2016,"Romania","Treatable mortality","Females","Total","Rate",161.32,FALSE
2016,"Slovenia","Total","Total","Total","Number",5004,FALSE
2016,"Slovenia","Total","Total","Total","Rate",263.62,FALSE
2016,"Slovenia","Total","Males","Total","Number",3530,FALSE
2016,"Slovenia","Total","Males","Total","Rate",382.33,FALSE
2016,"Slovenia","Total","Females","Total","Number",1474,FALSE
2016,"Slovenia","Total","Females","Total","Rate",151.9,FALSE
2016,"Slovenia","Preventable mortality","Total","Total","Number",3512.5,FALSE
2016,"Slovenia","Preventable mortality","Total","Total","Rate",183.98,FALSE
2016,"Slovenia","Preventable mortality","Males","Total","Number",2674,FALSE
2016,"Slovenia","Preventable mortality","Males","Total","Rate",287.53,FALSE
2016,"Slovenia","Preventable mortality","Females","Total","Number",838.5,FALSE
2016,"Slovenia","Preventable mortality","Females","Total","Rate",86.03,FALSE
2016,"Slovenia","Treatable mortality","Total","Total","Number",1491.5,FALSE
2016,"Slovenia","Treatable mortality","Total","Total","Rate",79.64,FALSE
2016,"Slovenia","Treatable mortality","Males","Total","Number",856,FALSE
2016,"Slovenia","Treatable mortality","Males","Total","Rate",94.8,FALSE
2016,"Slovenia","Treatable mortality","Females","Total","Number",635.5,FALSE
2016,"Slovenia","Treatable mortality","Females","Total","Rate",65.88,FALSE
2016,"Slovakia","Total","Total","Total","Number",19140,FALSE
2016,"Slovakia","Total","Total","Total","Rate",412.14,FALSE
2016,"Slovakia","Total","Males","Total","Number",12924,FALSE
2016,"Slovakia","Total","Males","Total","Rate",607.35,FALSE
2016,"Slovakia","Total","Females","Total","Number",6216,FALSE
2016,"Slovakia","Total","Females","Total","Rate",249.42,FALSE
2016,"Slovakia","Preventable mortality","Total","Total","Number",11463,FALSE
2016,"Slovakia","Preventable mortality","Total","Total","Rate",243.82,FALSE
2016,"Slovakia","Preventable mortality","Males","Total","Number",8425,FALSE
2016,"Slovakia","Preventable mortality","Males","Total","Rate",389.69,FALSE
2016,"Slovakia","Preventable mortality","Females","Total","Number",3038,FALSE
2016,"Slovakia","Preventable mortality","Females","Total","Rate",121.12,FALSE
2016,"Slovakia","Treatable mortality","Total","Total","Number",7677,FALSE
2016,"Slovakia","Treatable mortality","Total","Total","Rate",168.31,FALSE
2016,"Slovakia","Treatable mortality","Males","Total","Number",4499,FALSE
2016,"Slovakia","Treatable mortality","Males","Total","Rate",217.66,FALSE
2016,"Slovakia","Treatable mortality","Females","Total","Number",3178,FALSE
2016,"Slovakia","Treatable mortality","Females","Total","Rate",128.3,FALSE
2016,"Finland","Total","Total","Total","Number",12818,FALSE
2016,"Finland","Total","Total","Total","Rate",242.82,FALSE
2016,"Finland","Total","Males","Total","Number",8801,FALSE
