"TIME","GEO","FACILITY","UNIT","Value","Value_imp"
2017,"Portugal","Psychiatric day care place","Number",2656,TRUE
2017,"Portugal","Geriatric day care places","Number",2331,TRUE
2017,"Romania","Operation theatres in hospital","Number",1894,FALSE
2017,"Romania","Day care places altogether","Number",8072,FALSE
2017,"Romania","Surgical day care places","Number",840,FALSE
2017,"Romania","Oncological day care place","Number",692,FALSE
2017,"Romania","Psychiatric day care place","Number",279,FALSE
2017,"Romania","Geriatric day care places","Number",4,FALSE
2017,"Slovenia","Operation theatres in hospital","Number",177,FALSE
2017,"Slovenia","Day care places altogether","Number",2187,TRUE
2017,"Slovenia","Surgical day care places","Number",314,TRUE
2017,"Slovenia","Oncological day care place","Number",1019,TRUE
2017,"Slovenia","Psychiatric day care place","Number",2656,TRUE
2017,"Slovenia","Geriatric day care places","Number",2331,TRUE
2017,"Slovakia","Operation theatres in hospital","Number",876,TRUE
2017,"Slovakia","Day care places altogether","Number",5116,FALSE
2017,"Slovakia","Surgical day care places","Number",2815,FALSE
2017,"Slovakia","Oncological day care place","Number",0,FALSE
2017,"Slovakia","Psychiatric day care place","Number",541,FALSE
2017,"Slovakia","Geriatric day care places","Number",27,FALSE
2017,"Liechtenstein","Operation theatres in hospital","Number",6,FALSE
2017,"Liechtenstein","Day care places altogether","Number",17,FALSE
2017,"Liechtenstein","Surgical day care places","Number",12,FALSE
2017,"Liechtenstein","Oncological day care place","Number",5,FALSE
2017,"Liechtenstein","Psychiatric day care place","Number",0,FALSE
2017,"Liechtenstein","Geriatric day care places","Number",0,FALSE
2017,"Switzerland","Operation theatres in hospital","Number",1015,FALSE
2017,"Switzerland","Day care places altogether","Number",2187,TRUE
2017,"Switzerland","Surgical day care places","Number",314,TRUE
2017,"Switzerland","Oncological day care place","Number",1019,TRUE
2017,"Switzerland","Psychiatric day care place","Number",2656,TRUE
2017,"Switzerland","Geriatric day care places","Number",2331,TRUE
2017,"United Kingdom","Operation theatres in hospital","Number",3824,TRUE
2017,"United Kingdom","Day care places altogether","Number",14952,TRUE
2017,"United Kingdom","Surgical day care places","Number",314,TRUE
2017,"United Kingdom","Oncological day care place","Number",1019,TRUE
2017,"United Kingdom","Psychiatric day care place","Number",2656,TRUE
2017,"United Kingdom","Geriatric day care places","Number",2331,TRUE
2017,"North Macedonia","Operation theatres in hospital","Number",876,TRUE
2017,"North Macedonia","Day care places altogether","Number",293,FALSE
2017,"North Macedonia","Surgical day care places","Number",0,FALSE
2017,"North Macedonia","Oncological day care place","Number",66,FALSE
2017,"North Macedonia","Psychiatric day care place","Number",12,FALSE
2017,"North Macedonia","Geriatric day care places","Number",0,FALSE
2017,"Serbia","Operation theatres in hospital","Number",539,FALSE
2017,"Serbia","Day care places altogether","Number",3072,FALSE
2017,"Serbia","Surgical day care places","Number",678,FALSE
2017,"Serbia","Oncological day care place","Number",269,FALSE
2017,"Serbia","Psychiatric day care place","Number",1067,FALSE
2017,"Serbia","Geriatric day care places","Number",2,FALSE
2017,"Turkey","Operation theatres in hospital","Number",6403,FALSE
2017,"Turkey","Day care places altogether","Number",2187,TRUE
2017,"Turkey","Surgical day care places","Number",314,TRUE
2017,"Turkey","Oncological day care place","Number",1019,TRUE
2017,"Turkey","Psychiatric day care place","Number",2656,TRUE
2017,"Turkey","Geriatric day care places","Number",2331,TRUE
2018,"Belgium","Operation theatres in hospital","Number",1414,FALSE
2018,"Belgium","Day care places altogether","Number",5960,TRUE
2018,"Belgium","Surgical day care places","Number",3587,FALSE
2018,"Belgium","Oncological day care place","Number",1611,FALSE
2018,"Belgium","Psychiatric day care place","Number",2653,FALSE
2018,"Belgium","Geriatric day care places","Number",578,FALSE
2018,"Bulgaria","Operation theatres in hospital","Number",1414,TRUE
2018,"Bulgaria","Day care places altogether","Number",2339,FALSE
2018,"Bulgaria","Surgical day care places","Number",2339,TRUE
2018,"Bulgaria","Oncological day care place","Number",1611,TRUE
2018,"Bulgaria","Psychiatric day care place","Number",1133,FALSE
2018,"Bulgaria","Geriatric day care places","Number",1133,TRUE
2018,"Czechia","Operation theatres in hospital","Number",866,FALSE
2018,"Czechia","Day care places altogether","Number",866,TRUE
2018,"Czechia","Surgical day care places","Number",866,TRUE
2018,"Czechia","Oncological day care place","Number",866,TRUE
2018,"Czechia","Psychiatric day care place","Number",1133,TRUE
2018,"Czechia","Geriatric day care places","Number",866,TRUE
2018,"Denmark","Operation theatres in hospital","Number",866,TRUE
2018,"Denmark","Day care places altogether","Number",2339,TRUE
2018,"Denmark","Surgical day care places","Number",3309,TRUE
2018,"Denmark","Oncological day care place","Number",1611,TRUE
2018,"Denmark","Psychiatric day care place","Number",1133,TRUE
2018,"Denmark","Geriatric day care places","Number",652,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Operation theatres in hospital","Number",866,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Day care places altogether","Number",29325,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Surgical day care places","Number",281,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Oncological day care place","Number",962,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Psychiatric day care place","Number",19909,TRUE
2018,"Germany (until 1990 former territory of the FRG)","Geriatric day care places","Number",2397,TRUE
2018,"Estonia","Operation theatres in hospital","Number",134,FALSE
2018,"Estonia","Day care places altogether","Number",349,FALSE
2018,"Estonia","Surgical day care places","Number",349,TRUE
2018,"Estonia","Oncological day care place","Number",349,TRUE
2018,"Estonia","Psychiatric day care place","Number",1133,TRUE
2018,"Estonia","Geriatric day care places","Number",349,TRUE
2018,"Ireland","Operation theatres in hospital","Number",266,FALSE
2018,"Ireland","Day care places altogether","Number",2880,FALSE
2018,"Ireland","Surgical day care places","Number",2880,TRUE
2018,"Ireland","Oncological day care place","Number",1611,TRUE
2018,"Ireland","Psychiatric day care place","Number",1133,TRUE
2018,"Ireland","Geriatric day care places","Number",578,TRUE
2018,"Greece","Operation theatres in hospital","Number",1334,FALSE
2018,"Greece","Day care places altogether","Number",4253,FALSE
2018,"Greece","Surgical day care places","Number",269,FALSE
2018,"Greece","Oncological day care place","Number",579,FALSE
2018,"Greece","Psychiatric day care place","Number",100,FALSE
2018,"Greece","Geriatric day care places","Number",1334,TRUE
2018,"Spain","Operation theatres in hospital","Number",4573,FALSE
2018,"Spain","Day care places altogether","Number",19483,FALSE
2018,"Spain","Surgical day care places","Number",3309,FALSE
2018,"Spain","Oncological day care place","Number",9257,FALSE
2018,"Spain","Psychiatric day care place","Number",4592,FALSE
2018,"Spain","Geriatric day care places","Number",2325,FALSE
2018,"France","Operation theatres in hospital","Number",10777,FALSE
2018,"France","Day care places altogether","Number",77297,FALSE
2018,"France","Surgical day care places","Number",18837,FALSE
2018,"France","Oncological day care place","Number",6977,FALSE
2018,"France","Psychiatric day care place","Number",29610,FALSE
2018,"France","Geriatric day care places","Number",652,FALSE
2018,"Croatia","Operation theatres in hospital","Number",452,FALSE
2018,"Croatia","Day care places altogether","Number",3911,FALSE
2018,"Croatia","Surgical day care places","Number",748,FALSE
2018,"Croatia","Oncological day care place","Number",162,FALSE
2018,"Croatia","Psychiatric day care place","Number",1308,FALSE
2018,"Croatia","Geriatric day care places","Number",0,FALSE
2018,"Italy","Operation theatres in hospital","Number",6164,FALSE
2018,"Italy","Day care places altogether","Number",13661,FALSE
2018,"Italy","Surgical day care places","Number",8353,FALSE
2018,"Italy","Oncological day care place","Number",2211,FALSE
2018,"Italy","Psychiatric day care place","Number",444,FALSE
2018,"Italy","Geriatric day care places","Number",88,FALSE
2018,"Cyprus","Operation theatres in hospital","Number",144,FALSE
2018,"Cyprus","Day care places altogether","Number",441,FALSE
2018,"Cyprus","Surgical day care places","Number",90,FALSE
2018,"Cyprus","Oncological day care place","Number",65,FALSE
2018,"Cyprus","Psychiatric day care place","Number",0,FALSE
2018,"Cyprus","Geriatric day care places","Number",0,FALSE
2018,"Latvia","Operation theatres in hospital","Number",319,FALSE
2018,"Latvia","Day care places altogether","Number",1748,FALSE
2018,"Latvia","Surgical day care places","Number",3309,TRUE
2018,"Latvia","Oncological day care place","Number",1611,TRUE
2018,"Latvia","Psychiatric day care place","Number",202,FALSE
2018,"Latvia","Geriatric day care places","Number",652,TRUE
2018,"Lithuania","Operation theatres in hospital","Number",866,TRUE
2018,"Lithuania","Day care places altogether","Number",209,FALSE
2018,"Lithuania","Surgical day care places","Number",3309,TRUE
2018,"Lithuania","Oncological day care place","Number",1611,TRUE
2018,"Lithuania","Psychiatric day care place","Number",1133,TRUE
2018,"Lithuania","Geriatric day care places","Number",652,TRUE
2018,"Luxembourg","Operation theatres in hospital","Number",58,FALSE
2018,"Luxembourg","Day care places altogether","Number",2339,TRUE
2018,"Luxembourg","Surgical day care places","Number",3309,TRUE
2018,"Luxembourg","Oncological day care place","Number",1611,TRUE
2018,"Luxembourg","Psychiatric day care place","Number",1133,TRUE
2018,"Luxembourg","Geriatric day care places","Number",578,TRUE
2018,"Hungary","Operation theatres in hospital","Number",1014,TRUE
2018,"Hungary","Day care places altogether","Number",2339,TRUE
2018,"Hungary","Surgical day care places","Number",3309,TRUE
2018,"Hungary","Oncological day care place","Number",1611,TRUE
2018,"Hungary","Psychiatric day care place","Number",1133,TRUE
2018,"Hungary","Geriatric day care places","Number",652,TRUE
2018,"Malta","Operation theatres in hospital","Number",52,FALSE
2018,"Malta","Day care places altogether","Number",224,FALSE
2018,"Malta","Surgical day care places","Number",3309,TRUE
2018,"Malta","Oncological day care place","Number",27,FALSE
2018,"Malta","Psychiatric day care place","Number",1133,TRUE
2018,"Malta","Geriatric day care places","Number",30,FALSE
2018,"Netherlands","Operation theatres in hospital","Number",1163,FALSE
2018,"Netherlands","Day care places altogether","Number",5372,FALSE
2018,"Netherlands","Surgical day care places","Number",3309,TRUE
2018,"Netherlands","Oncological day care place","Number",1611,TRUE
2018,"Netherlands","Psychiatric day care place","Number",1133,TRUE
2018,"Netherlands","Geriatric day care places","Number",652,TRUE
2018,"Austria","Operation theatres in hospital","Number",350,FALSE
2018,"Austria","Day care places altogether","Number",2339,TRUE
2018,"Austria","Surgical day care places","Number",3309,TRUE
2018,"Austria","Oncological day care place","Number",1611,TRUE
2018,"Austria","Psychiatric day care place","Number",1133,TRUE
2018,"Austria","Geriatric day care places","Number",652,TRUE
2018,"Poland","Operation theatres in hospital","Number",3587,FALSE
2018,"Poland","Day care places altogether","Number",6679,FALSE
2018,"Poland","Surgical day care places","Number",1036,TRUE
2018,"Poland","Oncological day care place","Number",492,TRUE
2018,"Poland","Psychiatric day care place","Number",1196,TRUE
2018,"Poland","Geriatric day care places","Number",0,TRUE
2018,"Portugal","Operation theatres in hospital","Number",891,FALSE
2018,"Portugal","Day care places altogether","Number",1989,FALSE
2018,"Portugal","Surgical day care places","Number",3309,TRUE
2018,"Portugal","Oncological day care place","Number",1611,TRUE
2018,"Portugal","Psychiatric day care place","Number",1133,TRUE
2018,"Portugal","Geriatric day care places","Number",652,TRUE
2018,"Romania","Operation theatres in hospital","Number",1867,FALSE
2018,"Romania","Day care places altogether","Number",7509,FALSE
2018,"Romania","Surgical day care places","Number",800,FALSE
2018,"Romania","Oncological day care place","Number",730,FALSE
2018,"Romania","Psychiatric day care place","Number",280,FALSE
2018,"Romania","Geriatric day care places","Number",22,FALSE
2018,"Slovenia","Operation theatres in hospital","Number",179,FALSE
2018,"Slovenia","Day care places altogether","Number",2339,TRUE
2018,"Slovenia","Surgical day care places","Number",3309,TRUE
2018,"Slovenia","Oncological day care place","Number",1611,TRUE
2018,"Slovenia","Psychiatric day care place","Number",1133,TRUE
2018,"Slovenia","Geriatric day care places","Number",652,TRUE
2018,"Slovakia","Operation theatres in hospital","Number",866,TRUE
2018,"Slovakia","Day care places altogether","Number",5310,FALSE
2018,"Slovakia","Surgical day care places","Number",2987,FALSE
2018,"Slovakia","Oncological day care place","Number",10,FALSE
2018,"Slovakia","Psychiatric day care place","Number",556,FALSE
2018,"Slovakia","Geriatric day care places","Number",27,FALSE
2018,"Liechtenstein","Operation theatres in hospital","Number",4,FALSE
2018,"Liechtenstein","Day care places altogether","Number",17,FALSE
2018,"Liechtenstein","Surgical day care places","Number",13,FALSE
2018,"Liechtenstein","Oncological day care place","Number",4,FALSE
2018,"Liechtenstein","Psychiatric day care place","Number",0,FALSE
2018,"Liechtenstein","Geriatric day care places","Number",0,FALSE
2018,"Switzerland","Operation theatres in hospital","Number",1017,FALSE
2018,"Switzerland","Day care places altogether","Number",2339,TRUE
2018,"Switzerland","Surgical day care places","Number",3309,TRUE
2018,"Switzerland","Oncological day care place","Number",1611,TRUE
2018,"Switzerland","Psychiatric day care place","Number",1133,TRUE
2018,"Switzerland","Geriatric day care places","Number",652,TRUE
2018,"United Kingdom","Operation theatres in hospital","Number",3824,TRUE
2018,"United Kingdom","Day care places altogether","Number",14952,TRUE
2018,"United Kingdom","Surgical day care places","Number",3309,TRUE
2018,"United Kingdom","Oncological day care place","Number",1611,TRUE
2018,"United Kingdom","Psychiatric day care place","Number",1133,TRUE
2018,"United Kingdom","Geriatric day care places","Number",652,TRUE
2018,"North Macedonia","Operation theatres in hospital","Number",866,TRUE
2018,"North Macedonia","Day care places altogether","Number",152,TRUE
2018,"North Macedonia","Surgical day care places","Number",0,TRUE
2018,"North Macedonia","Oncological day care place","Number",37,TRUE
2018,"North Macedonia","Psychiatric day care place","Number",10,TRUE
2018,"North Macedonia","Geriatric day care places","Number",0,TRUE
2018,"Serbia","Operation theatres in hospital","Number",539,FALSE
2018,"Serbia","Day care places altogether","Number",3032,FALSE
2018,"Serbia","Surgical day care places","Number",564,FALSE
2018,"Serbia","Oncological day care place","Number",221,FALSE
2018,"Serbia","Psychiatric day care place","Number",1152,FALSE
2018,"Serbia","Geriatric day care places","Number",2,FALSE
2018,"Turkey","Operation theatres in hospital","Number",6658,FALSE
2018,"Turkey","Day care places altogether","Number",2339,TRUE
2018,"Turkey","Surgical day care places","Number",3309,TRUE
2018,"Turkey","Oncological day care place","Number",1611,TRUE
2018,"Turkey","Psychiatric day care place","Number",1133,TRUE
2018,"Turkey","Geriatric day care places","Number",652,TRUE
2019,"Belgium","Operation theatres in hospital","Number",1393,TRUE
2019,"Belgium","Day care places altogether","Number",5960,TRUE
2019,"Belgium","Surgical day care places","Number",3479,TRUE
2019,"Belgium","Oncological day care place","Number",1514,TRUE
2019,"Belgium","Psychiatric day care place","Number",2653,TRUE
2019,"Belgium","Geriatric day care places","Number",530,TRUE
2019,"Bulgaria","Operation theatres in hospital","Number",58,TRUE
2019,"Bulgaria","Day care places altogether","Number",2187,TRUE
2019,"Bulgaria","Surgical day care places","Number",2339,TRUE
2019,"Bulgaria","Oncological day care place","Number",1611,TRUE
2019,"Bulgaria","Psychiatric day care place","Number",917,TRUE
2019,"Bulgaria","Geriatric day care places","Number",578,TRUE
2019,"Czechia","Operation theatres in hospital","Number",876,TRUE
2019,"Czechia","Day care places altogether","Number",866,TRUE
2019,"Czechia","Surgical day care places","Number",866,TRUE
2019,"Czechia","Oncological day care place","Number",866,TRUE
2019,"Czechia","Psychiatric day care place","Number",1133,TRUE
2019,"Czechia","Geriatric day care places","Number",578,TRUE
2019,"Denmark","Operation theatres in hospital","Number",58,TRUE
2019,"Denmark","Day care places altogether","Number",349,TRUE
2019,"Denmark","Surgical day care places","Number",269,TRUE
2019,"Denmark","Oncological day care place","Number",579,TRUE
2019,"Denmark","Psychiatric day care place","Number",1133,TRUE
2019,"Denmark","Geriatric day care places","Number",578,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Operation theatres in hospital","Number",58,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Day care places altogether","Number",29325,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Surgical day care places","Number",281,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Oncological day care place","Number",962,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Psychiatric day care place","Number",19909,TRUE
2019,"Germany (until 1990 former territory of the FRG)","Geriatric day care places","Number",2397,TRUE
2019,"Estonia","Operation theatres in hospital","Number",134,TRUE
2019,"Estonia","Day care places altogether","Number",355,TRUE
2019,"Estonia","Surgical day care places","Number",134,TRUE
2019,"Estonia","Oncological day care place","Number",134,TRUE
2019,"Estonia","Psychiatric day care place","Number",1133,TRUE
2019,"Estonia","Geriatric day care places","Number",134,TRUE
2019,"Ireland","Operation theatres in hospital","Number",265,TRUE
2019,"Ireland","Day care places altogether","Number",2170,TRUE
2019,"Ireland","Surgical day care places","Number",266,TRUE
2019,"Ireland","Oncological day care place","Number",266,TRUE
2019,"Ireland","Psychiatric day care place","Number",1133,TRUE
2019,"Ireland","Geriatric day care places","Number",266,TRUE
2019,"Greece","Operation theatres in hospital","Number",1333,TRUE
2019,"Greece","Day care places altogether","Number",3957,TRUE
2019,"Greece","Surgical day care places","Number",269,TRUE
2019,"Greece","Oncological day care place","Number",553,TRUE
2019,"Greece","Psychiatric day care place","Number",119,TRUE
2019,"Greece","Geriatric day care places","Number",578,TRUE
2019,"Spain","Operation theatres in hospital","Number",4533,TRUE
2019,"Spain","Day care places altogether","Number",18620,TRUE
2019,"Spain","Surgical day care places","Number",3207,TRUE
2019,"Spain","Oncological day care place","Number",8701,TRUE
2019,"Spain","Psychiatric day care place","Number",4381,TRUE
2019,"Spain","Geriatric day care places","Number",2331,TRUE
2019,"France","Operation theatres in hospital","Number",10777,TRUE
2019,"France","Day care places altogether","Number",75452,TRUE
2019,"France","Surgical day care places","Number",18353,TRUE
2019,"France","Oncological day care place","Number",6672,TRUE
2019,"France","Psychiatric day care place","Number",29610,TRUE
2019,"France","Geriatric day care places","Number",633,TRUE
2019,"Croatia","Operation theatres in hospital","Number",452,TRUE
2019,"Croatia","Day care places altogether","Number",3765,TRUE
2019,"Croatia","Surgical day care places","Number",692,TRUE
2019,"Croatia","Oncological day care place","Number",162,TRUE
2019,"Croatia","Psychiatric day care place","Number",1308,TRUE
2019,"Croatia","Geriatric day care places","Number",0,TRUE
2019,"Italy","Operation theatres in hospital","Number",6164,TRUE
2019,"Italy","Day care places altogether","Number",14074,TRUE
2019,"Italy","Surgical day care places","Number",8234,TRUE
2019,"Italy","Oncological day care place","Number",2286,TRUE
2019,"Italy","Psychiatric day care place","Number",482,TRUE
2019,"Italy","Geriatric day care places","Number",102,TRUE
2019,"Cyprus","Operation theatres in hospital","Number",140,TRUE
2019,"Cyprus","Day care places altogether","Number",432,TRUE
2019,"Cyprus","Surgical day care places","Number",78,TRUE
2019,"Cyprus","Oncological day care place","Number",70,TRUE
2019,"Cyprus","Psychiatric day care place","Number",0,TRUE
2019,"Cyprus","Geriatric day care places","Number",0,TRUE
2019,"Latvia","Operation theatres in hospital","Number",313,FALSE
2019,"Latvia","Day care places altogether","Number",1709,TRUE
2019,"Latvia","Surgical day care places","Number",313,TRUE
2019,"Latvia","Oncological day care place","Number",313,TRUE
2019,"Latvia","Psychiatric day care place","Number",202,TRUE
2019,"Latvia","Geriatric day care places","Number",313,TRUE
2019,"Lithuania","Operation theatres in hospital","Number",58,TRUE
2019,"Lithuania","Day care places altogether","Number",210,TRUE
2019,"Lithuania","Surgical day care places","Number",269,TRUE
2019,"Lithuania","Oncological day care place","Number",579,TRUE
2019,"Lithuania","Psychiatric day care place","Number",1133,TRUE
2019,"Lithuania","Geriatric day care places","Number",578,TRUE
2019,"Luxembourg","Operation theatres in hospital","Number",58,FALSE
2019,"Luxembourg","Day care places altogether","Number",58,TRUE
2019,"Luxembourg","Surgical day care places","Number",58,TRUE
2019,"Luxembourg","Oncological day care place","Number",58,TRUE
2019,"Luxembourg","Psychiatric day care place","Number",58,TRUE
2019,"Luxembourg","Geriatric day care places","Number",30,TRUE
2019,"Hungary","Operation theatres in hospital","Number",313,TRUE
2019,"Hungary","Day care places altogether","Number",349,TRUE
2019,"Hungary","Surgical day care places","Number",269,TRUE
2019,"Hungary","Oncological day care place","Number",579,TRUE
2019,"Hungary","Psychiatric day care place","Number",1133,TRUE
2019,"Hungary","Geriatric day care places","Number",578,TRUE
2019,"Malta","Operation theatres in hospital","Number",52,TRUE
2019,"Malta","Day care places altogether","Number",224,TRUE
2019,"Malta","Surgical day care places","Number",269,TRUE
2019,"Malta","Oncological day care place","Number",27,TRUE
2019,"Malta","Psychiatric day care place","Number",1133,TRUE
2019,"Malta","Geriatric day care places","Number",30,TRUE
2019,"Netherlands","Operation theatres in hospital","Number",1167,TRUE
2019,"Netherlands","Day care places altogether","Number",5372,TRUE
2019,"Netherlands","Surgical day care places","Number",269,TRUE
2019,"Netherlands","Oncological day care place","Number",579,TRUE
2019,"Netherlands","Psychiatric day care place","Number",1133,TRUE
2019,"Netherlands","Geriatric day care places","Number",578,TRUE
2019,"Austria","Operation theatres in hospital","Number",337,TRUE
2019,"Austria","Day care places altogether","Number",349,TRUE
2019,"Austria","Surgical day care places","Number",269,TRUE
2019,"Austria","Oncological day care place","Number",579,TRUE
2019,"Austria","Psychiatric day care place","Number",1133,TRUE
2019,"Austria","Geriatric day care places","Number",578,TRUE
2019,"Poland","Operation theatres in hospital","Number",3587,TRUE
2019,"Poland","Day care places altogether","Number",6865,TRUE
2019,"Poland","Surgical day care places","Number",855,TRUE
2019,"Poland","Oncological day care place","Number",446,TRUE
2019,"Poland","Psychiatric day care place","Number",1160,TRUE
2019,"Poland","Geriatric day care places","Number",0,TRUE
2019,"Portugal","Operation theatres in hospital","Number",891,TRUE
2019,"Portugal","Day care places altogether","Number",1989,TRUE
2019,"Portugal","Surgical day care places","Number",269,TRUE
2019,"Portugal","Oncological day care place","Number",579,TRUE
2019,"Portugal","Psychiatric day care place","Number",1133,TRUE
2019,"Portugal","Geriatric day care places","Number",578,TRUE
2019,"Romania","Operation theatres in hospital","Number",1875,TRUE
2019,"Romania","Day care places altogether","Number",7945,TRUE
2019,"Romania","Surgical day care places","Number",840,TRUE
2019,"Romania","Oncological day care place","Number",692,TRUE
2019,"Romania","Psychiatric day care place","Number",280,TRUE
2019,"Romania","Geriatric day care places","Number",4,TRUE
2019,"Slovenia","Operation theatres in hospital","Number",177,TRUE
2019,"Slovenia","Day care places altogether","Number",349,TRUE
2019,"Slovenia","Surgical day care places","Number",269,TRUE
2019,"Slovenia","Oncological day care place","Number",579,TRUE
2019,"Slovenia","Psychiatric day care place","Number",1133,TRUE
2019,"Slovenia","Geriatric day care places","Number",578,TRUE
2019,"Slovakia","Operation theatres in hospital","Number",58,TRUE
2019,"Slovakia","Day care places altogether","Number",5116,TRUE
2019,"Slovakia","Surgical day care places","Number",2815,TRUE
2019,"Slovakia","Oncological day care place","Number",10,TRUE
2019,"Slovakia","Psychiatric day care place","Number",541,TRUE
2019,"Slovakia","Geriatric day care places","Number",27,TRUE
2019,"Liechtenstein","Operation theatres in hospital","Number",4,FALSE
2019,"Liechtenstein","Day care places altogether","Number",17,FALSE
2019,"Liechtenstein","Surgical day care places","Number",13,FALSE
2019,"Liechtenstein","Oncological day care place","Number",4,FALSE
2019,"Liechtenstein","Psychiatric day care place","Number",0,FALSE
2019,"Liechtenstein","Geriatric day care places","Number",0,FALSE
2019,"Switzerland","Operation theatres in hospital","Number",1015,TRUE
2019,"Switzerland","Day care places altogether","Number",349,TRUE
2019,"Switzerland","Surgical day care places","Number",269,TRUE
2019,"Switzerland","Oncological day care place","Number",579,TRUE
2019,"Switzerland","Psychiatric day care place","Number",1133,TRUE
2019,"Switzerland","Geriatric day care places","Number",578,TRUE
2019,"United Kingdom","Operation theatres in hospital","Number",3824,TRUE
2019,"United Kingdom","Day care places altogether","Number",14952,TRUE
2019,"United Kingdom","Surgical day care places","Number",269,TRUE
2019,"United Kingdom","Oncological day care place","Number",579,TRUE
2019,"United Kingdom","Psychiatric day care place","Number",1133,TRUE
2019,"United Kingdom","Geriatric day care places","Number",578,TRUE
2019,"North Macedonia","Operation theatres in hospital","Number",58,TRUE
2019,"North Macedonia","Day care places altogether","Number",152,TRUE
2019,"North Macedonia","Surgical day care places","Number",0,TRUE
2019,"North Macedonia","Oncological day care place","Number",37,TRUE
2019,"North Macedonia","Psychiatric day care place","Number",10,TRUE
2019,"North Macedonia","Geriatric day care places","Number",0,TRUE
2019,"Serbia","Operation theatres in hospital","Number",539,TRUE
2019,"Serbia","Day care places altogether","Number",3032,TRUE
2019,"Serbia","Surgical day care places","Number",643,TRUE
2019,"Serbia","Oncological day care place","Number",269,TRUE
2019,"Serbia","Psychiatric day care place","Number",1152,TRUE
2019,"Serbia","Geriatric day care places","Number",2,TRUE
2019,"Turkey","Operation theatres in hospital","Number",6403,TRUE
2019,"Turkey","Day care places altogether","Number",349,TRUE
2019,"Turkey","Surgical day care places","Number",269,TRUE
2019,"Turkey","Oncological day care place","Number",579,TRUE
2019,"Turkey","Psychiatric day care place","Number",1133,TRUE
2019,"Turkey","Geriatric day care places","Number",578,TRUE
