"TIME","GEO","ISCO08","UNIT","Value","Flag and Footnotes"
"2016","Czechia","Health care assistants","Full-time equivalent (FTE)","3 157.08","b"
"2016","Czechia","Hospital employment","Full-time equivalent (FTE)","141 423.39","b"
"2016","Denmark","Medical doctors","Full-time equivalent (FTE)","16 021.00",""
"2016","Denmark","Nursing professionals and midwives","Full-time equivalent (FTE)","37 127.00",""
"2016","Denmark","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","Denmark","Health care assistants","Full-time equivalent (FTE)","9 573.00",""
"2016","Denmark","Hospital employment","Full-time equivalent (FTE)","106 246.00",""
"2016","Germany (until 1990 former territory of the FRG)","Medical doctors","Full-time equivalent (FTE)","166 000.00",""
"2016","Germany (until 1990 former territory of the FRG)","Nursing professionals and midwives","Full-time equivalent (FTE)","341 000.00",""
"2016","Germany (until 1990 former territory of the FRG)","Nursing associate professionals","Full-time equivalent (FTE)","34 000.00",""
"2016","Germany (until 1990 former territory of the FRG)","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Germany (until 1990 former territory of the FRG)","Hospital employment","Full-time equivalent (FTE)","988 000.00",""
"2016","Estonia","Medical doctors","Full-time equivalent (FTE)","2 567.10",""
"2016","Estonia","Nursing professionals and midwives","Full-time equivalent (FTE)","4 824.40",""
"2016","Estonia","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","Estonia","Health care assistants","Full-time equivalent (FTE)","2 741.20",""
"2016","Estonia","Hospital employment","Full-time equivalent (FTE)","12 790.20",""
"2016","Ireland","Medical doctors","Full-time equivalent (FTE)","7 580.00",""
"2016","Ireland","Nursing professionals and midwives","Full-time equivalent (FTE)","20 707.00",""
"2016","Ireland","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","Ireland","Health care assistants","Full-time equivalent (FTE)","4 385.00",""
"2016","Ireland","Hospital employment","Full-time equivalent (FTE)","54 144.00",""
"2016","Greece","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Greece","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Greece","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Greece","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Greece","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Spain","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Spain","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Spain","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Spain","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Spain","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","France","Medical doctors","Full-time equivalent (FTE)","129 366.47",""
"2016","France","Nursing professionals and midwives","Full-time equivalent (FTE)","352 461.05",""
"2016","France","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","France","Health care assistants","Full-time equivalent (FTE)","226 711.78",""
"2016","France","Hospital employment","Full-time equivalent (FTE)","1 164 679.41",""
"2016","Croatia","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Croatia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Croatia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Croatia","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Croatia","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Italy","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Italy","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Italy","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Italy","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Italy","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Cyprus","Medical doctors","Full-time equivalent (FTE)","787.00",""
"2016","Cyprus","Nursing professionals and midwives","Full-time equivalent (FTE)","4 023.00",""
"2016","Cyprus","Nursing associate professionals","Full-time equivalent (FTE)","95.00",""
"2016","Cyprus","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Cyprus","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Latvia","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Latvia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Latvia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Latvia","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Latvia","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Lithuania","Medical doctors","Full-time equivalent (FTE)","9 753.00",""
"2016","Lithuania","Nursing professionals and midwives","Full-time equivalent (FTE)","15 674.00",""
"2016","Lithuania","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","Lithuania","Health care assistants","Full-time equivalent (FTE)","6 072.00",""
"2016","Lithuania","Hospital employment","Full-time equivalent (FTE)","45 988.00",""
"2016","Luxembourg","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Luxembourg","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Luxembourg","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Luxembourg","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Luxembourg","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Hungary","Medical doctors","Full-time equivalent (FTE)","17 142.19",""
"2016","Hungary","Nursing professionals and midwives","Full-time equivalent (FTE)","27 509.00",""
"2016","Hungary","Nursing associate professionals","Full-time equivalent (FTE)","7 064.67",""
"2016","Hungary","Health care assistants","Full-time equivalent (FTE)","13 922.49",""
"2016","Hungary","Hospital employment","Full-time equivalent (FTE)","99 556.29",""
"2016","Malta","Medical doctors","Full-time equivalent (FTE)","1 084.03",""
"2016","Malta","Nursing professionals and midwives","Full-time equivalent (FTE)","2 652.47",""
"2016","Malta","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","Malta","Health care assistants","Full-time equivalent (FTE)","1 515.62",""
"2016","Malta","Hospital employment","Full-time equivalent (FTE)","8 469.13",""
"2016","Netherlands","Medical doctors","Full-time equivalent (FTE)","21 605.00","e"
"2016","Netherlands","Nursing professionals and midwives","Full-time equivalent (FTE)","58 536.00","e"
"2016","Netherlands","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Netherlands","Health care assistants","Full-time equivalent (FTE)","11 563.00","e"
"2016","Netherlands","Hospital employment","Full-time equivalent (FTE)","198 647.00",""
"2016","Austria","Medical doctors","Full-time equivalent (FTE)","22 470.96",""
"2016","Austria","Nursing professionals and midwives","Full-time equivalent (FTE)","50 998.08",""
"2016","Austria","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","Austria","Health care assistants","Full-time equivalent (FTE)","9 027.73",""
"2016","Austria","Hospital employment","Full-time equivalent (FTE)","139 702.60",""
"2016","Poland","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Poland","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Poland","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Poland","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Poland","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Portugal","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Portugal","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Portugal","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Portugal","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Portugal","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Romania","Medical doctors","Full-time equivalent (FTE)","27 667.00",""
"2016","Romania","Nursing professionals and midwives","Full-time equivalent (FTE)","10 112.00",""
"2016","Romania","Nursing associate professionals","Full-time equivalent (FTE)","54 679.00",""
"2016","Romania","Health care assistants","Full-time equivalent (FTE)","41 349.00",""
"2016","Romania","Hospital employment","Full-time equivalent (FTE)","166 297.00",""
"2016","Slovenia","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Slovenia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Slovenia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Slovenia","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Slovenia","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Slovakia","Medical doctors","Full-time equivalent (FTE)","9 027.29",""
"2016","Slovakia","Nursing professionals and midwives","Full-time equivalent (FTE)","21 394.42",""
"2016","Slovakia","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","Slovakia","Health care assistants","Full-time equivalent (FTE)","6 697.27",""
"2016","Slovakia","Hospital employment","Full-time equivalent (FTE)","41 442.12",""
"2016","Finland","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Finland","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Finland","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Finland","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Finland","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Iceland","Medical doctors","Full-time equivalent (FTE)","647.21",""
"2016","Iceland","Nursing professionals and midwives","Full-time equivalent (FTE)","1 496.55",""
"2016","Iceland","Nursing associate professionals","Full-time equivalent (FTE)","602.86",""
"2016","Iceland","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Iceland","Hospital employment","Full-time equivalent (FTE)","5 046.73",""
"2016","Liechtenstein","Medical doctors","Full-time equivalent (FTE)","15.20",""
"2016","Liechtenstein","Nursing professionals and midwives","Full-time equivalent (FTE)","53.75",""
"2016","Liechtenstein","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","Liechtenstein","Health care assistants","Full-time equivalent (FTE)","25.40",""
"2016","Liechtenstein","Hospital employment","Full-time equivalent (FTE)","167.00",""
"2016","Norway","Medical doctors","Full-time equivalent (FTE)","13 208.00",""
"2016","Norway","Nursing professionals and midwives","Full-time equivalent (FTE)","41 795.00",""
"2016","Norway","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2016","Norway","Health care assistants","Full-time equivalent (FTE)","7 937.00",""
"2016","Norway","Hospital employment","Full-time equivalent (FTE)","98 240.00",""
"2016","Switzerland","Medical doctors","Full-time equivalent (FTE)","21 454.68",""
"2016","Switzerland","Nursing professionals and midwives","Full-time equivalent (FTE)","48 019.39",""
"2016","Switzerland","Nursing associate professionals","Full-time equivalent (FTE)","8 356.17",""
"2016","Switzerland","Health care assistants","Full-time equivalent (FTE)","10 756.23",""
"2016","Switzerland","Hospital employment","Full-time equivalent (FTE)","161 945.41",""
"2016","United Kingdom","Medical doctors","Full-time equivalent (FTE)","124 555.65","e"
"2016","United Kingdom","Nursing professionals and midwives","Full-time equivalent (FTE)","367 609.62","e"
"2016","United Kingdom","Nursing associate professionals","Full-time equivalent (FTE)","67 429.96","e"
"2016","United Kingdom","Health care assistants","Full-time equivalent (FTE)","76 719.99","e"
"2016","United Kingdom","Hospital employment","Full-time equivalent (FTE)","1 283 240.71","e"
"2016","Montenegro","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Montenegro","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Montenegro","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Montenegro","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Montenegro","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","North Macedonia","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","North Macedonia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","North Macedonia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","North Macedonia","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","North Macedonia","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Albania","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Albania","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Albania","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Albania","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Albania","Hospital employment","Full-time equivalent (FTE)",":",""
"2016","Serbia","Medical doctors","Full-time equivalent (FTE)","11 216.00",""
"2016","Serbia","Nursing professionals and midwives","Full-time equivalent (FTE)","5 555.00",""
"2016","Serbia","Nursing associate professionals","Full-time equivalent (FTE)","23 271.00",""
"2016","Serbia","Health care assistants","Full-time equivalent (FTE)","0.00",""
"2016","Serbia","Hospital employment","Full-time equivalent (FTE)","62 606.00",""
"2016","Turkey","Medical doctors","Full-time equivalent (FTE)",":",""
"2016","Turkey","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2016","Turkey","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2016","Turkey","Health care assistants","Full-time equivalent (FTE)",":",""
"2016","Turkey","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Belgium","Medical doctors","Full-time equivalent (FTE)","7 146.81","e"
"2017","Belgium","Nursing professionals and midwives","Full-time equivalent (FTE)","63 695.29","e"
"2017","Belgium","Nursing associate professionals","Full-time equivalent (FTE)","616.00","e"
"2017","Belgium","Health care assistants","Full-time equivalent (FTE)","7 181.00","e"
"2017","Belgium","Hospital employment","Full-time equivalent (FTE)","149 036.47","e"
"2017","Bulgaria","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Bulgaria","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Bulgaria","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Bulgaria","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Bulgaria","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Czechia","Medical doctors","Full-time equivalent (FTE)","22 371.82",""
"2017","Czechia","Nursing professionals and midwives","Full-time equivalent (FTE)","52 864.88",""
"2017","Czechia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Czechia","Health care assistants","Full-time equivalent (FTE)","3 293.64",""
"2017","Czechia","Hospital employment","Full-time equivalent (FTE)","144 836.12",""
"2017","Denmark","Medical doctors","Full-time equivalent (FTE)","16 614.00",""
"2017","Denmark","Nursing professionals and midwives","Full-time equivalent (FTE)","37 172.00",""
"2017","Denmark","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2017","Denmark","Health care assistants","Full-time equivalent (FTE)","9 058.00",""
"2017","Denmark","Hospital employment","Full-time equivalent (FTE)","106 529.00",""
"2017","Germany (until 1990 former territory of the FRG)","Medical doctors","Full-time equivalent (FTE)","170 000.00",""
"2017","Germany (until 1990 former territory of the FRG)","Nursing professionals and midwives","Full-time equivalent (FTE)","350 000.00",""
"2017","Germany (until 1990 former territory of the FRG)","Nursing associate professionals","Full-time equivalent (FTE)","35 000.00",""
"2017","Germany (until 1990 former territory of the FRG)","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Germany (until 1990 former territory of the FRG)","Hospital employment","Full-time equivalent (FTE)","1 003 000.00",""
"2017","Estonia","Medical doctors","Full-time equivalent (FTE)","2 547.70",""
"2017","Estonia","Nursing professionals and midwives","Full-time equivalent (FTE)","4 890.90",""
"2017","Estonia","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2017","Estonia","Health care assistants","Full-time equivalent (FTE)","2 727.50",""
"2017","Estonia","Hospital employment","Full-time equivalent (FTE)","12 875.90",""
"2017","Ireland","Medical doctors","Full-time equivalent (FTE)","7 909.00",""
"2017","Ireland","Nursing professionals and midwives","Full-time equivalent (FTE)","21 536.00",""
"2017","Ireland","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2017","Ireland","Health care assistants","Full-time equivalent (FTE)","4 569.00",""
"2017","Ireland","Hospital employment","Full-time equivalent (FTE)","56 260.00",""
"2017","Greece","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Greece","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Greece","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Greece","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Greece","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Spain","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Spain","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Spain","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Spain","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Spain","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","France","Medical doctors","Full-time equivalent (FTE)","131 059.27",""
"2017","France","Nursing professionals and midwives","Full-time equivalent (FTE)","354 504.78",""
"2017","France","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2017","France","Health care assistants","Full-time equivalent (FTE)","227 468.49",""
"2017","France","Hospital employment","Full-time equivalent (FTE)","1 169 711.72",""
"2017","Croatia","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Croatia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Croatia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Croatia","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Croatia","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Italy","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Italy","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Italy","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Italy","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Italy","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Cyprus","Medical doctors","Full-time equivalent (FTE)","801.00",""
"2017","Cyprus","Nursing professionals and midwives","Full-time equivalent (FTE)","4 141.00",""
"2017","Cyprus","Nursing associate professionals","Full-time equivalent (FTE)","93.00",""
"2017","Cyprus","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Cyprus","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Latvia","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Latvia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Latvia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Latvia","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Latvia","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Lithuania","Medical doctors","Full-time equivalent (FTE)","9 726.00",""
"2017","Lithuania","Nursing professionals and midwives","Full-time equivalent (FTE)","15 478.00",""
"2017","Lithuania","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2017","Lithuania","Health care assistants","Full-time equivalent (FTE)","6 167.00",""
"2017","Lithuania","Hospital employment","Full-time equivalent (FTE)","45 637.00",""
"2017","Luxembourg","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Luxembourg","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Luxembourg","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Luxembourg","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Luxembourg","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Hungary","Medical doctors","Full-time equivalent (FTE)","17 406.65",""
"2017","Hungary","Nursing professionals and midwives","Full-time equivalent (FTE)","28 684.52",""
"2017","Hungary","Nursing associate professionals","Full-time equivalent (FTE)","6 212.00",""
"2017","Hungary","Health care assistants","Full-time equivalent (FTE)","13 539.81",""
"2017","Hungary","Hospital employment","Full-time equivalent (FTE)","100 372.68",""
"2017","Malta","Medical doctors","Full-time equivalent (FTE)","1 155.10",""
"2017","Malta","Nursing professionals and midwives","Full-time equivalent (FTE)","2 958.69",""
"2017","Malta","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2017","Malta","Health care assistants","Full-time equivalent (FTE)","1 277.35",""
"2017","Malta","Hospital employment","Full-time equivalent (FTE)","8 914.70",""
"2017","Netherlands","Medical doctors","Full-time equivalent (FTE)","22 043.00","e"
"2017","Netherlands","Nursing professionals and midwives","Full-time equivalent (FTE)","60 080.00","e"
"2017","Netherlands","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Netherlands","Health care assistants","Full-time equivalent (FTE)","12 360.00","e"
"2017","Netherlands","Hospital employment","Full-time equivalent (FTE)","202 528.00",""
"2017","Austria","Medical doctors","Full-time equivalent (FTE)","22 807.83",""
"2017","Austria","Nursing professionals and midwives","Full-time equivalent (FTE)","51 203.43",""
"2017","Austria","Nursing associate professionals","Full-time equivalent (FTE)","42.85",""
"2017","Austria","Health care assistants","Full-time equivalent (FTE)","8 640.66",""
"2017","Austria","Hospital employment","Full-time equivalent (FTE)","140 592.65",""
"2017","Poland","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Poland","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Poland","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Poland","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Poland","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Portugal","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Portugal","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Portugal","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Portugal","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Portugal","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Romania","Medical doctors","Full-time equivalent (FTE)","28 465.00",""
"2017","Romania","Nursing professionals and midwives","Full-time equivalent (FTE)","10 737.00",""
"2017","Romania","Nursing associate professionals","Full-time equivalent (FTE)","56 899.50",""
"2017","Romania","Health care assistants","Full-time equivalent (FTE)","43 530.50",""
"2017","Romania","Hospital employment","Full-time equivalent (FTE)","174 423.50",""
"2017","Slovenia","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Slovenia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Slovenia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Slovenia","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Slovenia","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Slovakia","Medical doctors","Full-time equivalent (FTE)","9 086.69",""
"2017","Slovakia","Nursing professionals and midwives","Full-time equivalent (FTE)","21 178.38",""
"2017","Slovakia","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2017","Slovakia","Health care assistants","Full-time equivalent (FTE)","6 903.42",""
"2017","Slovakia","Hospital employment","Full-time equivalent (FTE)","41 458.33",""
"2017","Finland","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Finland","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Finland","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Finland","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Finland","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Iceland","Medical doctors","Full-time equivalent (FTE)","685.24",""
"2017","Iceland","Nursing professionals and midwives","Full-time equivalent (FTE)","1 515.83",""
"2017","Iceland","Nursing associate professionals","Full-time equivalent (FTE)","565.37",""
"2017","Iceland","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Iceland","Hospital employment","Full-time equivalent (FTE)","5 153.58",""
"2017","Liechtenstein","Medical doctors","Full-time equivalent (FTE)","18.60",""
"2017","Liechtenstein","Nursing professionals and midwives","Full-time equivalent (FTE)","48.96",""
"2017","Liechtenstein","Nursing associate professionals","Full-time equivalent (FTE)","22.00",""
"2017","Liechtenstein","Health care assistants","Full-time equivalent (FTE)","23.25",""
"2017","Liechtenstein","Hospital employment","Full-time equivalent (FTE)","203.92",""
"2017","Norway","Medical doctors","Full-time equivalent (FTE)","13 667.00",""
"2017","Norway","Nursing professionals and midwives","Full-time equivalent (FTE)","42 077.00",""
"2017","Norway","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
"2017","Norway","Health care assistants","Full-time equivalent (FTE)","7 677.00",""
"2017","Norway","Hospital employment","Full-time equivalent (FTE)","99 187.00",""
"2017","Switzerland","Medical doctors","Full-time equivalent (FTE)","22 011.05",""
"2017","Switzerland","Nursing professionals and midwives","Full-time equivalent (FTE)","48 068.77",""
"2017","Switzerland","Nursing associate professionals","Full-time equivalent (FTE)","8 969.75",""
"2017","Switzerland","Health care assistants","Full-time equivalent (FTE)","10 933.74",""
"2017","Switzerland","Hospital employment","Full-time equivalent (FTE)","165 463.10",""
"2017","United Kingdom","Medical doctors","Full-time equivalent (FTE)","126 619.32","e"
"2017","United Kingdom","Nursing professionals and midwives","Full-time equivalent (FTE)","362 951.19","e"
"2017","United Kingdom","Nursing associate professionals","Full-time equivalent (FTE)","67 049.02","e"
"2017","United Kingdom","Health care assistants","Full-time equivalent (FTE)","79 031.65","e"
"2017","United Kingdom","Hospital employment","Full-time equivalent (FTE)","1 290 047.12","e"
"2017","Montenegro","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Montenegro","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Montenegro","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Montenegro","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Montenegro","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","North Macedonia","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","North Macedonia","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","North Macedonia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","North Macedonia","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","North Macedonia","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Albania","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Albania","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Albania","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Albania","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Albania","Hospital employment","Full-time equivalent (FTE)",":",""
"2017","Serbia","Medical doctors","Full-time equivalent (FTE)","11 345.00",""
"2017","Serbia","Nursing professionals and midwives","Full-time equivalent (FTE)","5 697.00",""
"2017","Serbia","Nursing associate professionals","Full-time equivalent (FTE)","23 671.00",""
"2017","Serbia","Health care assistants","Full-time equivalent (FTE)","0.00",""
"2017","Serbia","Hospital employment","Full-time equivalent (FTE)","62 978.00",""
"2017","Turkey","Medical doctors","Full-time equivalent (FTE)",":",""
"2017","Turkey","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2017","Turkey","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2017","Turkey","Health care assistants","Full-time equivalent (FTE)",":",""
"2017","Turkey","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Belgium","Medical doctors","Full-time equivalent (FTE)","7 087.50","e"
"2018","Belgium","Nursing professionals and midwives","Full-time equivalent (FTE)","61 820.93","e"
"2018","Belgium","Nursing associate professionals","Full-time equivalent (FTE)","490.00","e"
"2018","Belgium","Health care assistants","Full-time equivalent (FTE)","6 920.00","e"
"2018","Belgium","Hospital employment","Full-time equivalent (FTE)","144 741.52","e"
"2018","Bulgaria","Medical doctors","Full-time equivalent (FTE)",":",""
"2018","Bulgaria","Nursing professionals and midwives","Full-time equivalent (FTE)",":",""
"2018","Bulgaria","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Bulgaria","Health care assistants","Full-time equivalent (FTE)",":",""
"2018","Bulgaria","Hospital employment","Full-time equivalent (FTE)",":",""
"2018","Czechia","Medical doctors","Full-time equivalent (FTE)","22 716.84",""
"2018","Czechia","Nursing professionals and midwives","Full-time equivalent (FTE)","52 904.51",""
"2018","Czechia","Nursing associate professionals","Full-time equivalent (FTE)",":",""
"2018","Czechia","Health care assistants","Full-time equivalent (FTE)","3 430.58",""
"2018","Czechia","Hospital employment","Full-time equivalent (FTE)","146 598.44",""
"2018","Denmark","Medical doctors","Full-time equivalent (FTE)","17 094.00",""
"2018","Denmark","Nursing professionals and midwives","Full-time equivalent (FTE)","37 092.00",""
"2018","Denmark","Nursing associate professionals","Full-time equivalent (FTE)","0.00",""
