"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Flag and Footnotes"
"2018","Iceland","Number","Practising","Medical doctors","1 373.00",""
"2018","Iceland","Number","Practising","Dentists","289.00",""
"2018","Iceland","Number","Practising","Pharmacists","182.00",""
"2018","Iceland","Number","Practising","Physiotherapists",":",""
"2018","Liechtenstein","Number","Practising","Medical doctors","135.00",""
"2018","Liechtenstein","Number","Practising","Dentists","48.00",""
"2018","Liechtenstein","Number","Practising","Pharmacists","24.00",""
"2018","Liechtenstein","Number","Practising","Physiotherapists",":",""
"2018","Norway","Number","Practising","Medical doctors","25 538.00",""
"2018","Norway","Number","Practising","Dentists","4 642.00",""
"2018","Norway","Number","Practising","Pharmacists","4 419.00",""
"2018","Norway","Number","Practising","Physiotherapists",":",""
"2018","Switzerland","Number","Practising","Medical doctors","36 940.00",""
"2018","Switzerland","Number","Practising","Dentists","4 337.00",""
"2018","Switzerland","Number","Practising","Pharmacists","5 886.00",""
"2018","Switzerland","Number","Practising","Physiotherapists",":",""
"2018","United Kingdom","Number","Practising","Medical doctors","188 783.00",""
"2018","United Kingdom","Number","Practising","Dentists","35 000.00",""
"2018","United Kingdom","Number","Practising","Pharmacists","59 704.00",""
"2018","United Kingdom","Number","Practising","Physiotherapists",":",""
"2018","Montenegro","Number","Practising","Medical doctors","1 720.00",""
"2018","Montenegro","Number","Practising","Dentists",":",""
"2018","Montenegro","Number","Practising","Pharmacists",":",""
"2018","Montenegro","Number","Practising","Physiotherapists",":",""
"2018","North Macedonia","Number","Practising","Medical doctors",":",""
"2018","North Macedonia","Number","Practising","Dentists",":",""
"2018","North Macedonia","Number","Practising","Pharmacists",":",""
"2018","North Macedonia","Number","Practising","Physiotherapists",":",""
"2018","Albania","Number","Practising","Medical doctors",":",""
"2018","Albania","Number","Practising","Dentists",":",""
"2018","Albania","Number","Practising","Pharmacists",":",""
"2018","Albania","Number","Practising","Physiotherapists",":",""
"2018","Serbia","Number","Practising","Medical doctors","20 824.00",""
"2018","Serbia","Number","Practising","Dentists","1 930.00",""
"2018","Serbia","Number","Practising","Pharmacists","1 850.00",""
"2018","Serbia","Number","Practising","Physiotherapists",":",""
"2018","Turkey","Number","Practising","Medical doctors",":",""
"2018","Turkey","Number","Practising","Dentists",":",""
"2018","Turkey","Number","Practising","Pharmacists",":",""
"2018","Turkey","Number","Practising","Physiotherapists",":",""
"2019","European Union - 27 countries (from 2020)","Number","Practising","Medical doctors",":",""
"2019","European Union - 27 countries (from 2020)","Number","Practising","Dentists",":",""
"2019","European Union - 27 countries (from 2020)","Number","Practising","Pharmacists",":",""
"2019","European Union - 27 countries (from 2020)","Number","Practising","Physiotherapists",":",""
"2019","European Union - 28 countries (2013-2020)","Number","Practising","Medical doctors",":",""
"2019","European Union - 28 countries (2013-2020)","Number","Practising","Dentists",":",""
"2019","European Union - 28 countries (2013-2020)","Number","Practising","Pharmacists",":",""
"2019","European Union - 28 countries (2013-2020)","Number","Practising","Physiotherapists",":",""
"2019","Belgium","Number","Practising","Medical doctors",":",""
"2019","Belgium","Number","Practising","Dentists",":",""
"2019","Belgium","Number","Practising","Pharmacists",":",""
"2019","Belgium","Number","Practising","Physiotherapists",":",""
"2019","Bulgaria","Number","Practising","Medical doctors",":",""
"2019","Bulgaria","Number","Practising","Dentists",":",""
"2019","Bulgaria","Number","Practising","Pharmacists","5 891.00",""
"2019","Bulgaria","Number","Practising","Physiotherapists",":",""
"2019","Czechia","Number","Practising","Medical doctors",":",""
"2019","Czechia","Number","Practising","Dentists",":",""
"2019","Czechia","Number","Practising","Pharmacists",":",""
"2019","Czechia","Number","Practising","Physiotherapists",":",""
"2019","Denmark","Number","Practising","Medical doctors",":",""
"2019","Denmark","Number","Practising","Dentists",":",""
"2019","Denmark","Number","Practising","Pharmacists",":",""
"2019","Denmark","Number","Practising","Physiotherapists",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Practising","Medical doctors",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Practising","Dentists",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Practising","Pharmacists",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Practising","Physiotherapists",":",""
"2019","Estonia","Number","Practising","Medical doctors",":",""
"2019","Estonia","Number","Practising","Dentists",":",""
"2019","Estonia","Number","Practising","Pharmacists",":",""
"2019","Estonia","Number","Practising","Physiotherapists",":",""
"2019","Ireland","Number","Practising","Medical doctors","16 366.00",""
"2019","Ireland","Number","Practising","Dentists",":",""
"2019","Ireland","Number","Practising","Pharmacists","5 299.00",""
"2019","Ireland","Number","Practising","Physiotherapists",":",""
"2019","Greece","Number","Practising","Medical doctors",":",""
"2019","Greece","Number","Practising","Dentists",":",""
"2019","Greece","Number","Practising","Pharmacists",":",""
"2019","Greece","Number","Practising","Physiotherapists",":",""
"2019","Spain","Number","Practising","Medical doctors",":",""
"2019","Spain","Number","Practising","Dentists",":",""
"2019","Spain","Number","Practising","Pharmacists",":",""
"2019","Spain","Number","Practising","Physiotherapists",":",""
"2019","France","Number","Practising","Medical doctors",":",""
"2019","France","Number","Practising","Dentists",":",""
"2019","France","Number","Practising","Pharmacists",":",""
"2019","France","Number","Practising","Physiotherapists",":",""
"2019","France (metropolitan)","Number","Practising","Medical doctors",":",""
"2019","France (metropolitan)","Number","Practising","Dentists",":",""
"2019","France (metropolitan)","Number","Practising","Pharmacists",":",""
"2019","France (metropolitan)","Number","Practising","Physiotherapists",":",""
"2019","Croatia","Number","Practising","Medical doctors",":",""
"2019","Croatia","Number","Practising","Dentists",":",""
"2019","Croatia","Number","Practising","Pharmacists",":",""
"2019","Croatia","Number","Practising","Physiotherapists",":",""
"2019","Italy","Number","Practising","Medical doctors","242 595.00","p"
"2019","Italy","Number","Practising","Dentists","48 638.00","ep"
"2019","Italy","Number","Practising","Pharmacists","69 269.00","ep"
"2019","Italy","Number","Practising","Physiotherapists",":",""
"2019","Cyprus","Number","Practising","Medical doctors",":",""
"2019","Cyprus","Number","Practising","Dentists",":",""
"2019","Cyprus","Number","Practising","Pharmacists",":",""
"2019","Cyprus","Number","Practising","Physiotherapists",":",""
"2019","Latvia","Number","Practising","Medical doctors",":",""
"2019","Latvia","Number","Practising","Dentists",":",""
"2019","Latvia","Number","Practising","Pharmacists","1 613.00",""
"2019","Latvia","Number","Practising","Physiotherapists",":",""
"2019","Lithuania","Number","Practising","Medical doctors",":",""
"2019","Lithuania","Number","Practising","Dentists",":",""
"2019","Lithuania","Number","Practising","Pharmacists",":",""
"2019","Lithuania","Number","Practising","Physiotherapists",":",""
"2019","Luxembourg","Number","Practising","Medical doctors",":",""
"2019","Luxembourg","Number","Practising","Dentists",":",""
"2019","Luxembourg","Number","Practising","Pharmacists",":",""
"2019","Luxembourg","Number","Practising","Physiotherapists",":",""
"2019","Hungary","Number","Practising","Medical doctors",":",""
"2019","Hungary","Number","Practising","Dentists",":",""
"2019","Hungary","Number","Practising","Pharmacists",":",""
"2019","Hungary","Number","Practising","Physiotherapists",":",""
"2019","Malta","Number","Practising","Medical doctors",":",""
"2019","Malta","Number","Practising","Dentists",":",""
"2019","Malta","Number","Practising","Pharmacists",":",""
"2019","Malta","Number","Practising","Physiotherapists",":",""
"2019","Netherlands","Number","Practising","Medical doctors",":",""
"2019","Netherlands","Number","Practising","Dentists",":",""
"2019","Netherlands","Number","Practising","Pharmacists",":",""
"2019","Netherlands","Number","Practising","Physiotherapists",":",""
"2019","Austria","Number","Practising","Medical doctors",":",""
"2019","Austria","Number","Practising","Dentists",":",""
"2019","Austria","Number","Practising","Pharmacists",":",""
"2019","Austria","Number","Practising","Physiotherapists",":",""
"2019","Poland","Number","Practising","Medical doctors",":",""
"2019","Poland","Number","Practising","Dentists",":",""
"2019","Poland","Number","Practising","Pharmacists",":",""
"2019","Poland","Number","Practising","Physiotherapists",":",""
"2019","Portugal","Number","Practising","Medical doctors",":",""
"2019","Portugal","Number","Practising","Dentists",":",""
"2019","Portugal","Number","Practising","Pharmacists",":",""
"2019","Portugal","Number","Practising","Physiotherapists",":",""
"2019","Romania","Number","Practising","Medical doctors",":",""
"2019","Romania","Number","Practising","Dentists",":",""
"2019","Romania","Number","Practising","Pharmacists",":",""
"2019","Romania","Number","Practising","Physiotherapists",":",""
"2019","Slovenia","Number","Practising","Medical doctors",":",""
"2019","Slovenia","Number","Practising","Dentists",":",""
"2019","Slovenia","Number","Practising","Pharmacists",":",""
"2019","Slovenia","Number","Practising","Physiotherapists",":",""
"2019","Slovakia","Number","Practising","Medical doctors",":",""
"2019","Slovakia","Number","Practising","Dentists",":",""
"2019","Slovakia","Number","Practising","Pharmacists",":",""
"2019","Slovakia","Number","Practising","Physiotherapists",":",""
"2019","Finland","Number","Practising","Medical doctors",":",""
"2019","Finland","Number","Practising","Dentists",":",""
"2019","Finland","Number","Practising","Pharmacists",":",""
"2019","Finland","Number","Practising","Physiotherapists",":",""
"2019","Sweden","Number","Practising","Medical doctors",":",""
"2019","Sweden","Number","Practising","Dentists",":",""
"2019","Sweden","Number","Practising","Pharmacists",":",""
"2019","Sweden","Number","Practising","Physiotherapists",":",""
"2019","Iceland","Number","Practising","Medical doctors","1 404.00",""
"2019","Iceland","Number","Practising","Dentists","285.00",""
"2019","Iceland","Number","Practising","Pharmacists",":",""
"2019","Iceland","Number","Practising","Physiotherapists",":",""
"2019","Liechtenstein","Number","Practising","Medical doctors","144.00",""
"2019","Liechtenstein","Number","Practising","Dentists","51.00",""
"2019","Liechtenstein","Number","Practising","Pharmacists","23.00",""
"2019","Liechtenstein","Number","Practising","Physiotherapists",":",""
"2019","Norway","Number","Practising","Medical doctors","26 276.00",""
"2019","Norway","Number","Practising","Dentists","4 703.00",""
"2019","Norway","Number","Practising","Pharmacists","4 596.00",""
"2019","Norway","Number","Practising","Physiotherapists",":",""
"2019","Switzerland","Number","Practising","Medical doctors",":",""
"2019","Switzerland","Number","Practising","Dentists",":",""
"2019","Switzerland","Number","Practising","Pharmacists",":",""
"2019","Switzerland","Number","Practising","Physiotherapists",":",""
"2019","United Kingdom","Number","Practising","Medical doctors","196 784.00",""
"2019","United Kingdom","Number","Practising","Dentists","35 568.00",""
"2019","United Kingdom","Number","Practising","Pharmacists","58 640.00",""
"2019","United Kingdom","Number","Practising","Physiotherapists",":",""
"2019","Montenegro","Number","Practising","Medical doctors",":",""
"2019","Montenegro","Number","Practising","Dentists",":",""
"2019","Montenegro","Number","Practising","Pharmacists",":",""
"2019","Montenegro","Number","Practising","Physiotherapists",":",""
"2019","North Macedonia","Number","Practising","Medical doctors",":",""
"2019","North Macedonia","Number","Practising","Dentists",":",""
"2019","North Macedonia","Number","Practising","Pharmacists",":",""
"2019","North Macedonia","Number","Practising","Physiotherapists",":",""
"2019","Albania","Number","Practising","Medical doctors",":",""
"2019","Albania","Number","Practising","Dentists",":",""
"2019","Albania","Number","Practising","Pharmacists",":",""
"2019","Albania","Number","Practising","Physiotherapists",":",""
"2019","Serbia","Number","Practising","Medical doctors",":",""
"2019","Serbia","Number","Practising","Dentists",":",""
"2019","Serbia","Number","Practising","Pharmacists",":",""
"2019","Serbia","Number","Practising","Physiotherapists",":",""
"2019","Turkey","Number","Practising","Medical doctors",":",""
"2019","Turkey","Number","Practising","Dentists",":",""
"2019","Turkey","Number","Practising","Pharmacists",":",""
"2019","Turkey","Number","Practising","Physiotherapists",":",""
