"TIME","GEO","UNIT","MED_SPEC","Value","Flag and Footnotes"
"2018","Bulgaria","Number","General practitioners","4 199.00","b"
"2018","Bulgaria","Number","Other generalist medical practitioners","123.00","b"
"2018","Bulgaria","Number","Specialist medical practitioners","25 303.00","b"
"2018","Bulgaria","Number","General paediatricians","1 735.00","b"
"2018","Czechia","Number","Generalist medical practitioners","6 981.00","be"
"2018","Czechia","Number","General practitioners","6 981.00","be"
"2018","Czechia","Number","Other generalist medical practitioners","0.00",""
"2018","Czechia","Number","Specialist medical practitioners","34 441.00","be"
"2018","Czechia","Number","General paediatricians","1 424.00","be"
"2018","Denmark","Number","Generalist medical practitioners","4 649.00",""
"2018","Denmark","Number","General practitioners",":",""
"2018","Denmark","Number","Other generalist medical practitioners",":",""
"2018","Denmark","Number","Specialist medical practitioners","10 498.00",""
"2018","Denmark","Number","General paediatricians","485.00",""
"2018","Germany (until 1990 former territory of the FRG)","Number","Generalist medical practitioners","82 757.00",""
"2018","Germany (until 1990 former territory of the FRG)","Number","General practitioners","58 939.50",""
"2018","Germany (until 1990 former territory of the FRG)","Number","Other generalist medical practitioners","23 817.50",""
"2018","Germany (until 1990 former territory of the FRG)","Number","Specialist medical practitioners","274 644.00",""
"2018","Germany (until 1990 former territory of the FRG)","Number","General paediatricians","14 093.00",""
"2018","Estonia","Number","Generalist medical practitioners","1 097.00",""
"2018","Estonia","Number","General practitioners","964.00",""
"2018","Estonia","Number","Other generalist medical practitioners","133.00",""
"2018","Estonia","Number","Specialist medical practitioners","3 508.00",""
"2018","Estonia","Number","General paediatricians","163.00",""
"2018","Ireland","Number","Generalist medical practitioners","8 965.00",""
"2018","Ireland","Number","General practitioners","4 081.00",""
"2018","Ireland","Number","Other generalist medical practitioners","4 884.00",""
"2018","Ireland","Number","Specialist medical practitioners","6 977.00",""
"2018","Ireland","Number","General paediatricians","492.00",""
"2018","Greece","Number","Generalist medical practitioners","4 390.00",""
"2018","Greece","Number","General practitioners","3 642.00",""
"2018","Greece","Number","Other generalist medical practitioners","748.00",""
"2018","Greece","Number","Specialist medical practitioners","55 161.00",""
"2018","Greece","Number","General paediatricians","4 278.00",""
"2018","Spain","Number","Generalist medical practitioners","35 798.00",""
"2018","Spain","Number","General practitioners","35 798.00",""
"2018","Spain","Number","Other generalist medical practitioners","0.00",""
"2018","Spain","Number","Specialist medical practitioners","121 561.00","dp"
"2018","Spain","Number","General paediatricians","12 610.00","p"
"2018","France","Number","Generalist medical practitioners","94 923.00",""
"2018","France","Number","General practitioners","59 399.00",""
"2018","France","Number","Other generalist medical practitioners","35 524.00",""
"2018","France","Number","Specialist medical practitioners","117 414.00",""
"2018","France","Number","General paediatricians","8 134.00",""
"2018","Croatia","Number","Generalist medical practitioners","3 507.00",""
"2018","Croatia","Number","General practitioners","2 478.00",""
"2018","Croatia","Number","Other generalist medical practitioners","1 029.00",""
"2018","Croatia","Number","Specialist medical practitioners","10 568.00",""
"2018","Croatia","Number","General paediatricians","898.00",""
"2018","Italy","Number","Generalist medical practitioners","52 998.00",""
"2018","Italy","Number","General practitioners","42 987.00",""
"2018","Italy","Number","Other generalist medical practitioners","10 011.00",""
"2018","Italy","Number","Specialist medical practitioners","187 303.00",""
"2018","Italy","Number","General paediatricians","16 968.00",""
"2018","Cyprus","Number","Generalist medical practitioners","912.00",""
"2018","Cyprus","Number","General practitioners","912.00",""
"2018","Cyprus","Number","Other generalist medical practitioners","0.00",""
"2018","Cyprus","Number","Specialist medical practitioners","2 632.00",""
"2018","Cyprus","Number","General paediatricians","253.00",""
"2018","Latvia","Number","Generalist medical practitioners","1 411.00",""
"2018","Latvia","Number","General practitioners","1 411.00",""
"2018","Latvia","Number","Other generalist medical practitioners","0.00",""
"2018","Latvia","Number","Specialist medical practitioners","4 956.00",""
"2018","Latvia","Number","General paediatricians","249.00",""
"2018","Lithuania","Number","Generalist medical practitioners","2 884.00",""
"2018","Lithuania","Number","General practitioners","2 560.00",""
"2018","Lithuania","Number","Other generalist medical practitioners","324.00",""
"2018","Lithuania","Number","Specialist medical practitioners","9 997.00",""
"2018","Lithuania","Number","General paediatricians","710.00",""
"2018","Luxembourg","Number","Generalist medical practitioners",":",""
"2018","Luxembourg","Number","General practitioners",":",""
"2018","Luxembourg","Number","Other generalist medical practitioners",":",""
"2018","Luxembourg","Number","Specialist medical practitioners",":",""
"2018","Luxembourg","Number","General paediatricians",":",""
"2018","Hungary","Number","Generalist medical practitioners","7 096.00",""
"2018","Hungary","Number","General practitioners","4 390.00",""
"2018","Hungary","Number","Other generalist medical practitioners","2 706.00",""
"2018","Hungary","Number","Specialist medical practitioners","25 903.00",""
"2018","Hungary","Number","General paediatricians","2 383.00",""
"2018","Malta","Number","Generalist medical practitioners","396.00",""
"2018","Malta","Number","General practitioners","396.00",""
"2018","Malta","Number","Other generalist medical practitioners","0.00",""
"2018","Malta","Number","Specialist medical practitioners","1 058.00",""
"2018","Malta","Number","General paediatricians","87.00",""
"2018","Netherlands","Number","Generalist medical practitioners","28 708.00",""
"2018","Netherlands","Number","General practitioners","15 091.00",""
"2018","Netherlands","Number","Other generalist medical practitioners","13 617.00",""
"2018","Netherlands","Number","Specialist medical practitioners","34 525.00",""
"2018","Netherlands","Number","General paediatricians","1 818.00",""
"2018","Austria","Number","Generalist medical practitioners","15 006.00",""
"2018","Austria","Number","General practitioners","7 163.00",""
"2018","Austria","Number","Other generalist medical practitioners","7 843.00",""
"2018","Austria","Number","Specialist medical practitioners","23 246.00",""
"2018","Austria","Number","General paediatricians","1 313.00",""
"2018","Poland","Number","Generalist medical practitioners",":",""
"2018","Poland","Number","General practitioners",":",""
"2018","Poland","Number","Other generalist medical practitioners",":",""
"2018","Poland","Number","Specialist medical practitioners",":",""
"2018","Poland","Number","General paediatricians",":",""
"2018","Portugal","Number","Generalist medical practitioners","27 664.00",""
"2018","Portugal","Number","General practitioners","25 123.00",""
"2018","Portugal","Number","Other generalist medical practitioners","2 541.00",""
"2018","Portugal","Number","Specialist medical practitioners","26 814.00",""
"2018","Portugal","Number","General paediatricians","2 135.00",""
"2018","Romania","Number","Generalist medical practitioners","14 891.00",""
"2018","Romania","Number","General practitioners","12 026.00",""
"2018","Romania","Number","Other generalist medical practitioners","2 865.00",""
"2018","Romania","Number","Specialist medical practitioners","44 442.00",""
"2018","Romania","Number","General paediatricians","2 710.00",""
"2018","Slovenia","Number","Generalist medical practitioners","1 405.00",""
"2018","Slovenia","Number","General practitioners","1 275.00",""
"2018","Slovenia","Number","Other generalist medical practitioners","130.00",""
"2018","Slovenia","Number","Specialist medical practitioners","5 012.00",""
"2018","Slovenia","Number","General paediatricians","660.00",""
"2018","Finland","Number","Generalist medical practitioners",":",""
"2018","Finland","Number","General practitioners",":",""
"2018","Finland","Number","Other generalist medical practitioners",":",""
"2018","Finland","Number","Specialist medical practitioners",":",""
"2018","Finland","Number","General paediatricians",":",""
"2018","Sweden","Number","Generalist medical practitioners",":",""
"2018","Sweden","Number","General practitioners",":",""
"2018","Sweden","Number","Other generalist medical practitioners",":",""
"2018","Sweden","Number","Specialist medical practitioners",":",""
"2018","Sweden","Number","General paediatricians",":",""
"2018","Iceland","Number","Generalist medical practitioners","218.00",""
"2018","Iceland","Number","General practitioners","218.00",""
"2018","Iceland","Number","Other generalist medical practitioners",":",""
"2018","Iceland","Number","Specialist medical practitioners","802.00",""
"2018","Iceland","Number","General paediatricians","15.00",""
"2018","Liechtenstein","Number","Generalist medical practitioners","44.00",""
"2018","Liechtenstein","Number","General practitioners","25.00",""
"2018","Liechtenstein","Number","Other generalist medical practitioners","19.00",""
"2018","Liechtenstein","Number","Specialist medical practitioners","91.00",""
"2018","Liechtenstein","Number","General paediatricians","5.00",""
"2018","Norway","Number","Generalist medical practitioners","4 691.00",""
"2018","Norway","Number","General practitioners","4 218.00",""
"2018","Norway","Number","Other generalist medical practitioners","473.00",""
"2018","Norway","Number","Specialist medical practitioners","10 877.00",""
"2018","Norway","Number","General paediatricians","925.00",""
"2018","Switzerland","Number","Generalist medical practitioners","9 683.00",""
"2018","Switzerland","Number","General practitioners",":",""
"2018","Switzerland","Number","Other generalist medical practitioners",":",""
"2018","Switzerland","Number","Specialist medical practitioners","22 196.00",""
"2018","Switzerland","Number","General paediatricians","1 869.00",""
"2018","United Kingdom","Number","Generalist medical practitioners","49 569.00",""
"2018","United Kingdom","Number","General practitioners","49 569.00","d"
"2018","United Kingdom","Number","Other generalist medical practitioners",":",""
"2018","United Kingdom","Number","Specialist medical practitioners","138 726.00",""
"2018","United Kingdom","Number","General paediatricians","10 693.00",""
"2018","Montenegro","Number","Generalist medical practitioners","336.00",""
"2018","Montenegro","Number","General practitioners","336.00",""
"2018","Montenegro","Number","Other generalist medical practitioners","0.00",""
"2018","Montenegro","Number","Specialist medical practitioners","1 394.00",""
"2018","Montenegro","Number","General paediatricians","183.00",""
"2018","North Macedonia","Number","Generalist medical practitioners",":",""
"2018","North Macedonia","Number","General practitioners",":",""
"2018","North Macedonia","Number","Other generalist medical practitioners",":",""
"2018","North Macedonia","Number","Specialist medical practitioners",":",""
"2018","North Macedonia","Number","General paediatricians",":",""
"2018","Albania","Number","Generalist medical practitioners",":",""
"2018","Albania","Number","General practitioners",":",""
"2018","Albania","Number","Other generalist medical practitioners",":",""
"2018","Albania","Number","Specialist medical practitioners",":",""
"2018","Albania","Number","General paediatricians",":",""
"2018","Serbia","Number","Generalist medical practitioners","6 191.00",""
"2018","Serbia","Number","General practitioners","4 839.00",""
"2018","Serbia","Number","Other generalist medical practitioners","1 352.00",""
"2018","Serbia","Number","Specialist medical practitioners","14 633.00",""
"2018","Serbia","Number","General paediatricians","1 890.00",""
"2018","Turkey","Number","Generalist medical practitioners","48 688.00","b"
"2018","Turkey","Number","General practitioners","48 688.00","bd"
"2018","Turkey","Number","Other generalist medical practitioners",":",""
"2018","Turkey","Number","Specialist medical practitioners","104 440.00","b"
"2018","Turkey","Number","General paediatricians","8 312.00","b"
"2019","Belgium","Number","Generalist medical practitioners",":",""
"2019","Belgium","Number","General practitioners",":",""
"2019","Belgium","Number","Other generalist medical practitioners",":",""
"2019","Belgium","Number","Specialist medical practitioners",":",""
"2019","Belgium","Number","General paediatricians",":",""
"2019","Bulgaria","Number","Generalist medical practitioners",":",""
"2019","Bulgaria","Number","General practitioners",":",""
"2019","Bulgaria","Number","Other generalist medical practitioners",":",""
"2019","Bulgaria","Number","Specialist medical practitioners",":",""
"2019","Bulgaria","Number","General paediatricians",":",""
"2019","Czechia","Number","Generalist medical practitioners",":",""
"2019","Czechia","Number","General practitioners",":",""
"2019","Czechia","Number","Other generalist medical practitioners",":",""
"2019","Czechia","Number","Specialist medical practitioners",":",""
"2019","Czechia","Number","General paediatricians",":",""
"2019","Denmark","Number","Generalist medical practitioners",":",""
"2019","Denmark","Number","General practitioners",":",""
"2019","Denmark","Number","Other generalist medical practitioners",":",""
"2019","Denmark","Number","Specialist medical practitioners",":",""
"2019","Denmark","Number","General paediatricians",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Generalist medical practitioners",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","General practitioners",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Other generalist medical practitioners",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Specialist medical practitioners",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","General paediatricians",":",""
"2019","Estonia","Number","Generalist medical practitioners",":",""
"2019","Estonia","Number","General practitioners",":",""
"2019","Estonia","Number","Other generalist medical practitioners",":",""
"2019","Estonia","Number","Specialist medical practitioners",":",""
"2019","Estonia","Number","General paediatricians",":",""
"2019","Ireland","Number","Generalist medical practitioners","9 039.00",""
"2019","Ireland","Number","General practitioners","4 058.00",""
"2019","Ireland","Number","Other generalist medical practitioners","4 981.00",""
"2019","Ireland","Number","Specialist medical practitioners","7 298.00",""
"2019","Ireland","Number","General paediatricians","463.00",""
"2019","Greece","Number","Generalist medical practitioners",":",""
"2019","Greece","Number","General practitioners",":",""
"2019","Greece","Number","Other generalist medical practitioners",":",""
"2019","Greece","Number","Specialist medical practitioners",":",""
"2019","Greece","Number","General paediatricians",":",""
"2019","Spain","Number","Generalist medical practitioners",":",""
"2019","Spain","Number","General practitioners",":",""
"2019","Spain","Number","Other generalist medical practitioners",":",""
"2019","Spain","Number","Specialist medical practitioners",":",""
"2019","Spain","Number","General paediatricians",":",""
"2019","France","Number","Generalist medical practitioners",":",""
"2019","France","Number","General practitioners",":",""
"2019","France","Number","Other generalist medical practitioners",":",""
"2019","France","Number","Specialist medical practitioners",":",""
"2019","France","Number","General paediatricians",":",""
"2019","Croatia","Number","Generalist medical practitioners",":",""
"2019","Croatia","Number","General practitioners",":",""
"2019","Croatia","Number","Other generalist medical practitioners",":",""
"2019","Croatia","Number","Specialist medical practitioners",":",""
"2019","Croatia","Number","General paediatricians",":",""
"2019","Italy","Number","Generalist medical practitioners","53 114.00","p"
"2019","Italy","Number","General practitioners","42 987.00","p"
"2019","Italy","Number","Other generalist medical practitioners","10 127.00",""
"2019","Italy","Number","Specialist medical practitioners","189 481.00","p"
"2019","Italy","Number","General paediatricians","17 114.00","p"
"2019","Cyprus","Number","Generalist medical practitioners",":",""
"2019","Cyprus","Number","General practitioners",":",""
"2019","Cyprus","Number","Other generalist medical practitioners",":",""
"2019","Cyprus","Number","Specialist medical practitioners",":",""
"2019","Cyprus","Number","General paediatricians",":",""
"2019","Latvia","Number","Generalist medical practitioners",":",""
"2019","Latvia","Number","General practitioners",":",""
"2019","Latvia","Number","Other generalist medical practitioners",":",""
"2019","Latvia","Number","Specialist medical practitioners",":",""
"2019","Latvia","Number","General paediatricians",":",""
"2019","Lithuania","Number","Generalist medical practitioners",":",""
"2019","Lithuania","Number","General practitioners",":",""
"2019","Lithuania","Number","Other generalist medical practitioners",":",""
"2019","Lithuania","Number","Specialist medical practitioners",":",""
"2019","Lithuania","Number","General paediatricians",":",""
"2019","Luxembourg","Number","Generalist medical practitioners",":",""
"2019","Luxembourg","Number","General practitioners",":",""
"2019","Luxembourg","Number","Other generalist medical practitioners",":",""
"2019","Luxembourg","Number","Specialist medical practitioners",":",""
"2019","Luxembourg","Number","General paediatricians",":",""
"2019","Hungary","Number","Generalist medical practitioners",":",""
"2019","Hungary","Number","General practitioners",":",""
"2019","Hungary","Number","Other generalist medical practitioners",":",""
"2019","Hungary","Number","Specialist medical practitioners",":",""
"2019","Hungary","Number","General paediatricians",":",""
"2019","Malta","Number","Generalist medical practitioners",":",""
"2019","Malta","Number","General practitioners",":",""
"2019","Malta","Number","Other generalist medical practitioners",":",""
"2019","Malta","Number","Specialist medical practitioners",":",""
"2019","Malta","Number","General paediatricians",":",""
"2019","Netherlands","Number","Generalist medical practitioners",":",""
"2019","Netherlands","Number","General practitioners",":",""
"2019","Netherlands","Number","Other generalist medical practitioners",":",""
"2019","Netherlands","Number","Specialist medical practitioners",":",""
"2019","Netherlands","Number","General paediatricians",":",""
"2019","Austria","Number","Generalist medical practitioners",":",""
"2019","Austria","Number","General practitioners",":",""
"2019","Austria","Number","Other generalist medical practitioners",":",""
"2019","Austria","Number","Specialist medical practitioners",":",""
"2019","Austria","Number","General paediatricians",":",""
"2019","Poland","Number","Generalist medical practitioners",":",""
"2019","Poland","Number","General practitioners",":",""
"2019","Poland","Number","Other generalist medical practitioners",":",""
"2019","Poland","Number","Specialist medical practitioners",":",""
"2019","Poland","Number","General paediatricians",":",""
"2019","Portugal","Number","Generalist medical practitioners",":",""
"2019","Portugal","Number","General practitioners",":",""
"2019","Portugal","Number","Other generalist medical practitioners",":",""
"2019","Portugal","Number","Specialist medical practitioners",":",""
"2019","Portugal","Number","General paediatricians",":",""
"2019","Romania","Number","Generalist medical practitioners",":",""
"2019","Romania","Number","General practitioners",":",""
"2019","Romania","Number","Other generalist medical practitioners",":",""
"2019","Romania","Number","Specialist medical practitioners",":",""
"2019","Romania","Number","General paediatricians",":",""
"2019","Slovenia","Number","Generalist medical practitioners",":",""
"2019","Slovenia","Number","General practitioners",":",""
"2019","Slovenia","Number","Other generalist medical practitioners",":",""
"2019","Slovenia","Number","Specialist medical practitioners",":",""
"2019","Slovenia","Number","General paediatricians",":",""
"2019","Finland","Number","Generalist medical practitioners",":",""
"2019","Finland","Number","General practitioners",":",""
"2019","Finland","Number","Other generalist medical practitioners",":",""
"2019","Finland","Number","Specialist medical practitioners",":",""
"2019","Finland","Number","General paediatricians",":",""
"2019","Sweden","Number","Generalist medical practitioners",":",""
"2019","Sweden","Number","General practitioners",":",""
"2019","Sweden","Number","Other generalist medical practitioners",":",""
"2019","Sweden","Number","Specialist medical practitioners",":",""
"2019","Sweden","Number","General paediatricians",":",""
"2019","Iceland","Number","Generalist medical practitioners","215.00",""
"2019","Iceland","Number","General practitioners","215.00",""
"2019","Iceland","Number","Other generalist medical practitioners",":",""
"2019","Iceland","Number","Specialist medical practitioners","817.00",""
"2019","Iceland","Number","General paediatricians","15.00",""
"2019","Liechtenstein","Number","Generalist medical practitioners","48.00",""
"2019","Liechtenstein","Number","General practitioners","24.00",""
"2019","Liechtenstein","Number","Other generalist medical practitioners","24.00",""
"2019","Liechtenstein","Number","Specialist medical practitioners","96.00",""
"2019","Liechtenstein","Number","General paediatricians","5.00",""
"2019","Norway","Number","Generalist medical practitioners","4 714.00",""
"2019","Norway","Number","General practitioners","4 220.00",""
"2019","Norway","Number","Other generalist medical practitioners","494.00",""
"2019","Norway","Number","Specialist medical practitioners","11 200.00",""
"2019","Norway","Number","General paediatricians","950.00",""
"2019","Switzerland","Number","Generalist medical practitioners",":",""
"2019","Switzerland","Number","General practitioners",":",""
"2019","Switzerland","Number","Other generalist medical practitioners",":",""
"2019","Switzerland","Number","Specialist medical practitioners",":",""
"2019","Switzerland","Number","General paediatricians",":",""
"2019","United Kingdom","Number","Generalist medical practitioners","51 096.00",""
"2019","United Kingdom","Number","General practitioners","51 096.00","d"
"2019","United Kingdom","Number","Other generalist medical practitioners",":",""
"2019","United Kingdom","Number","Specialist medical practitioners","145 367.00",""
"2019","United Kingdom","Number","General paediatricians","11 274.00",""
"2019","Montenegro","Number","Generalist medical practitioners",":",""
"2019","Montenegro","Number","General practitioners",":",""
"2019","Montenegro","Number","Other generalist medical practitioners",":",""
"2019","Montenegro","Number","Specialist medical practitioners",":",""
"2019","Montenegro","Number","General paediatricians",":",""
"2019","North Macedonia","Number","Generalist medical practitioners",":",""
"2019","North Macedonia","Number","General practitioners",":",""
"2019","North Macedonia","Number","Other generalist medical practitioners",":",""
"2019","North Macedonia","Number","Specialist medical practitioners",":",""
"2019","North Macedonia","Number","General paediatricians",":",""
"2019","Albania","Number","Generalist medical practitioners",":",""
"2019","Albania","Number","General practitioners",":",""
"2019","Albania","Number","Other generalist medical practitioners",":",""
"2019","Albania","Number","Specialist medical practitioners",":",""
"2019","Albania","Number","General paediatricians",":",""
"2019","Serbia","Number","Generalist medical practitioners",":",""
"2019","Serbia","Number","General practitioners",":",""
"2019","Serbia","Number","Other generalist medical practitioners",":",""
"2019","Serbia","Number","Specialist medical practitioners",":",""
"2019","Serbia","Number","General paediatricians",":",""
"2019","Turkey","Number","Generalist medical practitioners",":",""
"2019","Turkey","Number","General practitioners",":",""
"2019","Turkey","Number","Other generalist medical practitioners",":",""
"2019","Turkey","Number","Specialist medical practitioners",":",""
"2019","Turkey","Number","General paediatricians",":",""
