"TIME","GEO","UNIT","WSTATUS","ISCO08","Value","Flag and Footnotes"
"2019","Slovenia","Number","Licensed to practice","Nursing professionals",":",""
"2019","Slovenia","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovenia","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","Slovenia","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","Slovenia","Inhabitants per ...","Practising","Nurses",":",""
"2019","Slovenia","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","Slovenia","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovenia","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","Slovenia","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","Slovenia","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","Slovenia","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","Slovenia","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovenia","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","Slovenia","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Slovenia","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","Slovenia","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2019","Slovakia","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovakia","Number","Practising","Nurses and midwives",":",""
"2019","Slovakia","Number","Practising","Nursing professionals and midwives",":",""
"2019","Slovakia","Number","Practising","Nurses",":",""
"2019","Slovakia","Number","Practising","Nursing professionals",":",""
"2019","Slovakia","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovakia","Number","Professionally active","Nurses and midwives",":",""
"2019","Slovakia","Number","Professionally active","Nursing professionals and midwives",":",""
"2019","Slovakia","Number","Professionally active","Nurses",":",""
"2019","Slovakia","Number","Professionally active","Nursing professionals",":",""
"2019","Slovakia","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovakia","Number","Licensed to practice","Nurses and midwives",":",""
"2019","Slovakia","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Slovakia","Number","Licensed to practice","Nurses",":",""
"2019","Slovakia","Number","Licensed to practice","Nursing professionals",":",""
"2019","Slovakia","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovakia","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","Slovakia","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","Slovakia","Inhabitants per ...","Practising","Nurses",":",""
"2019","Slovakia","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","Slovakia","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovakia","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","Slovakia","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","Slovakia","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","Slovakia","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","Slovakia","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovakia","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","Slovakia","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Slovakia","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","Slovakia","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2019","Slovakia","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2019","Finland","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Finland","Number","Practising","Nurses and midwives",":",""
"2019","Finland","Number","Practising","Nursing professionals and midwives",":",""
"2019","Finland","Number","Practising","Nurses",":",""
"2019","Finland","Number","Practising","Nursing professionals",":",""
"2019","Finland","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Finland","Number","Professionally active","Nurses and midwives",":",""
"2019","Finland","Number","Professionally active","Nursing professionals and midwives",":",""
"2019","Finland","Number","Professionally active","Nurses",":",""
"2019","Finland","Number","Professionally active","Nursing professionals",":",""
"2019","Finland","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Finland","Number","Licensed to practice","Nurses and midwives",":",""
"2019","Finland","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Finland","Number","Licensed to practice","Nurses",":",""
"2019","Finland","Number","Licensed to practice","Nursing professionals",":",""
"2019","Finland","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Finland","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","Finland","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","Finland","Inhabitants per ...","Practising","Nurses",":",""
"2019","Finland","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","Finland","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Finland","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","Finland","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","Finland","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","Finland","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","Finland","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Finland","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","Finland","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Finland","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","Finland","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","Finland","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Finland","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","Finland","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","Finland","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","Finland","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","Finland","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Finland","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","Finland","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","Finland","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","Finland","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","Finland","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Finland","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","Finland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Finland","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2019","Finland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2019","Sweden","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Sweden","Number","Practising","Nurses and midwives",":",""
"2019","Sweden","Number","Practising","Nursing professionals and midwives",":",""
"2019","Sweden","Number","Practising","Nurses",":",""
"2019","Sweden","Number","Practising","Nursing professionals",":",""
"2019","Sweden","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Sweden","Number","Professionally active","Nurses and midwives",":",""
"2019","Sweden","Number","Professionally active","Nursing professionals and midwives",":",""
"2019","Sweden","Number","Professionally active","Nurses",":",""
"2019","Sweden","Number","Professionally active","Nursing professionals",":",""
"2019","Sweden","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Sweden","Number","Licensed to practice","Nurses and midwives",":",""
"2019","Sweden","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Sweden","Number","Licensed to practice","Nurses",":",""
"2019","Sweden","Number","Licensed to practice","Nursing professionals",":",""
"2019","Sweden","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Sweden","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","Sweden","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","Sweden","Inhabitants per ...","Practising","Nurses",":",""
"2019","Sweden","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","Sweden","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Sweden","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","Sweden","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","Sweden","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","Sweden","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","Sweden","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Sweden","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","Sweden","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Sweden","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","Sweden","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","Sweden","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Sweden","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","Sweden","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","Sweden","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","Sweden","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","Sweden","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Sweden","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","Sweden","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","Sweden","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","Sweden","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","Sweden","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Sweden","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","Sweden","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Sweden","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2019","Sweden","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2019","Iceland","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","11 427.00",""
"2019","Iceland","Number","Practising","Nurses and midwives","5 827.00",""
"2019","Iceland","Number","Practising","Nursing professionals and midwives","3 745.00",""
"2019","Iceland","Number","Practising","Nurses","5 539.00",""
"2019","Iceland","Number","Practising","Nursing professionals","3 457.00",""
"2019","Iceland","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Iceland","Number","Professionally active","Nurses and midwives","5 827.00",""
"2019","Iceland","Number","Professionally active","Nursing professionals and midwives","3 745.00",""
"2019","Iceland","Number","Professionally active","Nurses","5 539.00",""
"2019","Iceland","Number","Professionally active","Nursing professionals","3 457.00",""
"2019","Iceland","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Iceland","Number","Licensed to practice","Nurses and midwives","11 074.00",""
"2019","Iceland","Number","Licensed to practice","Nursing professionals and midwives","6 085.00",""
"2019","Iceland","Number","Licensed to practice","Nurses","10 535.00",""
"2019","Iceland","Number","Licensed to practice","Nursing professionals","5 546.00",""
"2019","Iceland","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Iceland","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","Iceland","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","Iceland","Inhabitants per ...","Practising","Nurses",":",""
"2019","Iceland","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","Iceland","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Iceland","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","Iceland","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","Iceland","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","Iceland","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","Iceland","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Iceland","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","Iceland","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Iceland","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","Iceland","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","Iceland","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Iceland","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","Iceland","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","Iceland","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","Iceland","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","Iceland","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Iceland","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","Iceland","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","Iceland","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","Iceland","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","Iceland","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Iceland","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","Iceland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Iceland","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2019","Iceland","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2019","Liechtenstein","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","1 122.00",""
"2019","Liechtenstein","Number","Practising","Nurses and midwives","366.00",""
"2019","Liechtenstein","Number","Practising","Nursing professionals and midwives","290.00",""
"2019","Liechtenstein","Number","Practising","Nurses","352.00","b"
"2019","Liechtenstein","Number","Practising","Nursing professionals","276.00","b"
"2019","Liechtenstein","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","1 253.00",""
"2019","Liechtenstein","Number","Professionally active","Nurses and midwives","497.00",""
"2019","Liechtenstein","Number","Professionally active","Nursing professionals and midwives","329.00",""
"2019","Liechtenstein","Number","Professionally active","Nurses","479.00","b"
"2019","Liechtenstein","Number","Professionally active","Nursing professionals","311.00","b"
"2019","Liechtenstein","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Liechtenstein","Number","Licensed to practice","Nurses and midwives","560.00",""
"2019","Liechtenstein","Number","Licensed to practice","Nursing professionals and midwives","340.00",""
"2019","Liechtenstein","Number","Licensed to practice","Nurses","538.00","b"
"2019","Liechtenstein","Number","Licensed to practice","Nursing professionals","318.00","b"
"2019","Liechtenstein","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Liechtenstein","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","Liechtenstein","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","Liechtenstein","Inhabitants per ...","Practising","Nurses",":",""
"2019","Liechtenstein","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","Liechtenstein","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Liechtenstein","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","Liechtenstein","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","Liechtenstein","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","Liechtenstein","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","Liechtenstein","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Liechtenstein","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","Liechtenstein","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Liechtenstein","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","Liechtenstein","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2019","Liechtenstein","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2019","Norway","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers","190 716.00",""
"2019","Norway","Number","Practising","Nurses and midwives","98 699.00",""
"2019","Norway","Number","Practising","Nursing professionals and midwives","98 699.00",""
"2019","Norway","Number","Practising","Nurses","95 738.00",""
"2019","Norway","Number","Practising","Nursing professionals","95 738.00",""
"2019","Norway","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers","231 665.00",""
"2019","Norway","Number","Professionally active","Nurses and midwives","115 541.00",""
"2019","Norway","Number","Professionally active","Nursing professionals and midwives","115 541.00",""
"2019","Norway","Number","Professionally active","Nurses","112 266.00",""
"2019","Norway","Number","Professionally active","Nursing professionals","112 266.00",""
"2019","Norway","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Norway","Number","Licensed to practice","Nurses and midwives","149 942.00",""
"2019","Norway","Number","Licensed to practice","Nursing professionals and midwives","149 942.00",""
"2019","Norway","Number","Licensed to practice","Nurses","145 242.00",""
"2019","Norway","Number","Licensed to practice","Nursing professionals","145 242.00",""
"2019","Norway","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Norway","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","Norway","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","Norway","Inhabitants per ...","Practising","Nurses",":",""
"2019","Norway","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","Norway","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Norway","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","Norway","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","Norway","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","Norway","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","Norway","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Norway","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","Norway","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Norway","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","Norway","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","Norway","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Norway","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","Norway","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","Norway","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","Norway","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","Norway","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Norway","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","Norway","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","Norway","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","Norway","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","Norway","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Norway","Per hundred thousand inhabitants","Licensed to practice","Nurses and midwives",":",""
"2019","Norway","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Norway","Per hundred thousand inhabitants","Licensed to practice","Nurses",":",""
"2019","Norway","Per hundred thousand inhabitants","Licensed to practice","Nursing professionals",":",""
"2019","Switzerland","Number","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Switzerland","Number","Practising","Nurses and midwives",":",""
"2019","Switzerland","Number","Practising","Nursing professionals and midwives",":",""
"2019","Switzerland","Number","Practising","Nurses",":",""
"2019","Switzerland","Number","Practising","Nursing professionals",":",""
"2019","Switzerland","Number","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Switzerland","Number","Professionally active","Nurses and midwives",":",""
"2019","Switzerland","Number","Professionally active","Nursing professionals and midwives",":",""
"2019","Switzerland","Number","Professionally active","Nurses",":",""
"2019","Switzerland","Number","Professionally active","Nursing professionals",":",""
"2019","Switzerland","Number","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Switzerland","Number","Licensed to practice","Nurses and midwives",":",""
"2019","Switzerland","Number","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Switzerland","Number","Licensed to practice","Nurses",":",""
"2019","Switzerland","Number","Licensed to practice","Nursing professionals",":",""
"2019","Switzerland","Inhabitants per ...","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Switzerland","Inhabitants per ...","Practising","Nurses and midwives",":",""
"2019","Switzerland","Inhabitants per ...","Practising","Nursing professionals and midwives",":",""
"2019","Switzerland","Inhabitants per ...","Practising","Nurses",":",""
"2019","Switzerland","Inhabitants per ...","Practising","Nursing professionals",":",""
"2019","Switzerland","Inhabitants per ...","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Switzerland","Inhabitants per ...","Professionally active","Nurses and midwives",":",""
"2019","Switzerland","Inhabitants per ...","Professionally active","Nursing professionals and midwives",":",""
"2019","Switzerland","Inhabitants per ...","Professionally active","Nurses",":",""
"2019","Switzerland","Inhabitants per ...","Professionally active","Nursing professionals",":",""
"2019","Switzerland","Inhabitants per ...","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Switzerland","Inhabitants per ...","Licensed to practice","Nurses and midwives",":",""
"2019","Switzerland","Inhabitants per ...","Licensed to practice","Nursing professionals and midwives",":",""
"2019","Switzerland","Inhabitants per ...","Licensed to practice","Nurses",":",""
"2019","Switzerland","Inhabitants per ...","Licensed to practice","Nursing professionals",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Practising","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Practising","Nurses and midwives",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Practising","Nursing professionals and midwives",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Practising","Nurses",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Practising","Nursing professionals",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Professionally active","Nurses, midewives, health care assistants and home-based personal care workers",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Professionally active","Nurses and midwives",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Professionally active","Nursing professionals and midwives",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Professionally active","Nurses",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Professionally active","Nursing professionals",":",""
"2019","Switzerland","Per hundred thousand inhabitants","Licensed to practice","Nurses, midewives, health care assistants and home-based personal care workers",":",""
