"TIME","GEO","UNIT","FACILITY","Value","Flag and Footnotes"
"2019","Bulgaria","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Number","Other beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Bulgaria","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Czechia","Number","Available beds in hospitals (HP.1)",":",""
"2019","Czechia","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Czechia","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Czechia","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Czechia","Number","Other beds in hospitals (HP.1)",":",""
"2019","Czechia","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Czechia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Czechia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Czechia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Czechia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Czechia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Czechia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Czechia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Czechia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Czechia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Denmark","Number","Available beds in hospitals (HP.1)","15 073.00","e"
"2019","Denmark","Number","Curative care beds in hospitals (HP.1)","14 473.00","be"
"2019","Denmark","Number","Rehabilitative care beds in hospitals (HP.1)","343.00","e"
"2019","Denmark","Number","Long-term care beds in hospitals (HP.1)","257.00","e"
"2019","Denmark","Number","Other beds in hospitals (HP.1)","0.00",""
"2019","Denmark","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Denmark","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Denmark","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Denmark","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Denmark","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Denmark","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Denmark","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Denmark","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Denmark","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Denmark","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Available beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Number","Other beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Germany (until 1990 former territory of the FRG)","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Estonia","Number","Available beds in hospitals (HP.1)",":",""
"2019","Estonia","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Estonia","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Estonia","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Estonia","Number","Other beds in hospitals (HP.1)",":",""
"2019","Estonia","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Estonia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Estonia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Estonia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Estonia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Estonia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Estonia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Estonia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Estonia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Estonia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Ireland","Number","Available beds in hospitals (HP.1)",":",""
"2019","Ireland","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Ireland","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Ireland","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Ireland","Number","Other beds in hospitals (HP.1)",":",""
"2019","Ireland","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Ireland","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Ireland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Ireland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Ireland","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Ireland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Ireland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Ireland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Ireland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Ireland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Greece","Number","Available beds in hospitals (HP.1)",":",""
"2019","Greece","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Greece","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Greece","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Greece","Number","Other beds in hospitals (HP.1)",":",""
"2019","Greece","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Greece","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Greece","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Greece","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Greece","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Greece","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Greece","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Greece","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Greece","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Greece","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Spain","Number","Available beds in hospitals (HP.1)",":",""
"2019","Spain","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Spain","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Spain","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Spain","Number","Other beds in hospitals (HP.1)",":",""
"2019","Spain","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Spain","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Spain","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Spain","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Spain","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Spain","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Spain","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Spain","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Spain","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Spain","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","France","Number","Available beds in hospitals (HP.1)",":",""
"2019","France","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","France","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","France","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","France","Number","Other beds in hospitals (HP.1)",":",""
"2019","France","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","France","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","France","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","France","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","France","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","France","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","France","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","France","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","France","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","France","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Croatia","Number","Available beds in hospitals (HP.1)",":",""
"2019","Croatia","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Croatia","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Croatia","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Croatia","Number","Other beds in hospitals (HP.1)",":",""
"2019","Croatia","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Croatia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Croatia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Croatia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Croatia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Croatia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Croatia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Croatia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Croatia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Croatia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Italy","Number","Available beds in hospitals (HP.1)",":",""
"2019","Italy","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Italy","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Italy","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Italy","Number","Other beds in hospitals (HP.1)",":",""
"2019","Italy","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Italy","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Italy","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Italy","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Italy","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Italy","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Italy","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Italy","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Italy","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Italy","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Cyprus","Number","Available beds in hospitals (HP.1)",":",""
"2019","Cyprus","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Cyprus","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Cyprus","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Cyprus","Number","Other beds in hospitals (HP.1)",":",""
"2019","Cyprus","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Cyprus","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Cyprus","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Cyprus","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Cyprus","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Cyprus","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Cyprus","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Cyprus","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Cyprus","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Cyprus","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Latvia","Number","Available beds in hospitals (HP.1)",":",""
"2019","Latvia","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Latvia","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Latvia","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Latvia","Number","Other beds in hospitals (HP.1)",":",""
"2019","Latvia","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Latvia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Latvia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Latvia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Latvia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Latvia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Latvia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Latvia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Latvia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Latvia","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Lithuania","Number","Available beds in hospitals (HP.1)",":",""
"2019","Lithuania","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Lithuania","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Lithuania","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Lithuania","Number","Other beds in hospitals (HP.1)",":",""
"2019","Lithuania","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Lithuania","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Lithuania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Lithuania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Lithuania","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Lithuania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Lithuania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Lithuania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Lithuania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Lithuania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Number","Available beds in hospitals (HP.1)","2 644.00",""
"2019","Luxembourg","Number","Curative care beds in hospitals (HP.1)","2 042.00","b"
"2019","Luxembourg","Number","Rehabilitative care beds in hospitals (HP.1)","535.00","bd"
"2019","Luxembourg","Number","Long-term care beds in hospitals (HP.1)","67.00","b"
"2019","Luxembourg","Number","Other beds in hospitals (HP.1)","0.00",""
"2019","Luxembourg","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Luxembourg","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Hungary","Number","Available beds in hospitals (HP.1)",":",""
"2019","Hungary","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Hungary","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Hungary","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Hungary","Number","Other beds in hospitals (HP.1)",":",""
"2019","Hungary","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Hungary","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Hungary","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Hungary","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Hungary","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Hungary","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Hungary","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Hungary","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Hungary","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Hungary","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Malta","Number","Available beds in hospitals (HP.1)",":",""
"2019","Malta","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Malta","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Malta","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Malta","Number","Other beds in hospitals (HP.1)",":",""
"2019","Malta","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Malta","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Malta","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Malta","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Malta","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Malta","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Malta","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Malta","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Malta","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Malta","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Netherlands","Number","Available beds in hospitals (HP.1)",":",""
"2019","Netherlands","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Netherlands","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Netherlands","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Netherlands","Number","Other beds in hospitals (HP.1)",":",""
"2019","Netherlands","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Netherlands","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Netherlands","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Netherlands","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Netherlands","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Netherlands","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Netherlands","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Netherlands","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Netherlands","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Netherlands","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Austria","Number","Available beds in hospitals (HP.1)",":",""
"2019","Austria","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Austria","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Austria","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Austria","Number","Other beds in hospitals (HP.1)",":",""
"2019","Austria","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Austria","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Austria","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Austria","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Austria","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Austria","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Austria","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Austria","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Austria","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Austria","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Poland","Number","Available beds in hospitals (HP.1)",":",""
"2019","Poland","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Poland","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Poland","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Poland","Number","Other beds in hospitals (HP.1)",":",""
"2019","Poland","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Poland","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Poland","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Poland","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Poland","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Poland","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Poland","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Poland","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Poland","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Poland","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Portugal","Number","Available beds in hospitals (HP.1)",":",""
"2019","Portugal","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Portugal","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Portugal","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Portugal","Number","Other beds in hospitals (HP.1)",":",""
"2019","Portugal","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Portugal","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Portugal","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Portugal","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Portugal","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Portugal","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Portugal","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Portugal","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Portugal","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Portugal","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Romania","Number","Available beds in hospitals (HP.1)",":",""
"2019","Romania","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Romania","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Romania","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Romania","Number","Other beds in hospitals (HP.1)",":",""
"2019","Romania","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Romania","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Romania","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Romania","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Romania","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Romania","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Romania","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Romania","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Romania","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
"2019","Romania","Per hundred thousand inhabitants","Other beds in hospitals (HP.1)",":",""
"2019","Slovenia","Number","Available beds in hospitals (HP.1)",":",""
"2019","Slovenia","Number","Curative care beds in hospitals (HP.1)",":",""
"2019","Slovenia","Number","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Slovenia","Number","Long-term care beds in hospitals (HP.1)",":",""
"2019","Slovenia","Number","Other beds in hospitals (HP.1)",":",""
"2019","Slovenia","Inhabitants per ...","Available beds in hospitals (HP.1)",":",""
"2019","Slovenia","Inhabitants per ...","Curative care beds in hospitals (HP.1)",":",""
"2019","Slovenia","Inhabitants per ...","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Slovenia","Inhabitants per ...","Long-term care beds in hospitals (HP.1)",":",""
"2019","Slovenia","Inhabitants per ...","Other beds in hospitals (HP.1)",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Available beds in hospitals (HP.1)",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Curative care beds in hospitals (HP.1)",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Rehabilitative care beds in hospitals (HP.1)",":",""
"2019","Slovenia","Per hundred thousand inhabitants","Long-term care beds in hospitals (HP.1)",":",""
