"TIME","GEO","UNIT","ICHA11_HP","Value","Value_imp"
2014,"Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Iceland","Million euro","All providers of health care",1108.6,FALSE
2014,"Iceland","Million euro","Hospitals",423.01,FALSE
2014,"Iceland","Million euro","General hospitals",423.01,FALSE
2014,"Iceland","Million euro","Mental health hospitals",0,TRUE
2014,"Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2014,"Liechtenstein","Million euro","All providers of health care",283.02,FALSE
2014,"Liechtenstein","Million euro","Hospitals",24.15,FALSE
2014,"Liechtenstein","Million euro","General hospitals",24.15,FALSE
2014,"Liechtenstein","Million euro","Mental health hospitals",0,FALSE
2014,"Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2014,"Norway","Million euro","All providers of health care",35132.03,FALSE
2014,"Norway","Million euro","Hospitals",13965.69,FALSE
2014,"Norway","Million euro","General hospitals",10714.35,FALSE
2014,"Norway","Million euro","Mental health hospitals",3251.34,FALSE
2014,"Norway","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2014,"Switzerland","Million euro","All providers of health care",58808.84,FALSE
2014,"Switzerland","Million euro","Hospitals",21552.72,FALSE
2014,"Switzerland","Million euro","General hospitals",17415.33,FALSE
2014,"Switzerland","Million euro","Mental health hospitals",1730.91,FALSE
2014,"Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)",2406.47,FALSE
2014,"United Kingdom","Million euro","All providers of health care",229998.79,FALSE
2014,"United Kingdom","Million euro","Hospitals",93210.11,FALSE
2014,"United Kingdom","Million euro","General hospitals",4464.49,TRUE
2014,"United Kingdom","Million euro","Mental health hospitals",173.28,TRUE
2014,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Bosnia and Herzegovina","Million euro","All providers of health care",1322.65,FALSE
2014,"Bosnia and Herzegovina","Million euro","Hospitals",475.8,FALSE
2014,"Bosnia and Herzegovina","Million euro","General hospitals",442.33,FALSE
2014,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.67,FALSE
2014,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",29.79,FALSE
2015,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",1213033.51,FALSE
2015,"European Union - 27 countries (from 2020)","Million euro","Hospitals",444547.49,FALSE
2015,"European Union - 27 countries (from 2020)","Million euro","General hospitals",444547.49,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",444547.49,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",444547.49,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",1474601,FALSE
2015,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",553241.98,FALSE
2015,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",553241.98,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",553241.98,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",553241.98,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",1471573.21,FALSE
2015,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",551868.65,FALSE
2015,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",551868.65,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",551868.65,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",551868.65,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",1397068.08,FALSE
2015,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",523922.06,FALSE
2015,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",523922.06,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",523922.06,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",523922.06,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",1074381.4,FALSE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",389966.3,FALSE
2015,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",389966.3,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",389966.3,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",389966.3,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","All providers of health care",1071957.52,FALSE
2015,"Euro area - 18 countries (2014)","Million euro","Hospitals",389134.37,FALSE
2015,"Euro area - 18 countries (2014)","Million euro","General hospitals",389134.37,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",389134.37,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",389134.37,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",1058398.22,FALSE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",383906.03,FALSE
2015,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",383906.03,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",383906.03,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",383906.03,TRUE
2015,"Belgium","Million euro","All providers of health care",43449.59,FALSE
2015,"Belgium","Million euro","Hospitals",15096.53,FALSE
2015,"Belgium","Million euro","General hospitals",13162.41,FALSE
2015,"Belgium","Million euro","Mental health hospitals",1856.47,FALSE
2015,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",77.65,FALSE
2015,"Bulgaria","Million euro","All providers of health care",3386.12,FALSE
2015,"Bulgaria","Million euro","Hospitals",1248,FALSE
2015,"Bulgaria","Million euro","General hospitals",966.14,FALSE
2015,"Bulgaria","Million euro","Mental health hospitals",22.86,FALSE
2015,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,FALSE
2015,"Czechia","Million euro","All providers of health care",12202.11,FALSE
2015,"Czechia","Million euro","Hospitals",5018.38,FALSE
2015,"Czechia","Million euro","General hospitals",4476.73,FALSE
2015,"Czechia","Million euro","Mental health hospitals",176.87,FALSE
2015,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",364.78,FALSE
2015,"Denmark","Million euro","All providers of health care",27921.96,FALSE
2015,"Denmark","Million euro","Hospitals",12379.85,FALSE
2015,"Denmark","Million euro","General hospitals",11236.97,FALSE
2015,"Denmark","Million euro","Mental health hospitals",1142.88,FALSE
2015,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",338267,FALSE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",97518,FALSE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",88241,FALSE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",176.87,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",9277,FALSE
2015,"Estonia","Million euro","All providers of health care",1318.9,FALSE
2015,"Estonia","Million euro","Hospitals",622.76,FALSE
2015,"Estonia","Million euro","General hospitals",592.22,FALSE
2015,"Estonia","Million euro","Mental health hospitals",3.64,FALSE
2015,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",26.9,FALSE
2015,"Ireland","Million euro","All providers of health care",19231.95,FALSE
2015,"Ireland","Million euro","Hospitals",6975.5,FALSE
2015,"Ireland","Million euro","General hospitals",5920.78,FALSE
2015,"Ireland","Million euro","Mental health hospitals",287.89,FALSE
2015,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",766.83,FALSE
2015,"Greece","Million euro","All providers of health care",14210.2,FALSE
2015,"Greece","Million euro","Hospitals",6299.07,FALSE
2015,"Greece","Million euro","General hospitals",5403.29,FALSE
2015,"Greece","Million euro","Mental health hospitals",373.66,FALSE
2015,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",522.11,FALSE
2015,"Spain","Million euro","All providers of health care",98350.22,FALSE
2015,"Spain","Million euro","Hospitals",42652.57,FALSE
2015,"Spain","Million euro","General hospitals",39631.72,FALSE
2015,"Spain","Million euro","Mental health hospitals",808.73,FALSE
2015,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",2212.12,FALSE
2015,"France","Million euro","All providers of health care",252075.88,FALSE
2015,"France","Million euro","Hospitals",96783.74,FALSE
2015,"France","Million euro","General hospitals",82760.97,FALSE
2015,"France","Million euro","Mental health hospitals",13631.18,FALSE
2015,"France","Million euro","Specialised hospitals (other than mental health hospitals)",391.59,FALSE
2015,"Croatia","Million euro","All providers of health care",3027.78,FALSE
2015,"Croatia","Million euro","Hospitals",1373.33,FALSE
2015,"Croatia","Million euro","General hospitals",1222.82,FALSE
2015,"Croatia","Million euro","Mental health hospitals",51.38,FALSE
2015,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",99.13,FALSE
2015,"Italy","Million euro","All providers of health care",146613,FALSE
2015,"Italy","Million euro","Hospitals",66174,FALSE
2015,"Italy","Million euro","General hospitals",4476.73,TRUE
2015,"Italy","Million euro","Mental health hospitals",176.87,TRUE
2015,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Cyprus","Million euro","All providers of health care",1234.64,FALSE
2015,"Cyprus","Million euro","Hospitals",562.58,FALSE
2015,"Cyprus","Million euro","General hospitals",497.15,FALSE
2015,"Cyprus","Million euro","Mental health hospitals",11.92,FALSE
2015,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",53.51,FALSE
2015,"Latvia","Million euro","All providers of health care",1388.84,FALSE
2015,"Latvia","Million euro","Hospitals",452.04,FALSE
2015,"Latvia","Million euro","General hospitals",350.02,FALSE
2015,"Latvia","Million euro","Mental health hospitals",35.8,FALSE
2015,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",66.22,FALSE
2015,"Lithuania","Million euro","All providers of health care",2423.88,FALSE
2015,"Lithuania","Million euro","Hospitals",831.93,FALSE
2015,"Lithuania","Million euro","General hospitals",704,FALSE
2015,"Lithuania","Million euro","Mental health hospitals",17.56,FALSE
2015,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",110.37,FALSE
2015,"Luxembourg","Million euro","All providers of health care",2751.04,FALSE
2015,"Luxembourg","Million euro","Hospitals",854.65,FALSE
2015,"Luxembourg","Million euro","General hospitals",757.31,FALSE
2015,"Luxembourg","Million euro","Mental health hospitals",42.09,FALSE
2015,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",55.26,FALSE
2015,"Hungary","Million euro","All providers of health care",7730.72,FALSE
2015,"Hungary","Million euro","Hospitals",2866.07,FALSE
2015,"Hungary","Million euro","General hospitals",2632.12,FALSE
2015,"Hungary","Million euro","Mental health hospitals",6.74,FALSE
2015,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",227.2,FALSE
2015,"Malta","Million euro","All providers of health care",889.47,FALSE
2015,"Malta","Million euro","Hospitals",385.21,FALSE
2015,"Malta","Million euro","General hospitals",333.01,FALSE
2015,"Malta","Million euro","Mental health hospitals",25.38,FALSE
2015,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",26.81,FALSE
2015,"Netherlands","Million euro","All providers of health care",71236.22,FALSE
2015,"Netherlands","Million euro","Hospitals",24063.72,FALSE
2015,"Netherlands","Million euro","General hospitals",19415.89,FALSE
2015,"Netherlands","Million euro","Mental health hospitals",3648.33,FALSE
2015,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",999.5,FALSE
2015,"Austria","Million euro","All providers of health care",35692.35,FALSE
2015,"Austria","Million euro","Hospitals",13572.45,FALSE
2015,"Austria","Million euro","General hospitals",11998.47,FALSE
2015,"Austria","Million euro","Mental health hospitals",176.87,TRUE
2015,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",1573.97,FALSE
2015,"Poland","Million euro","All providers of health care",27280.04,FALSE
2015,"Poland","Million euro","Hospitals",9728.21,FALSE
2015,"Poland","Million euro","General hospitals",8771.66,FALSE
2015,"Poland","Million euro","Mental health hospitals",427.51,FALSE
2015,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",529.04,FALSE
2015,"Portugal","Million euro","All providers of health care",16132.19,FALSE
2015,"Portugal","Million euro","Hospitals",6770.32,FALSE
2015,"Portugal","Million euro","General hospitals",6650.15,FALSE
2015,"Portugal","Million euro","Mental health hospitals",120.17,FALSE
2015,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Romania","Million euro","All providers of health care",7922.96,FALSE
2015,"Romania","Million euro","Hospitals",3025.65,FALSE
2015,"Romania","Million euro","General hospitals",2460.83,FALSE
2015,"Romania","Million euro","Mental health hospitals",91.16,FALSE
2015,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",473.66,FALSE
2015,"Slovenia","Million euro","All providers of health care",3309.2,FALSE
2015,"Slovenia","Million euro","Hospitals",1359.81,FALSE
2015,"Slovenia","Million euro","General hospitals",1064.28,FALSE
2015,"Slovenia","Million euro","Mental health hospitals",51.01,FALSE
2015,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",244.51,FALSE
2015,"Slovakia","Million euro","All providers of health care",5418.25,FALSE
2015,"Slovakia","Million euro","Hospitals",1845.95,FALSE
2015,"Slovakia","Million euro","General hospitals",1779.73,FALSE
2015,"Slovakia","Million euro","Mental health hospitals",29.75,FALSE
2015,"Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)",36.47,FALSE
2015,"Finland","Million euro","All providers of health care",20388.59,FALSE
2015,"Finland","Million euro","Hospitals",7145.47,FALSE
2015,"Finland","Million euro","General hospitals",7139.9,FALSE
2015,"Finland","Million euro","Mental health hospitals",5.57,FALSE
2015,"Finland","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Sweden","Million euro","All providers of health care",49180.41,FALSE
2015,"Sweden","Million euro","Hospitals",18941.68,FALSE
2015,"Sweden","Million euro","General hospitals",18941.68,FALSE
2015,"Sweden","Million euro","Mental health hospitals",176.87,TRUE
2015,"Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Iceland","Million euro","All providers of health care",1274.97,FALSE
2015,"Iceland","Million euro","Hospitals",489.11,FALSE
2015,"Iceland","Million euro","General hospitals",489.11,FALSE
2015,"Iceland","Million euro","Mental health hospitals",0,TRUE
2015,"Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2015,"Liechtenstein","Million euro","All providers of health care",324.9,FALSE
2015,"Liechtenstein","Million euro","Hospitals",28.53,FALSE
2015,"Liechtenstein","Million euro","General hospitals",28.53,FALSE
2015,"Liechtenstein","Million euro","Mental health hospitals",0,FALSE
2015,"Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2015,"Norway","Million euro","All providers of health care",35220.23,FALSE
2015,"Norway","Million euro","Hospitals",14337.4,FALSE
2015,"Norway","Million euro","General hospitals",10919.71,FALSE
2015,"Norway","Million euro","Mental health hospitals",3417.69,FALSE
2015,"Norway","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2015,"Switzerland","Million euro","All providers of health care",69655.06,FALSE
2015,"Switzerland","Million euro","Hospitals",25422.52,FALSE
2015,"Switzerland","Million euro","General hospitals",20501.06,FALSE
2015,"Switzerland","Million euro","Mental health hospitals",2008.44,FALSE
2015,"Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)",2913.02,FALSE
2015,"United Kingdom","Million euro","All providers of health care",261567.48,FALSE
2015,"United Kingdom","Million euro","Hospitals",108694.5,FALSE
2015,"United Kingdom","Million euro","General hospitals",4476.73,TRUE
2015,"United Kingdom","Million euro","Mental health hospitals",176.87,TRUE
2015,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Bosnia and Herzegovina","Million euro","All providers of health care",1364.93,FALSE
2015,"Bosnia and Herzegovina","Million euro","Hospitals",489.73,FALSE
2015,"Bosnia and Herzegovina","Million euro","General hospitals",454.94,FALSE
2015,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.71,FALSE
2015,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",31.07,FALSE
2016,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",1245981.9,FALSE
2016,"European Union - 27 countries (from 2020)","Million euro","Hospitals",456184.35,FALSE
2016,"European Union - 27 countries (from 2020)","Million euro","General hospitals",456184.35,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",456184.35,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",456184.35,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",1486241.77,FALSE
2016,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",556185.86,FALSE
2016,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",556185.86,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",556185.86,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",556185.86,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",1483058.05,FALSE
2016,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",554754.75,FALSE
2016,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",554754.75,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",554754.75,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",554754.75,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",1405544.6,FALSE
2016,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",525859.13,FALSE
2016,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",525859.13,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",525859.13,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",525859.13,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",1102896.79,FALSE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",399962.16,FALSE
2016,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",399962.16,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",399962.16,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",399962.16,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","All providers of health care",1100315.44,FALSE
2016,"Euro area - 18 countries (2014)","Million euro","Hospitals",399054.14,FALSE
2016,"Euro area - 18 countries (2014)","Million euro","General hospitals",399054.14,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",399054.14,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",399054.14,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",1086019.02,FALSE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",393675.98,FALSE
2016,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",393675.98,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",393675.98,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",393675.98,TRUE
2016,"Belgium","Million euro","All providers of health care",44235.18,FALSE
2016,"Belgium","Million euro","Hospitals",15224.8,FALSE
2016,"Belgium","Million euro","General hospitals",13366.41,FALSE
2016,"Belgium","Million euro","Mental health hospitals",1781.23,FALSE
2016,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",77.17,FALSE
2016,"Bulgaria","Million euro","All providers of health care",3636.79,FALSE
2016,"Bulgaria","Million euro","Hospitals",1341.83,FALSE
2016,"Bulgaria","Million euro","General hospitals",1036.3,FALSE
2016,"Bulgaria","Million euro","Mental health hospitals",23.26,FALSE
2016,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,FALSE
2016,"Czechia","Million euro","All providers of health care",12609.76,FALSE
2016,"Czechia","Million euro","Hospitals",5139.26,FALSE
2016,"Czechia","Million euro","General hospitals",4535.09,FALSE
2016,"Czechia","Million euro","Mental health hospitals",205.3,FALSE
2016,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",398.87,FALSE
2016,"Denmark","Million euro","All providers of health care",28720.24,FALSE
2016,"Denmark","Million euro","Hospitals",12713.06,FALSE
2016,"Denmark","Million euro","General hospitals",11533.99,FALSE
2016,"Denmark","Million euro","Mental health hospitals",1179.08,FALSE
2016,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",352045,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",101081,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",91629,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",205.3,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",9452,FALSE
2016,"Estonia","Million euro","All providers of health care",1410.14,FALSE
2016,"Estonia","Million euro","Hospitals",658.97,FALSE
2016,"Estonia","Million euro","General hospitals",624.48,FALSE
2016,"Estonia","Million euro","Mental health hospitals",3.54,FALSE
2016,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",30.95,FALSE
2016,"Ireland","Million euro","All providers of health care",20143.2,FALSE
2016,"Ireland","Million euro","Hospitals",7423.47,FALSE
2016,"Ireland","Million euro","General hospitals",6325.17,FALSE
2016,"Ireland","Million euro","Mental health hospitals",294.31,FALSE
2016,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",804,FALSE
2016,"Greece","Million euro","All providers of health care",14498.42,FALSE
2016,"Greece","Million euro","Hospitals",6439.5,FALSE
2016,"Greece","Million euro","General hospitals",5649.7,FALSE
2016,"Greece","Million euro","Mental health hospitals",273.15,FALSE
2016,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",516.65,FALSE
2016,"Spain","Million euro","All providers of health care",99715.25,FALSE
2016,"Spain","Million euro","Hospitals",43189.04,FALSE
2016,"Spain","Million euro","General hospitals",40192.49,FALSE
2016,"Spain","Million euro","Mental health hospitals",800.23,FALSE
2016,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",2196.31,FALSE
2016,"France","Million euro","All providers of health care",256954.86,FALSE
2016,"France","Million euro","Hospitals",98738.77,FALSE
2016,"France","Million euro","General hospitals",84547.12,FALSE
2016,"France","Million euro","Mental health hospitals",13782.25,FALSE
2016,"France","Million euro","Specialised hospitals (other than mental health hospitals)",409.4,FALSE
2016,"Croatia","Million euro","All providers of health care",3183.72,FALSE
2016,"Croatia","Million euro","Hospitals",1431.11,FALSE
2016,"Croatia","Million euro","General hospitals",1276.23,FALSE
2016,"Croatia","Million euro","Mental health hospitals",49.69,FALSE
2016,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",105.2,FALSE
2016,"Italy","Million euro","All providers of health care",147963,FALSE
2016,"Italy","Million euro","Hospitals",67258,FALSE
2016,"Italy","Million euro","General hospitals",4535.09,TRUE
2016,"Italy","Million euro","Mental health hospitals",205.3,TRUE
2016,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Cyprus","Million euro","All providers of health care",1289.82,FALSE
2016,"Cyprus","Million euro","Hospitals",580.36,FALSE
2016,"Cyprus","Million euro","General hospitals",512.63,FALSE
2016,"Cyprus","Million euro","Mental health hospitals",10.65,FALSE
2016,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",57.08,FALSE
2016,"Latvia","Million euro","All providers of health care",1556.09,FALSE
2016,"Latvia","Million euro","Hospitals",490.9,FALSE
2016,"Latvia","Million euro","General hospitals",378.53,FALSE
2016,"Latvia","Million euro","Mental health hospitals",37.43,FALSE
2016,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",74.94,FALSE
2016,"Lithuania","Million euro","All providers of health care",2581.36,FALSE
2016,"Lithuania","Million euro","Hospitals",908.02,FALSE
2016,"Lithuania","Million euro","General hospitals",813.84,FALSE
2016,"Lithuania","Million euro","Mental health hospitals",15.64,FALSE
2016,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",78.54,FALSE
2016,"Luxembourg","Million euro","All providers of health care",2850.33,FALSE
2016,"Luxembourg","Million euro","Hospitals",890.15,FALSE
2016,"Luxembourg","Million euro","General hospitals",788.18,FALSE
2016,"Luxembourg","Million euro","Mental health hospitals",45.74,FALSE
2016,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",56.22,FALSE
2016,"Hungary","Million euro","All providers of health care",8123.68,FALSE
2016,"Hungary","Million euro","Hospitals",3038.21,FALSE
2016,"Hungary","Million euro","General hospitals",2782.42,FALSE
2016,"Hungary","Million euro","Mental health hospitals",8.98,FALSE
2016,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",246.8,FALSE
2016,"Malta","Million euro","All providers of health care",945.12,FALSE
2016,"Malta","Million euro","Hospitals",395.11,FALSE
2016,"Malta","Million euro","General hospitals",344.05,FALSE
2016,"Malta","Million euro","Mental health hospitals",25.57,FALSE
2016,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",25.49,FALSE
2016,"Netherlands","Million euro","All providers of health care",72629,FALSE
2016,"Netherlands","Million euro","Hospitals",24856,FALSE
2016,"Netherlands","Million euro","General hospitals",19865,FALSE
2016,"Netherlands","Million euro","Mental health hospitals",3954,FALSE
2016,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",1036,FALSE
2016,"Austria","Million euro","All providers of health care",37020.51,FALSE
2016,"Austria","Million euro","Hospitals",14175.07,FALSE
2016,"Austria","Million euro","General hospitals",12501.4,FALSE
2016,"Austria","Million euro","Mental health hospitals",205.3,TRUE
2016,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",1673.66,FALSE
2016,"Poland","Million euro","All providers of health care",27756.39,FALSE
2016,"Poland","Million euro","Hospitals",9692.38,FALSE
2016,"Poland","Million euro","General hospitals",8766.72,FALSE
2016,"Poland","Million euro","Mental health hospitals",420.61,FALSE
2016,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",505.05,FALSE
2016,"Portugal","Million euro","All providers of health care",17565.51,FALSE
2016,"Portugal","Million euro","Hospitals",7220.07,FALSE
2016,"Portugal","Million euro","General hospitals",7093.5,FALSE
2016,"Portugal","Million euro","Mental health hospitals",126.57,FALSE
2016,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Romania","Million euro","All providers of health care",8509.07,FALSE
2016,"Romania","Million euro","Hospitals",3397.76,FALSE
2016,"Romania","Million euro","General hospitals",2793.27,FALSE
2016,"Romania","Million euro","Mental health hospitals",104.78,FALSE
2016,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",499.7,FALSE
2016,"Slovenia","Million euro","All providers of health care",3428.78,FALSE
2016,"Slovenia","Million euro","Hospitals",1441.49,FALSE
2016,"Slovenia","Million euro","General hospitals",1130.83,FALSE
2016,"Slovenia","Million euro","Mental health hospitals",53.39,FALSE
2016,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",257.28,FALSE
2016,"Slovakia","Million euro","All providers of health care",5666.47,FALSE
2016,"Slovakia","Million euro","Hospitals",1811.33,FALSE
2016,"Slovakia","Million euro","General hospitals",1766.75,FALSE
