"TIME","GEO","UNIT","ICHA11_HF","Value","Flag and Footnotes"
"2016","Finland","Million euro","Social health insurance schemes","2 653.21",""
"2016","Sweden","Million euro","All financing schemes","50 545.47",""
"2016","Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes","42 669.79",""
"2016","Sweden","Million euro","Government schemes","42 669.79",""
"2016","Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2016","Sweden","Million euro","Social health insurance schemes","0.00",""
"2016","Iceland","Million euro","All financing schemes","1 522.48",""
"2016","Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes","1 240.98",""
"2016","Iceland","Million euro","Government schemes","1 240.98",""
"2016","Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2016","Iceland","Million euro","Social health insurance schemes","0.00",""
"2016","Liechtenstein","Million euro","All financing schemes","329.92",""
"2016","Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes","214.22",""
"2016","Liechtenstein","Million euro","Government schemes","49.34",""
"2016","Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","164.88",""
"2016","Liechtenstein","Million euro","Social health insurance schemes","164.88",""
"2016","Norway","Million euro","All financing schemes","35 318.92",""
"2016","Norway","Million euro","Government schemes and compulsory contributory health care financing schemes","30 155.10",""
"2016","Norway","Million euro","Government schemes","30 155.10",""
"2016","Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2016","Norway","Million euro","Social health insurance schemes","0.00",""
"2016","Switzerland","Million euro","All financing schemes","71 046.79",""
"2016","Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes","46 511.43",""
"2016","Switzerland","Million euro","Government schemes","15 631.26",""
"2016","Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","30 880.16",""
"2016","Switzerland","Million euro","Social health insurance schemes","2 436.89",""
"2016","United Kingdom","Million euro","All financing schemes","240 259.87",""
"2016","United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes","191 383.57",""
"2016","United Kingdom","Million euro","Government schemes","191 383.57",""
"2016","United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2016","United Kingdom","Million euro","Social health insurance schemes","0.00",""
"2016","Bosnia and Herzegovina","Million euro","All financing schemes","1 410.81",""
"2016","Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes","1 001.94",""
"2016","Bosnia and Herzegovina","Million euro","Government schemes","31.85",""
"2016","Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","970.09",""
"2016","Bosnia and Herzegovina","Million euro","Social health insurance schemes","970.09",""
"2017","European Union - 27 countries (from 2020)","Million euro","All financing schemes","1 290 781.83",""
"2017","European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 024 266.83",""
"2017","European Union - 27 countries (from 2020)","Million euro","Government schemes","366 108.52",""
"2017","European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","658 103.17",""
"2017","European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes",":",""
"2017","European Union - 28 countries (2013-2020)","Million euro","All financing schemes","1 522 959.97",""
"2017","European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 206 976.61",""
"2017","European Union - 28 countries (2013-2020)","Million euro","Government schemes","548 818.30",""
"2017","European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","658 103.17",""
"2017","European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes",":",""
"2017","European Union - 27 countries (2007-2013)","Million euro","All financing schemes","1 519 632.22",""
"2017","European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 204 229.74",""
"2017","European Union - 27 countries (2007-2013)","Million euro","Government schemes","548 597.09",""
"2017","European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","655 577.52",""
"2017","European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes",":",""
"2017","European Union - 15 countries (1995-2004)","Million euro","All financing schemes","1 435 453.13",""
"2017","European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 143 698.85",""
"2017","European Union - 15 countries (1995-2004)","Million euro","Government schemes","538 206.79",""
"2017","European Union - 15 countries (1995-2004)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","605 491.07",""
"2017","European Union - 15 countries (1995-2004)","Million euro","Social health insurance schemes",":",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","All financing schemes","1 139 451.42",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","Government schemes and compulsory contributory health care financing schemes","904 452.47",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","Government schemes","289 559.44",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","614 837.89",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes",":",""
"2017","Euro area - 18 countries (2014)","Million euro","All financing schemes","1 136 718.59",""
"2017","Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes","902 645.07",""
"2017","Euro area - 18 countries (2014)","Million euro","Government schemes","289 314.14",""
"2017","Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","613 275.79",""
"2017","Euro area - 18 countries (2014)","Million euro","Social health insurance schemes",":",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","All financing schemes","1 121 902.15",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes","892 236.00",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","Government schemes","286 743.94",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","605 491.07",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes","521 069.28",""
"2017","Belgium","Million euro","All financing schemes","46 406.61",""
"2017","Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes","35 248.35",""
"2017","Belgium","Million euro","Government schemes","9 552.83",""
"2017","Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","25 695.52",""
"2017","Belgium","Million euro","Social health insurance schemes","25 675.36",""
"2017","Bulgaria","Million euro","All financing schemes","3 898.81",""
"2017","Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes","2 180.81",""
"2017","Bulgaria","Million euro","Government schemes","389.38",""
"2017","Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 791.42",""
"2017","Bulgaria","Million euro","Social health insurance schemes","1 791.42",""
"2017","Czechia","Million euro","All financing schemes","13 864.05",""
"2017","Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes","11 381.55",""
"2017","Czechia","Million euro","Government schemes","1 812.48",""
"2017","Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","9 569.07",""
"2017","Czechia","Million euro","Social health insurance schemes","9 569.07",""
"2017","Denmark","Million euro","All financing schemes","29 597.66",""
"2017","Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes","24 869.14",""
"2017","Denmark","Million euro","Government schemes","24 869.14",""
"2017","Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2017","Denmark","Million euro","Social health insurance schemes",":",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes","369 091.00",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes","311 962.00",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes","24 141.00",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","287 820.00",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes","261 421.00",""
"2017","Estonia","Million euro","All financing schemes","1 572.66",""
"2017","Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes","1 157.32",""
"2017","Estonia","Million euro","Government schemes","179.86",""
"2017","Estonia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","977.46",""
"2017","Estonia","Million euro","Social health insurance schemes","977.46",""
"2017","Ireland","Million euro","All financing schemes","21 259.26",""
"2017","Ireland","Million euro","Government schemes and compulsory contributory health care financing schemes","15 473.76",""
"2017","Ireland","Million euro","Government schemes","15 396.21",""
"2017","Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","77.55",""
"2017","Ireland","Million euro","Social health insurance schemes","77.55",""
"2017","Greece","Million euro","All financing schemes","14 354.74",""
"2017","Greece","Million euro","Government schemes and compulsory contributory health care financing schemes","8 678.33",""
"2017","Greece","Million euro","Government schemes","3 984.96",""
"2017","Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 693.37",""
"2017","Greece","Million euro","Social health insurance schemes","4 693.37",""
"2017","Spain","Million euro","All financing schemes","103 899.87",""
"2017","Spain","Million euro","Government schemes and compulsory contributory health care financing schemes","73 408.08",""
"2017","Spain","Million euro","Government schemes","69 137.96",""
"2017","Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 270.12",""
"2017","Spain","Million euro","Social health insurance schemes","4 270.12",""
"2017","France","Million euro","All financing schemes","261 667.40",""
"2017","France","Million euro","Government schemes and compulsory contributory health care financing schemes","217 886.46",""
"2017","France","Million euro","Government schemes","13 842.22",""
"2017","France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","204 044.23",""
"2017","France","Million euro","Social health insurance schemes","187 631.11",""
"2017","Croatia","Million euro","All financing schemes","3 327.75",""
"2017","Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes","2 746.86",""
"2017","Croatia","Million euro","Government schemes","221.22",""
"2017","Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 525.65",""
"2017","Croatia","Million euro","Social health insurance schemes","2 525.65",""
"2017","Italy","Million euro","All financing schemes","150 697.00",""
"2017","Italy","Million euro","Government schemes and compulsory contributory health care financing schemes","111 117.00",""
"2017","Italy","Million euro","Government schemes","110 857.00",""
"2017","Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","260.00",""
"2017","Italy","Million euro","Social health insurance schemes","260.00",""
"2017","Cyprus","Million euro","All financing schemes","1 350.33",""
"2017","Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes","558.38",""
"2017","Cyprus","Million euro","Government schemes","554.77",""
"2017","Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","3.61",""
"2017","Cyprus","Million euro","Social health insurance schemes","3.61",""
"2017","Latvia","Million euro","All financing schemes","1 609.73",""
"2017","Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes","922.85",""
"2017","Latvia","Million euro","Government schemes","922.85",""
"2017","Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2017","Latvia","Million euro","Social health insurance schemes","0.00",""
"2017","Lithuania","Million euro","All financing schemes","2 732.83",""
"2017","Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes","1 807.40",""
"2017","Lithuania","Million euro","Government schemes","245.30",""
"2017","Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 562.10",""
"2017","Lithuania","Million euro","Social health insurance schemes","1 562.10",""
"2017","Luxembourg","Million euro","All financing schemes","2 987.17",""
"2017","Luxembourg","Million euro","Government schemes and compulsory contributory health care financing schemes","2 507.80",""
"2017","Luxembourg","Million euro","Government schemes","141.72",""
"2017","Luxembourg","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 366.09",""
"2017","Luxembourg","Million euro","Social health insurance schemes","2 366.09",""
"2017","Hungary","Million euro","All financing schemes","8 531.31",""
"2017","Hungary","Million euro","Government schemes and compulsory contributory health care financing schemes","5 898.66",""
"2017","Hungary","Million euro","Government schemes","700.26",""
"2017","Hungary","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","5 198.40",""
"2017","Hungary","Million euro","Social health insurance schemes","5 198.40",""
"2017","Malta","Million euro","All financing schemes","1 042.18",""
"2017","Malta","Million euro","Government schemes and compulsory contributory health care financing schemes","655.50",""
"2017","Malta","Million euro","Government schemes","655.50",""
"2017","Malta","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)",":",""
"2017","Malta","Million euro","Social health insurance schemes",":",""
"2017","Netherlands","Million euro","All financing schemes","74 256.00",""
"2017","Netherlands","Million euro","Government schemes and compulsory contributory health care financing schemes","60 631.00",""
"2017","Netherlands","Million euro","Government schemes","4 602.00",""
"2017","Netherlands","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","56 029.00",""
"2017","Netherlands","Million euro","Social health insurance schemes","14 666.00",""
"2017","Austria","Million euro","All financing schemes","38 347.31",""
"2017","Austria","Million euro","Government schemes and compulsory contributory health care financing schemes","28 368.56",""
"2017","Austria","Million euro","Government schemes","11 411.31",""
"2017","Austria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","16 957.25",""
"2017","Austria","Million euro","Social health insurance schemes","16 957.25",""
"2017","Poland","Million euro","All financing schemes","30 663.80",""
"2017","Poland","Million euro","Government schemes and compulsory contributory health care financing schemes","21 246.30",""
"2017","Poland","Million euro","Government schemes","3 174.80",""
"2017","Poland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","18 071.50",""
"2017","Poland","Million euro","Social health insurance schemes","17 930.41",""
"2017","Portugal","Million euro","All financing schemes","18 281.97",""
"2017","Portugal","Million euro","Government schemes and compulsory contributory health care financing schemes","11 171.44",""
"2017","Portugal","Million euro","Government schemes","10 734.83",""
"2017","Portugal","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","436.61",""
"2017","Portugal","Million euro","Social health insurance schemes","436.61",""
"2017","Romania","Million euro","All financing schemes","9 671.85",""
"2017","Romania","Million euro","Government schemes and compulsory contributory health care financing schemes","7 607.11",""
"2017","Romania","Million euro","Government schemes","1 497.88",""
"2017","Romania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","6 109.23",""
"2017","Romania","Million euro","Social health insurance schemes","6 109.23",""
"2017","Slovenia","Million euro","All financing schemes","3 520.39",""
"2017","Slovenia","Million euro","Government schemes and compulsory contributory health care financing schemes","2 541.61",""
"2017","Slovenia","Million euro","Government schemes","118.90",""
"2017","Slovenia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 422.71",""
"2017","Slovenia","Million euro","Social health insurance schemes",":",""
"2017","Slovakia","Million euro","All financing schemes","5 721.14",""
"2017","Slovakia","Million euro","Government schemes and compulsory contributory health care financing schemes","4 573.41",""
"2017","Slovakia","Million euro","Government schemes","138.32",""
"2017","Slovakia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 435.09",""
"2017","Slovakia","Million euro","Social health insurance schemes","4 435.09",""
"2017","Finland","Million euro","All financing schemes","20 653.82",""
"2017","Finland","Million euro","Government schemes and compulsory contributory health care financing schemes","15 783.22",""
"2017","Finland","Million euro","Government schemes","12 941.89",""
"2017","Finland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 841.33",""
"2017","Finland","Million euro","Social health insurance schemes","2 614.83",""
"2017","Sweden","Million euro","All financing schemes","51 775.18",""
"2017","Sweden","Million euro","Government schemes and compulsory contributory health care financing schemes","43 883.92",""
"2017","Sweden","Million euro","Government schemes","43 883.92",""
"2017","Sweden","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2017","Sweden","Million euro","Social health insurance schemes","0.00",""
"2017","Iceland","Million euro","All financing schemes","1 810.89",""
"2017","Iceland","Million euro","Government schemes and compulsory contributory health care financing schemes","1 482.48",""
"2017","Iceland","Million euro","Government schemes","1 482.48",""
"2017","Iceland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2017","Iceland","Million euro","Social health insurance schemes","0.00",""
"2017","Liechtenstein","Million euro","All financing schemes","325.71",""
"2017","Liechtenstein","Million euro","Government schemes and compulsory contributory health care financing schemes","205.73",""
"2017","Liechtenstein","Million euro","Government schemes","49.40","b"
"2017","Liechtenstein","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","156.33",""
"2017","Liechtenstein","Million euro","Social health insurance schemes","156.33",""
"2017","Norway","Million euro","All financing schemes","36 447.73",""
"2017","Norway","Million euro","Government schemes and compulsory contributory health care financing schemes","31 024.55",""
"2017","Norway","Million euro","Government schemes","31 024.55",""
"2017","Norway","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2017","Norway","Million euro","Social health insurance schemes","0.00",""
"2017","Switzerland","Million euro","All financing schemes","71 640.74",""
"2017","Switzerland","Million euro","Government schemes and compulsory contributory health care financing schemes","47 189.76",""
"2017","Switzerland","Million euro","Government schemes","16 127.15",""
"2017","Switzerland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","31 062.62",""
"2017","Switzerland","Million euro","Social health insurance schemes","2 441.90",""
"2017","United Kingdom","Million euro","All financing schemes","232 178.14",""
"2017","United Kingdom","Million euro","Government schemes and compulsory contributory health care financing schemes","182 709.78",""
"2017","United Kingdom","Million euro","Government schemes","182 709.78",""
"2017","United Kingdom","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2017","United Kingdom","Million euro","Social health insurance schemes","0.00",""
"2017","Bosnia and Herzegovina","Million euro","All financing schemes","1 432.71",""
"2017","Bosnia and Herzegovina","Million euro","Government schemes and compulsory contributory health care financing schemes","1 009.92",""
"2017","Bosnia and Herzegovina","Million euro","Government schemes","35.55",""
"2017","Bosnia and Herzegovina","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","974.37",""
"2017","Bosnia and Herzegovina","Million euro","Social health insurance schemes","974.37",""
"2018","European Union - 27 countries (from 2020)","Million euro","All financing schemes","1 331 242.90",""
"2018","European Union - 27 countries (from 2020)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 059 450.14",""
"2018","European Union - 27 countries (from 2020)","Million euro","Government schemes","376 125.22",""
"2018","European Union - 27 countries (from 2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","683 325.92",""
"2018","European Union - 27 countries (from 2020)","Million euro","Social health insurance schemes","594 849.46",""
"2018","European Union - 28 countries (2013-2020)","Million euro","All financing schemes","1 573 542.93",""
"2018","European Union - 28 countries (2013-2020)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 247 908.36",""
"2018","European Union - 28 countries (2013-2020)","Million euro","Government schemes","564 583.45",""
"2018","European Union - 28 countries (2013-2020)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","683 325.92",""
"2018","European Union - 28 countries (2013-2020)","Million euro","Social health insurance schemes","594 849.46",""
"2018","European Union - 27 countries (2007-2013)","Million euro","All financing schemes","1 570 018.48",""
"2018","European Union - 27 countries (2007-2013)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 244 988.57",""
"2018","European Union - 27 countries (2007-2013)","Million euro","Government schemes","564 437.47",""
"2018","European Union - 27 countries (2007-2013)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","680 552.10",""
"2018","European Union - 27 countries (2007-2013)","Million euro","Social health insurance schemes","592 075.65",""
"2018","European Union - 15 countries (1995-2004)","Million euro","All financing schemes","1 479 348.83",""
"2018","European Union - 15 countries (1995-2004)","Million euro","Government schemes and compulsory contributory health care financing schemes","1 178 324.45",""
"2018","European Union - 15 countries (1995-2004)","Million euro","Government schemes","553 096.70",""
"2018","European Union - 15 countries (1995-2004)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","625 228.75",""
"2018","European Union - 15 countries (1995-2004)","Million euro","Social health insurance schemes","536 892.50",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","All financing schemes","1 174 143.54",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","Government schemes and compulsory contributory health care financing schemes","933 912.99",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","Government schemes","298 520.21",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","635 393.78",""
"2018","Euro area - 19 countries  (from 2015)","Million euro","Social health insurance schemes","547 057.53",""
"2018","Euro area - 18 countries (2014)","Million euro","All financing schemes","1 171 170.68",""
"2018","Euro area - 18 countries (2014)","Million euro","Government schemes and compulsory contributory health care financing schemes","931 919.75",""
"2018","Euro area - 18 countries (2014)","Million euro","Government schemes","298 268.84",""
"2018","Euro area - 18 countries (2014)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","633 651.91",""
"2018","Euro area - 18 countries (2014)","Million euro","Social health insurance schemes","545 315.66",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","All financing schemes","1 155 302.55",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","Government schemes and compulsory contributory health care financing schemes","920 675.51",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","Government schemes","295 447.76",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","625 228.75",""
"2018","Euro area - 12 countries (2001-2006)","Million euro","Social health insurance schemes","536 892.50",""
"2018","Belgium","Million euro","All financing schemes","47 417.47",""
"2018","Belgium","Million euro","Government schemes and compulsory contributory health care financing schemes","35 947.93",""
"2018","Belgium","Million euro","Government schemes","9 667.08",""
"2018","Belgium","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","26 280.85",""
"2018","Belgium","Million euro","Social health insurance schemes","26 260.39",""
"2018","Bulgaria","Million euro","All financing schemes","4 120.53",""
"2018","Bulgaria","Million euro","Government schemes and compulsory contributory health care financing schemes","2 434.39",""
"2018","Bulgaria","Million euro","Government schemes","428.65",""
"2018","Bulgaria","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 005.74",""
"2018","Bulgaria","Million euro","Social health insurance schemes","2 005.74","b"
"2018","Czechia","Million euro","All financing schemes","15 871.89",""
"2018","Czechia","Million euro","Government schemes and compulsory contributory health care financing schemes","13 178.77",""
"2018","Czechia","Million euro","Government schemes","2 108.73",""
"2018","Czechia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","11 070.04",""
"2018","Czechia","Million euro","Social health insurance schemes","11 070.04",""
"2018","Denmark","Million euro","All financing schemes","30 449.93",""
"2018","Denmark","Million euro","Government schemes and compulsory contributory health care financing schemes","25 541.57",""
"2018","Denmark","Million euro","Government schemes","25 541.57",""
"2018","Denmark","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2018","Denmark","Million euro","Social health insurance schemes","0.00",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","All financing schemes","383 636.00",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes and compulsory contributory health care financing schemes","324 402.00",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","Government schemes","24 756.00",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","299 647.00",""
"2018","Germany (until 1990 former territory of the FRG)","Million euro","Social health insurance schemes","271 970.00",""
"2018","Estonia","Million euro","All financing schemes","1 734.68",""
"2018","Estonia","Million euro","Government schemes and compulsory contributory health care financing schemes","1 277.92",""
"2018","Estonia","Million euro","Government schemes","157.83","b"
"2018","Estonia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 120.09",""
"2018","Estonia","Million euro","Social health insurance schemes","1 120.09","b"
"2018","Ireland","Million euro","All financing schemes","22 451.65",""
"2018","Ireland","Million euro","Government schemes and compulsory contributory health care financing schemes","16 589.80",""
"2018","Ireland","Million euro","Government schemes","16 453.29",""
"2018","Ireland","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","136.51",""
"2018","Ireland","Million euro","Social health insurance schemes","136.51",""
"2018","Greece","Million euro","All financing schemes","14 251.47",""
"2018","Greece","Million euro","Government schemes and compulsory contributory health care financing schemes","8 372.56",""
"2018","Greece","Million euro","Government schemes","3 916.00",""
"2018","Greece","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 456.56",""
"2018","Greece","Million euro","Social health insurance schemes","4 456.56",""
"2018","Spain","Million euro","All financing schemes","108 109.70",""
"2018","Spain","Million euro","Government schemes and compulsory contributory health care financing schemes","76 112.77",""
"2018","Spain","Million euro","Government schemes","71 592.30",""
"2018","Spain","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","4 520.46",""
"2018","Spain","Million euro","Social health insurance schemes","4 520.46",""
"2018","France","Million euro","All financing schemes","265 763.66",""
"2018","France","Million euro","Government schemes and compulsory contributory health care financing schemes","222 266.18",""
"2018","France","Million euro","Government schemes","14 338.62",""
"2018","France","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","207 927.56",""
"2018","France","Million euro","Social health insurance schemes","190 413.32",""
"2018","Croatia","Million euro","All financing schemes","3 524.46",""
"2018","Croatia","Million euro","Government schemes and compulsory contributory health care financing schemes","2 919.79",""
"2018","Croatia","Million euro","Government schemes","145.98",""
"2018","Croatia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","2 773.81",""
"2018","Croatia","Million euro","Social health insurance schemes","2 773.81",""
"2018","Italy","Million euro","All financing schemes","153 085.00",""
"2018","Italy","Million euro","Government schemes and compulsory contributory health care financing schemes","113 112.00",""
"2018","Italy","Million euro","Government schemes","112 885.00",""
"2018","Italy","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","227.00",""
"2018","Italy","Million euro","Social health insurance schemes","227.00",""
"2018","Cyprus","Million euro","All financing schemes","1 430.98",""
"2018","Cyprus","Million euro","Government schemes and compulsory contributory health care financing schemes","615.21",""
"2018","Cyprus","Million euro","Government schemes","611.91",""
"2018","Cyprus","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","3.30",""
"2018","Cyprus","Million euro","Social health insurance schemes","3.30",""
"2018","Latvia","Million euro","All financing schemes","1 804.22",""
"2018","Latvia","Million euro","Government schemes and compulsory contributory health care financing schemes","1 080.38",""
"2018","Latvia","Million euro","Government schemes","1 080.38",""
"2018","Latvia","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","0.00",""
"2018","Latvia","Million euro","Social health insurance schemes","0.00",""
"2018","Lithuania","Million euro","All financing schemes","2 972.85",""
"2018","Lithuania","Million euro","Government schemes and compulsory contributory health care financing schemes","1 993.24",""
"2018","Lithuania","Million euro","Government schemes","251.37",""
"2018","Lithuania","Million euro","Compulsory contributory health insurance schemes and compulsory medical saving accounts (CMSA)","1 741.87",""
"2018","Lithuania","Million euro","Social health insurance schemes","1 741.87",""
