"TIME","GEO","UNIT","ICHA11_HP","Value","Flag and Footnotes"
"2015","Cyprus","Million euro","All providers of health care","1 234.64",""
"2015","Cyprus","Million euro","Hospitals","562.58",""
"2015","Cyprus","Million euro","General hospitals","497.15",""
"2015","Cyprus","Million euro","Mental health hospitals","11.92",""
"2015","Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)","53.51",""
"2015","Latvia","Million euro","All providers of health care","1 388.84",""
"2015","Latvia","Million euro","Hospitals","452.04",""
"2015","Latvia","Million euro","General hospitals","350.02",""
"2015","Latvia","Million euro","Mental health hospitals","35.80",""
"2015","Latvia","Million euro","Specialised hospitals (other than mental health hospitals)","66.22",""
"2015","Lithuania","Million euro","All providers of health care","2 423.88",""
"2015","Lithuania","Million euro","Hospitals","831.93",""
"2015","Lithuania","Million euro","General hospitals","704.00",""
"2015","Lithuania","Million euro","Mental health hospitals","17.56",""
"2015","Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)","110.37",""
"2015","Luxembourg","Million euro","All providers of health care","2 751.04",""
"2015","Luxembourg","Million euro","Hospitals","854.65",""
"2015","Luxembourg","Million euro","General hospitals","757.31",""
"2015","Luxembourg","Million euro","Mental health hospitals","42.09",""
"2015","Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)","55.26",""
"2015","Hungary","Million euro","All providers of health care","7 730.72",""
"2015","Hungary","Million euro","Hospitals","2 866.07",""
"2015","Hungary","Million euro","General hospitals","2 632.12",""
"2015","Hungary","Million euro","Mental health hospitals","6.74",""
"2015","Hungary","Million euro","Specialised hospitals (other than mental health hospitals)","227.20",""
"2015","Malta","Million euro","All providers of health care","889.47",""
"2015","Malta","Million euro","Hospitals","385.21",""
"2015","Malta","Million euro","General hospitals","333.01",""
"2015","Malta","Million euro","Mental health hospitals","25.38",""
"2015","Malta","Million euro","Specialised hospitals (other than mental health hospitals)","26.81",""
"2015","Netherlands","Million euro","All providers of health care","71 236.22",""
"2015","Netherlands","Million euro","Hospitals","24 063.72",""
"2015","Netherlands","Million euro","General hospitals","19 415.89",""
"2015","Netherlands","Million euro","Mental health hospitals","3 648.33",""
"2015","Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)","999.50",""
"2015","Austria","Million euro","All providers of health care","35 692.35",""
"2015","Austria","Million euro","Hospitals","13 572.45",""
"2015","Austria","Million euro","General hospitals","11 998.47",""
"2015","Austria","Million euro","Mental health hospitals",":",""
"2015","Austria","Million euro","Specialised hospitals (other than mental health hospitals)","1 573.97",""
"2015","Poland","Million euro","All providers of health care","27 280.04",""
"2015","Poland","Million euro","Hospitals","9 728.21",""
"2015","Poland","Million euro","General hospitals","8 771.66",""
"2015","Poland","Million euro","Mental health hospitals","427.51",""
"2015","Poland","Million euro","Specialised hospitals (other than mental health hospitals)","529.04",""
"2015","Portugal","Million euro","All providers of health care","16 132.19",""
"2015","Portugal","Million euro","Hospitals","6 770.32",""
"2015","Portugal","Million euro","General hospitals","6 650.15",""
"2015","Portugal","Million euro","Mental health hospitals","120.17",""
"2015","Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2015","Romania","Million euro","All providers of health care","7 922.96",""
"2015","Romania","Million euro","Hospitals","3 025.65",""
"2015","Romania","Million euro","General hospitals","2 460.83",""
"2015","Romania","Million euro","Mental health hospitals","91.16",""
"2015","Romania","Million euro","Specialised hospitals (other than mental health hospitals)","473.66",""
"2015","Slovenia","Million euro","All providers of health care","3 309.20",""
"2015","Slovenia","Million euro","Hospitals","1 359.81",""
"2015","Slovenia","Million euro","General hospitals","1 064.28",""
"2015","Slovenia","Million euro","Mental health hospitals","51.01",""
"2015","Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)","244.51",""
"2015","Slovakia","Million euro","All providers of health care","5 418.25",""
"2015","Slovakia","Million euro","Hospitals","1 845.95",""
"2015","Slovakia","Million euro","General hospitals","1 779.73",""
"2015","Slovakia","Million euro","Mental health hospitals","29.75",""
"2015","Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)","36.47",""
"2015","Finland","Million euro","All providers of health care","20 388.59","b"
"2015","Finland","Million euro","Hospitals","7 145.47","b"
"2015","Finland","Million euro","General hospitals","7 139.90",""
"2015","Finland","Million euro","Mental health hospitals","5.57",""
"2015","Finland","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2015","Sweden","Million euro","All providers of health care","49 180.41",""
"2015","Sweden","Million euro","Hospitals","18 941.68",""
"2015","Sweden","Million euro","General hospitals","18 941.68",""
"2015","Sweden","Million euro","Mental health hospitals",":",""
"2015","Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2015","Iceland","Million euro","All providers of health care","1 274.97",""
"2015","Iceland","Million euro","Hospitals","489.11",""
"2015","Iceland","Million euro","General hospitals","489.11",""
"2015","Iceland","Million euro","Mental health hospitals",":",""
"2015","Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2015","Liechtenstein","Million euro","All providers of health care","324.90",""
"2015","Liechtenstein","Million euro","Hospitals","28.53",""
"2015","Liechtenstein","Million euro","General hospitals","28.53","b"
"2015","Liechtenstein","Million euro","Mental health hospitals","0.00",""
"2015","Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2015","Norway","Million euro","All providers of health care","35 220.23",""
"2015","Norway","Million euro","Hospitals","14 337.40",""
"2015","Norway","Million euro","General hospitals","10 919.71",""
"2015","Norway","Million euro","Mental health hospitals","3 417.69",""
"2015","Norway","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2015","Switzerland","Million euro","All providers of health care","69 655.06",""
"2015","Switzerland","Million euro","Hospitals","25 422.52",""
"2015","Switzerland","Million euro","General hospitals","20 501.06",""
"2015","Switzerland","Million euro","Mental health hospitals","2 008.44",""
"2015","Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)","2 913.02",""
"2015","United Kingdom","Million euro","All providers of health care","261 567.48",""
"2015","United Kingdom","Million euro","Hospitals","108 694.50",""
"2015","United Kingdom","Million euro","General hospitals",":",""
"2015","United Kingdom","Million euro","Mental health hospitals",":",""
"2015","United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2015","Bosnia and Herzegovina","Million euro","All providers of health care","1 364.93",""
"2015","Bosnia and Herzegovina","Million euro","Hospitals","489.73",""
"2015","Bosnia and Herzegovina","Million euro","General hospitals","454.94",""
"2015","Bosnia and Herzegovina","Million euro","Mental health hospitals","3.71",""
"2015","Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)","31.07",""
"2016","European Union - 27 countries (from 2020)","Million euro","All providers of health care","1 245 981.90",""
"2016","European Union - 27 countries (from 2020)","Million euro","Hospitals","456 184.35",""
"2016","European Union - 27 countries (from 2020)","Million euro","General hospitals",":",""
"2016","European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",":",""
"2016","European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","European Union - 28 countries (2013-2020)","Million euro","All providers of health care","1 486 241.77",""
"2016","European Union - 28 countries (2013-2020)","Million euro","Hospitals","556 185.86",""
"2016","European Union - 28 countries (2013-2020)","Million euro","General hospitals",":",""
"2016","European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",":",""
"2016","European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","European Union - 27 countries (2007-2013)","Million euro","All providers of health care","1 483 058.05",""
"2016","European Union - 27 countries (2007-2013)","Million euro","Hospitals","554 754.75",""
"2016","European Union - 27 countries (2007-2013)","Million euro","General hospitals",":",""
"2016","European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",":",""
"2016","European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","European Union - 15 countries (1995-2004)","Million euro","All providers of health care","1 405 544.60",""
"2016","European Union - 15 countries (1995-2004)","Million euro","Hospitals","525 859.13",""
"2016","European Union - 15 countries (1995-2004)","Million euro","General hospitals",":",""
"2016","European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",":",""
"2016","European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","All providers of health care","1 102 896.79",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","Hospitals","399 962.16",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","General hospitals",":",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",":",""
"2016","Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","Euro area - 18 countries (2014)","Million euro","All providers of health care","1 100 315.44",""
"2016","Euro area - 18 countries (2014)","Million euro","Hospitals","399 054.14",""
"2016","Euro area - 18 countries (2014)","Million euro","General hospitals",":",""
"2016","Euro area - 18 countries (2014)","Million euro","Mental health hospitals",":",""
"2016","Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","All providers of health care","1 086 019.02",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","Hospitals","393 675.98",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","General hospitals",":",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",":",""
"2016","Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","Belgium","Million euro","All providers of health care","44 235.18",""
"2016","Belgium","Million euro","Hospitals","15 224.80",""
"2016","Belgium","Million euro","General hospitals","13 366.41",""
"2016","Belgium","Million euro","Mental health hospitals","1 781.23",""
"2016","Belgium","Million euro","Specialised hospitals (other than mental health hospitals)","77.17",""
"2016","Bulgaria","Million euro","All providers of health care","3 636.79",""
"2016","Bulgaria","Million euro","Hospitals","1 341.83",""
"2016","Bulgaria","Million euro","General hospitals","1 036.30",""
"2016","Bulgaria","Million euro","Mental health hospitals","23.26",""
"2016","Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)","282.27",""
"2016","Czechia","Million euro","All providers of health care","12 609.76",""
"2016","Czechia","Million euro","Hospitals","5 139.26",""
"2016","Czechia","Million euro","General hospitals","4 535.09",""
"2016","Czechia","Million euro","Mental health hospitals","205.30",""
"2016","Czechia","Million euro","Specialised hospitals (other than mental health hospitals)","398.87",""
"2016","Denmark","Million euro","All providers of health care","28 720.24",""
"2016","Denmark","Million euro","Hospitals","12 713.06",""
"2016","Denmark","Million euro","General hospitals","11 533.99",""
"2016","Denmark","Million euro","Mental health hospitals","1 179.08",""
"2016","Denmark","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care","352 045.00",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","Hospitals","101 081.00",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","General hospitals","91 629.00",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",":",""
"2016","Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)","9 452.00",""
"2016","Estonia","Million euro","All providers of health care","1 410.14",""
"2016","Estonia","Million euro","Hospitals","658.97",""
"2016","Estonia","Million euro","General hospitals","624.48",""
"2016","Estonia","Million euro","Mental health hospitals","3.54",""
"2016","Estonia","Million euro","Specialised hospitals (other than mental health hospitals)","30.95",""
"2016","Ireland","Million euro","All providers of health care","20 143.20",""
"2016","Ireland","Million euro","Hospitals","7 423.47",""
"2016","Ireland","Million euro","General hospitals","6 325.17",""
"2016","Ireland","Million euro","Mental health hospitals","294.31",""
"2016","Ireland","Million euro","Specialised hospitals (other than mental health hospitals)","804.00",""
"2016","Greece","Million euro","All providers of health care","14 498.42",""
"2016","Greece","Million euro","Hospitals","6 439.50",""
"2016","Greece","Million euro","General hospitals","5 649.70",""
"2016","Greece","Million euro","Mental health hospitals","273.15",""
"2016","Greece","Million euro","Specialised hospitals (other than mental health hospitals)","516.65",""
"2016","Spain","Million euro","All providers of health care","99 715.25",""
"2016","Spain","Million euro","Hospitals","43 189.04",""
"2016","Spain","Million euro","General hospitals","40 192.49",""
"2016","Spain","Million euro","Mental health hospitals","800.23",""
"2016","Spain","Million euro","Specialised hospitals (other than mental health hospitals)","2 196.31",""
"2016","France","Million euro","All providers of health care","256 954.86",""
"2016","France","Million euro","Hospitals","98 738.77",""
"2016","France","Million euro","General hospitals","84 547.12",""
"2016","France","Million euro","Mental health hospitals","13 782.25",""
"2016","France","Million euro","Specialised hospitals (other than mental health hospitals)","409.40","d"
"2016","Croatia","Million euro","All providers of health care","3 183.72",""
"2016","Croatia","Million euro","Hospitals","1 431.11",""
"2016","Croatia","Million euro","General hospitals","1 276.23",""
"2016","Croatia","Million euro","Mental health hospitals","49.69",""
"2016","Croatia","Million euro","Specialised hospitals (other than mental health hospitals)","105.20",""
"2016","Italy","Million euro","All providers of health care","147 963.00",""
"2016","Italy","Million euro","Hospitals","67 258.00",""
"2016","Italy","Million euro","General hospitals",":",""
"2016","Italy","Million euro","Mental health hospitals",":",""
"2016","Italy","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","Cyprus","Million euro","All providers of health care","1 289.82",""
"2016","Cyprus","Million euro","Hospitals","580.36",""
"2016","Cyprus","Million euro","General hospitals","512.63",""
"2016","Cyprus","Million euro","Mental health hospitals","10.65",""
"2016","Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)","57.08",""
"2016","Latvia","Million euro","All providers of health care","1 556.09",""
"2016","Latvia","Million euro","Hospitals","490.90",""
"2016","Latvia","Million euro","General hospitals","378.53",""
"2016","Latvia","Million euro","Mental health hospitals","37.43",""
"2016","Latvia","Million euro","Specialised hospitals (other than mental health hospitals)","74.94",""
"2016","Lithuania","Million euro","All providers of health care","2 581.36",""
"2016","Lithuania","Million euro","Hospitals","908.02",""
"2016","Lithuania","Million euro","General hospitals","813.84",""
"2016","Lithuania","Million euro","Mental health hospitals","15.64",""
"2016","Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)","78.54",""
"2016","Luxembourg","Million euro","All providers of health care","2 850.33",""
"2016","Luxembourg","Million euro","Hospitals","890.15",""
"2016","Luxembourg","Million euro","General hospitals","788.18",""
"2016","Luxembourg","Million euro","Mental health hospitals","45.74",""
"2016","Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)","56.22",""
"2016","Hungary","Million euro","All providers of health care","8 123.68",""
"2016","Hungary","Million euro","Hospitals","3 038.21",""
"2016","Hungary","Million euro","General hospitals","2 782.42",""
"2016","Hungary","Million euro","Mental health hospitals","8.98",""
"2016","Hungary","Million euro","Specialised hospitals (other than mental health hospitals)","246.80",""
"2016","Malta","Million euro","All providers of health care","945.12",""
"2016","Malta","Million euro","Hospitals","395.11",""
"2016","Malta","Million euro","General hospitals","344.05",""
"2016","Malta","Million euro","Mental health hospitals","25.57",""
"2016","Malta","Million euro","Specialised hospitals (other than mental health hospitals)","25.49",""
"2016","Netherlands","Million euro","All providers of health care","72 629.00",""
"2016","Netherlands","Million euro","Hospitals","24 856.00",""
"2016","Netherlands","Million euro","General hospitals","19 865.00",""
"2016","Netherlands","Million euro","Mental health hospitals","3 954.00",""
"2016","Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)","1 036.00",""
"2016","Austria","Million euro","All providers of health care","37 020.51",""
"2016","Austria","Million euro","Hospitals","14 175.07",""
"2016","Austria","Million euro","General hospitals","12 501.40",""
"2016","Austria","Million euro","Mental health hospitals",":",""
"2016","Austria","Million euro","Specialised hospitals (other than mental health hospitals)","1 673.66",""
"2016","Poland","Million euro","All providers of health care","27 756.39",""
"2016","Poland","Million euro","Hospitals","9 692.38",""
"2016","Poland","Million euro","General hospitals","8 766.72",""
"2016","Poland","Million euro","Mental health hospitals","420.61",""
"2016","Poland","Million euro","Specialised hospitals (other than mental health hospitals)","505.05",""
"2016","Portugal","Million euro","All providers of health care","17 565.51","b"
"2016","Portugal","Million euro","Hospitals","7 220.07","b"
"2016","Portugal","Million euro","General hospitals","7 093.50","b"
"2016","Portugal","Million euro","Mental health hospitals","126.57","b"
"2016","Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","Romania","Million euro","All providers of health care","8 509.07",""
"2016","Romania","Million euro","Hospitals","3 397.76",""
"2016","Romania","Million euro","General hospitals","2 793.27",""
"2016","Romania","Million euro","Mental health hospitals","104.78",""
"2016","Romania","Million euro","Specialised hospitals (other than mental health hospitals)","499.70",""
"2016","Slovenia","Million euro","All providers of health care","3 428.78",""
"2016","Slovenia","Million euro","Hospitals","1 441.49",""
"2016","Slovenia","Million euro","General hospitals","1 130.83",""
"2016","Slovenia","Million euro","Mental health hospitals","53.39",""
"2016","Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)","257.28",""
"2016","Slovakia","Million euro","All providers of health care","5 666.47",""
"2016","Slovakia","Million euro","Hospitals","1 811.33",""
"2016","Slovakia","Million euro","General hospitals","1 766.75",""
"2016","Slovakia","Million euro","Mental health hospitals","33.29",""
"2016","Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)","11.29",""
"2016","Finland","Million euro","All providers of health care","20 398.75",""
"2016","Finland","Million euro","Hospitals","7 180.12",""
"2016","Finland","Million euro","General hospitals","7 174.82",""
"2016","Finland","Million euro","Mental health hospitals","5.30",""
"2016","Finland","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","Sweden","Million euro","All providers of health care","50 545.47",""
"2016","Sweden","Million euro","Hospitals","19 468.58",""
"2016","Sweden","Million euro","General hospitals","19 468.58",""
"2016","Sweden","Million euro","Mental health hospitals",":",""
"2016","Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","Iceland","Million euro","All providers of health care","1 522.48",""
"2016","Iceland","Million euro","Hospitals","587.37",""
"2016","Iceland","Million euro","General hospitals","587.37",""
"2016","Iceland","Million euro","Mental health hospitals","0.00",""
"2016","Iceland","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2016","Liechtenstein","Million euro","All providers of health care","329.92",""
"2016","Liechtenstein","Million euro","Hospitals","27.85",""
"2016","Liechtenstein","Million euro","General hospitals","27.85",""
"2016","Liechtenstein","Million euro","Mental health hospitals","0.00",""
"2016","Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2016","Norway","Million euro","All providers of health care","35 318.92",""
"2016","Norway","Million euro","Hospitals","14 147.96",""
"2016","Norway","Million euro","General hospitals","10 837.73",""
"2016","Norway","Million euro","Mental health hospitals","3 310.23",""
"2016","Norway","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2016","Switzerland","Million euro","All providers of health care","71 046.79",""
"2016","Switzerland","Million euro","Hospitals","26 104.38",""
"2016","Switzerland","Million euro","General hospitals","20 917.60",""
"2016","Switzerland","Million euro","Mental health hospitals","2 051.63",""
"2016","Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)","3 135.16",""
"2016","United Kingdom","Million euro","All providers of health care","240 259.87",""
"2016","United Kingdom","Million euro","Hospitals","100 001.51",""
"2016","United Kingdom","Million euro","General hospitals",":",""
"2016","United Kingdom","Million euro","Mental health hospitals",":",""
"2016","United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2016","Bosnia and Herzegovina","Million euro","All providers of health care","1 410.81",""
"2016","Bosnia and Herzegovina","Million euro","Hospitals","500.74",""
"2016","Bosnia and Herzegovina","Million euro","General hospitals","463.49",""
"2016","Bosnia and Herzegovina","Million euro","Mental health hospitals","3.67",""
"2016","Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)","33.58",""
"2017","European Union - 27 countries (from 2020)","Million euro","All providers of health care","1 290 781.83",""
"2017","European Union - 27 countries (from 2020)","Million euro","Hospitals","469 913.64",""
"2017","European Union - 27 countries (from 2020)","Million euro","General hospitals",":",""
"2017","European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",":",""
"2017","European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","European Union - 28 countries (2013-2020)","Million euro","All providers of health care","1 522 959.97",""
"2017","European Union - 28 countries (2013-2020)","Million euro","Hospitals","567 108.13",""
"2017","European Union - 28 countries (2013-2020)","Million euro","General hospitals",":",""
"2017","European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",":",""
"2017","European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","European Union - 27 countries (2007-2013)","Million euro","All providers of health care","1 519 632.22",""
"2017","European Union - 27 countries (2007-2013)","Million euro","Hospitals","565 569.38",""
"2017","European Union - 27 countries (2007-2013)","Million euro","General hospitals",":",""
"2017","European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",":",""
"2017","European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","European Union - 15 countries (1995-2004)","Million euro","All providers of health care","1 435 453.13",""
"2017","European Union - 15 countries (1995-2004)","Million euro","Hospitals","532 380.49",""
"2017","European Union - 15 countries (1995-2004)","Million euro","General hospitals",":",""
"2017","European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",":",""
"2017","European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","All providers of health care","1 139 451.42",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","Hospitals","408 679.95",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","General hospitals",":",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",":",""
"2017","Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","Euro area - 18 countries (2014)","Million euro","All providers of health care","1 136 718.59",""
"2017","Euro area - 18 countries (2014)","Million euro","Hospitals","407 731.29",""
"2017","Euro area - 18 countries (2014)","Million euro","General hospitals",":",""
"2017","Euro area - 18 countries (2014)","Million euro","Mental health hospitals",":",""
"2017","Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","All providers of health care","1 121 902.15",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","Hospitals","402 148.26",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","General hospitals",":",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",":",""
"2017","Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","Belgium","Million euro","All providers of health care","46 406.61",""
"2017","Belgium","Million euro","Hospitals","15 811.55",""
"2017","Belgium","Million euro","General hospitals","13 761.43",""
"2017","Belgium","Million euro","Mental health hospitals","1 969.84",""
"2017","Belgium","Million euro","Specialised hospitals (other than mental health hospitals)","80.27",""
"2017","Bulgaria","Million euro","All providers of health care","3 898.81",""
"2017","Bulgaria","Million euro","Hospitals","1 403.75",""
"2017","Bulgaria","Million euro","General hospitals","1 083.18",""
"2017","Bulgaria","Million euro","Mental health hospitals","25.03",""
"2017","Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)","295.54",""
"2017","Czechia","Million euro","All providers of health care","13 864.05",""
"2017","Czechia","Million euro","Hospitals","5 669.18",""
"2017","Czechia","Million euro","General hospitals","5 033.70",""
"2017","Czechia","Million euro","Mental health hospitals","208.00",""
"2017","Czechia","Million euro","Specialised hospitals (other than mental health hospitals)","427.48",""
"2017","Denmark","Million euro","All providers of health care","29 597.66",""
"2017","Denmark","Million euro","Hospitals","13 113.92",""
"2017","Denmark","Million euro","General hospitals","11 937.86",""
"2017","Denmark","Million euro","Mental health hospitals","1 176.06",""
"2017","Denmark","Million euro","Specialised hospitals (other than mental health hospitals)","0.00",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care","369 091.00",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","Hospitals","103 625.00",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","General hospitals","93 897.00",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",":",""
"2017","Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)","9 727.00",""
"2017","Estonia","Million euro","All providers of health care","1 572.66",""
"2017","Estonia","Million euro","Hospitals","698.46",""
"2017","Estonia","Million euro","General hospitals","679.42",""
"2017","Estonia","Million euro","Mental health hospitals","4.36",""
"2017","Estonia","Million euro","Specialised hospitals (other than mental health hospitals)","14.68",""
"2017","Ireland","Million euro","All providers of health care","21 259.26",""
"2017","Ireland","Million euro","Hospitals","7 849.10",""
"2017","Ireland","Million euro","General hospitals","6 671.41",""
"2017","Ireland","Million euro","Mental health hospitals","328.44",""
"2017","Ireland","Million euro","Specialised hospitals (other than mental health hospitals)","849.25",""
"2017","Greece","Million euro","All providers of health care","14 354.74",""
"2017","Greece","Million euro","Hospitals","6 232.66",""
"2017","Greece","Million euro","General hospitals","5 372.83",""
"2017","Greece","Million euro","Mental health hospitals","367.47",""
"2017","Greece","Million euro","Specialised hospitals (other than mental health hospitals)","492.36",""
"2017","Spain","Million euro","All providers of health care","103 899.87",""
"2017","Spain","Million euro","Hospitals","44 954.44",""
"2017","Spain","Million euro","General hospitals","41 793.44",""
"2017","Spain","Million euro","Mental health hospitals","834.18",""
"2017","Spain","Million euro","Specialised hospitals (other than mental health hospitals)","2 326.83",""
"2017","France","Million euro","All providers of health care","261 667.40",""
"2017","France","Million euro","Hospitals","100 473.63",""
"2017","France","Million euro","General hospitals","86 195.82",""
"2017","France","Million euro","Mental health hospitals","13 857.59",""
"2017","France","Million euro","Specialised hospitals (other than mental health hospitals)","420.23","d"
"2017","Croatia","Million euro","All providers of health care","3 327.75",""
"2017","Croatia","Million euro","Hospitals","1 538.75",""
"2017","Croatia","Million euro","General hospitals","1 371.02",""
"2017","Croatia","Million euro","Mental health hospitals","50.15",""
"2017","Croatia","Million euro","Specialised hospitals (other than mental health hospitals)","117.58",""
"2017","Italy","Million euro","All providers of health care","150 697.00",""
"2017","Italy","Million euro","Hospitals","67 203.00",""
"2017","Italy","Million euro","General hospitals",":",""
"2017","Italy","Million euro","Mental health hospitals",":",""
"2017","Italy","Million euro","Specialised hospitals (other than mental health hospitals)",":",""
"2017","Cyprus","Million euro","All providers of health care","1 350.33",""
"2017","Cyprus","Million euro","Hospitals","609.26",""
"2017","Cyprus","Million euro","General hospitals","537.39",""
"2017","Cyprus","Million euro","Mental health hospitals","10.39",""
"2017","Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)","61.49",""
"2017","Latvia","Million euro","All providers of health care","1 609.73",""
"2017","Latvia","Million euro","Hospitals","520.36",""
"2017","Latvia","Million euro","General hospitals","396.93",""
"2017","Latvia","Million euro","Mental health hospitals","37.39",""
"2017","Latvia","Million euro","Specialised hospitals (other than mental health hospitals)","86.05",""
"2017","Lithuania","Million euro","All providers of health care","2 732.83",""
"2017","Lithuania","Million euro","Hospitals","948.67",""
"2017","Lithuania","Million euro","General hospitals","810.01",""
"2017","Lithuania","Million euro","Mental health hospitals","21.78",""
"2017","Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)","116.88",""
"2017","Luxembourg","Million euro","All providers of health care","2 987.17",""
"2017","Luxembourg","Million euro","Hospitals","938.06",""
"2017","Luxembourg","Million euro","General hospitals","824.81",""
"2017","Luxembourg","Million euro","Mental health hospitals","51.79",""
"2017","Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)","61.45",""
"2017","Hungary","Million euro","All providers of health care","8 531.31",""
"2017","Hungary","Million euro","Hospitals","3 255.30",""
"2017","Hungary","Million euro","General hospitals","2 994.51",""
"2017","Hungary","Million euro","Mental health hospitals","7.25",""
