"TIME","GEO","UNIT","ICHA11_HC","Value","Value_imp"
2014,"Malta","Million euro","Inpatient curative and rehabilitative care",166.27,FALSE
2014,"Malta","Million euro","Inpatient curative care",140.24,FALSE
2014,"Netherlands","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Netherlands","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Netherlands","Million euro","Curative care",686.47,TRUE
2014,"Netherlands","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Netherlands","Million euro","Inpatient curative care",327.85,TRUE
2014,"Austria","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Austria","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Austria","Million euro","Curative care",686.47,TRUE
2014,"Austria","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Austria","Million euro","Inpatient curative care",327.85,TRUE
2014,"Poland","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Poland","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Poland","Million euro","Curative care",686.47,TRUE
2014,"Poland","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Poland","Million euro","Inpatient curative care",327.85,TRUE
2014,"Portugal","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Portugal","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Portugal","Million euro","Curative care",686.47,TRUE
2014,"Portugal","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Portugal","Million euro","Inpatient curative care",327.85,TRUE
2014,"Romania","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Romania","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Romania","Million euro","Curative care",686.47,TRUE
2014,"Romania","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Romania","Million euro","Inpatient curative care",327.85,TRUE
2014,"Slovenia","Million euro","Current health care expenditure (CHE)",857.73,TRUE
2014,"Slovenia","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Slovenia","Million euro","Curative care",686.47,TRUE
2014,"Slovenia","Million euro","Inpatient curative and rehabilitative care",909.69,FALSE
2014,"Slovenia","Million euro","Inpatient curative care",857.73,FALSE
2014,"Slovakia","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Slovakia","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Slovakia","Million euro","Curative care",686.47,TRUE
2014,"Slovakia","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Slovakia","Million euro","Inpatient curative care",327.85,TRUE
2014,"Finland","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Finland","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Finland","Million euro","Curative care",686.47,TRUE
2014,"Finland","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Finland","Million euro","Inpatient curative care",327.85,TRUE
2014,"Sweden","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Sweden","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Sweden","Million euro","Curative care",686.47,TRUE
2014,"Sweden","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Sweden","Million euro","Inpatient curative care",327.85,TRUE
2014,"Iceland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2014,"Iceland","Million euro","Curative care and rehabilitative care",640.73,FALSE
2014,"Iceland","Million euro","Curative care",582.72,FALSE
2014,"Iceland","Million euro","Inpatient curative and rehabilitative care",296.62,FALSE
2014,"Iceland","Million euro","Inpatient curative care",269.7,FALSE
2014,"Liechtenstein","Million euro","Current health care expenditure (CHE)",283.02,FALSE
2014,"Liechtenstein","Million euro","Curative care and rehabilitative care",177.86,FALSE
2014,"Liechtenstein","Million euro","Curative care",157.24,FALSE
2014,"Liechtenstein","Million euro","Inpatient curative and rehabilitative care",79.23,FALSE
2014,"Liechtenstein","Million euro","Inpatient curative care",70.7,FALSE
2014,"Norway","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Norway","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Norway","Million euro","Curative care",686.47,TRUE
2014,"Norway","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Norway","Million euro","Inpatient curative care",327.85,TRUE
2014,"Switzerland","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"Switzerland","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"Switzerland","Million euro","Curative care",686.47,TRUE
2014,"Switzerland","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"Switzerland","Million euro","Inpatient curative care",327.85,TRUE
2014,"United Kingdom","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2014,"United Kingdom","Million euro","Curative care and rehabilitative care",710.3,TRUE
2014,"United Kingdom","Million euro","Curative care",686.47,TRUE
2014,"United Kingdom","Million euro","Inpatient curative and rehabilitative care",355.29,TRUE
2014,"United Kingdom","Million euro","Inpatient curative care",327.85,TRUE
2014,"Bosnia and Herzegovina","Million euro","Current health care expenditure (CHE)",763.08,TRUE
2014,"Bosnia and Herzegovina","Million euro","Curative care and rehabilitative care",763.08,FALSE
2014,"Bosnia and Herzegovina","Million euro","Curative care",726.79,FALSE
2014,"Bosnia and Herzegovina","Million euro","Inpatient curative and rehabilitative care",410.5,FALSE
2014,"Bosnia and Herzegovina","Million euro","Inpatient curative care",391.3,FALSE
2015,"European Union - 27 countries (from 2020)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","Curative care",676.01,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative care",321.83,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Curative care",676.01,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative care",321.83,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Curative care",676.01,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative care",321.83,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Curative care",676.01,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative care",321.83,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Curative care",676.01,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative care",321.83,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Curative care",676.01,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Inpatient curative care",321.83,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Curative care",676.01,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative care",321.83,TRUE
2015,"Belgium","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Belgium","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Belgium","Million euro","Curative care",676.01,TRUE
2015,"Belgium","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Belgium","Million euro","Inpatient curative care",321.83,TRUE
2015,"Bulgaria","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Bulgaria","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Bulgaria","Million euro","Curative care",676.01,TRUE
2015,"Bulgaria","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Bulgaria","Million euro","Inpatient curative care",702.53,TRUE
2015,"Czechia","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Czechia","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Czechia","Million euro","Curative care",676.01,TRUE
2015,"Czechia","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Czechia","Million euro","Inpatient curative care",321.83,TRUE
2015,"Denmark","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Denmark","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Denmark","Million euro","Curative care",676.01,TRUE
2015,"Denmark","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Denmark","Million euro","Inpatient curative care",321.83,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care",676.01,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative care",321.83,TRUE
2015,"Estonia","Million euro","Current health care expenditure (CHE)",932.1,TRUE
2015,"Estonia","Million euro","Curative care and rehabilitative care",761.67,FALSE
2015,"Estonia","Million euro","Curative care",739.41,FALSE
2015,"Estonia","Million euro","Inpatient curative and rehabilitative care",318.69,FALSE
2015,"Estonia","Million euro","Inpatient curative care",310.45,FALSE
2015,"Ireland","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Ireland","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Ireland","Million euro","Curative care",676.01,TRUE
2015,"Ireland","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Ireland","Million euro","Inpatient curative care",321.83,TRUE
2015,"Greece","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Greece","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Greece","Million euro","Curative care",676.01,TRUE
2015,"Greece","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Greece","Million euro","Inpatient curative care",321.83,TRUE
2015,"Spain","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Spain","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Spain","Million euro","Curative care",676.01,TRUE
2015,"Spain","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Spain","Million euro","Inpatient curative care",321.83,TRUE
2015,"France","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"France","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"France","Million euro","Curative care",676.01,TRUE
2015,"France","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"France","Million euro","Inpatient curative care",321.83,TRUE
2015,"Croatia","Million euro","Current health care expenditure (CHE)",751.96,TRUE
2015,"Croatia","Million euro","Curative care and rehabilitative care",751.96,TRUE
2015,"Croatia","Million euro","Curative care",739.41,TRUE
2015,"Croatia","Million euro","Inpatient curative and rehabilitative care",751.96,FALSE
2015,"Croatia","Million euro","Inpatient curative care",702.53,FALSE
2015,"Italy","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Italy","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Italy","Million euro","Curative care",676.01,TRUE
2015,"Italy","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Italy","Million euro","Inpatient curative care",321.83,TRUE
2015,"Cyprus","Million euro","Current health care expenditure (CHE)",676.01,TRUE
2015,"Cyprus","Million euro","Curative care and rehabilitative care",764.97,FALSE
2015,"Cyprus","Million euro","Curative care",676.01,FALSE
2015,"Cyprus","Million euro","Inpatient curative and rehabilitative care",352.27,FALSE
2015,"Cyprus","Million euro","Inpatient curative care",321.83,FALSE
2015,"Latvia","Million euro","Current health care expenditure (CHE)",654.68,TRUE
2015,"Latvia","Million euro","Curative care and rehabilitative care",684.05,FALSE
2015,"Latvia","Million euro","Curative care",654.68,FALSE
2015,"Latvia","Million euro","Inpatient curative and rehabilitative care",291.9,FALSE
2015,"Latvia","Million euro","Inpatient curative care",279.79,FALSE
2015,"Lithuania","Million euro","Current health care expenditure (CHE)",676.13,TRUE
2015,"Lithuania","Million euro","Curative care and rehabilitative care",764.97,TRUE
2015,"Lithuania","Million euro","Curative care",931.66,TRUE
2015,"Lithuania","Million euro","Inpatient curative and rehabilitative care",676.13,FALSE
2015,"Lithuania","Million euro","Inpatient curative care",617.54,FALSE
2015,"Luxembourg","Million euro","Current health care expenditure (CHE)",694.41,TRUE
2015,"Luxembourg","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Luxembourg","Million euro","Curative care",676.01,TRUE
2015,"Luxembourg","Million euro","Inpatient curative and rehabilitative care",694.41,FALSE
2015,"Luxembourg","Million euro","Inpatient curative care",656.53,FALSE
2015,"Hungary","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Hungary","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Hungary","Million euro","Curative care",676.01,TRUE
2015,"Hungary","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Hungary","Million euro","Inpatient curative care",321.83,TRUE
2015,"Malta","Million euro","Current health care expenditure (CHE)",889.47,FALSE
2015,"Malta","Million euro","Curative care and rehabilitative care",442.28,FALSE
2015,"Malta","Million euro","Curative care",414.01,FALSE
2015,"Malta","Million euro","Inpatient curative and rehabilitative care",207.39,FALSE
2015,"Malta","Million euro","Inpatient curative care",179.89,FALSE
2015,"Netherlands","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Netherlands","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Netherlands","Million euro","Curative care",676.01,TRUE
2015,"Netherlands","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Netherlands","Million euro","Inpatient curative care",321.83,TRUE
2015,"Austria","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Austria","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Austria","Million euro","Curative care",676.01,TRUE
2015,"Austria","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Austria","Million euro","Inpatient curative care",321.83,TRUE
2015,"Poland","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Poland","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Poland","Million euro","Curative care",676.01,TRUE
2015,"Poland","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Poland","Million euro","Inpatient curative care",321.83,TRUE
2015,"Portugal","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Portugal","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Portugal","Million euro","Curative care",676.01,TRUE
2015,"Portugal","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Portugal","Million euro","Inpatient curative care",321.83,TRUE
2015,"Romania","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Romania","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Romania","Million euro","Curative care",676.01,TRUE
2015,"Romania","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Romania","Million euro","Inpatient curative care",321.83,TRUE
2015,"Slovenia","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2015,"Slovenia","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Slovenia","Million euro","Curative care",676.01,TRUE
2015,"Slovenia","Million euro","Inpatient curative and rehabilitative care",910.51,FALSE
2015,"Slovenia","Million euro","Inpatient curative care",854.08,FALSE
2015,"Slovakia","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Slovakia","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Slovakia","Million euro","Curative care",676.01,TRUE
2015,"Slovakia","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Slovakia","Million euro","Inpatient curative care",321.83,TRUE
2015,"Finland","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Finland","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Finland","Million euro","Curative care",676.01,TRUE
2015,"Finland","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Finland","Million euro","Inpatient curative care",321.83,TRUE
2015,"Sweden","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Sweden","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Sweden","Million euro","Curative care",676.01,TRUE
2015,"Sweden","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Sweden","Million euro","Inpatient curative care",321.83,TRUE
2015,"Iceland","Million euro","Current health care expenditure (CHE)",939.05,TRUE
2015,"Iceland","Million euro","Curative care and rehabilitative care",741.36,FALSE
2015,"Iceland","Million euro","Curative care",670.75,FALSE
2015,"Iceland","Million euro","Inpatient curative and rehabilitative care",358.94,FALSE
2015,"Iceland","Million euro","Inpatient curative care",325.68,FALSE
2015,"Liechtenstein","Million euro","Current health care expenditure (CHE)",324.9,FALSE
2015,"Liechtenstein","Million euro","Curative care and rehabilitative care",198.57,FALSE
2015,"Liechtenstein","Million euro","Curative care",175.6,FALSE
2015,"Liechtenstein","Million euro","Inpatient curative and rehabilitative care",88.96,FALSE
2015,"Liechtenstein","Million euro","Inpatient curative care",79.85,FALSE
2015,"Norway","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Norway","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Norway","Million euro","Curative care",676.01,TRUE
2015,"Norway","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Norway","Million euro","Inpatient curative care",321.83,TRUE
2015,"Switzerland","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"Switzerland","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"Switzerland","Million euro","Curative care",676.01,TRUE
2015,"Switzerland","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"Switzerland","Million euro","Inpatient curative care",321.83,TRUE
2015,"United Kingdom","Million euro","Current health care expenditure (CHE)",795.04,TRUE
2015,"United Kingdom","Million euro","Curative care and rehabilitative care",761.67,TRUE
2015,"United Kingdom","Million euro","Curative care",676.01,TRUE
2015,"United Kingdom","Million euro","Inpatient curative and rehabilitative care",352.27,TRUE
2015,"United Kingdom","Million euro","Inpatient curative care",321.83,TRUE
2015,"Bosnia and Herzegovina","Million euro","Current health care expenditure (CHE)",783.79,TRUE
2015,"Bosnia and Herzegovina","Million euro","Curative care and rehabilitative care",783.79,FALSE
2015,"Bosnia and Herzegovina","Million euro","Curative care",746.56,FALSE
2015,"Bosnia and Herzegovina","Million euro","Inpatient curative and rehabilitative care",426.21,FALSE
2015,"Bosnia and Herzegovina","Million euro","Inpatient curative care",406.87,FALSE
2016,"European Union - 27 countries (from 2020)","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Curative care",726.24,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Inpatient curative care",331.96,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Curative care",726.24,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Inpatient curative care",331.96,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Curative care",726.24,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Inpatient curative care",331.96,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Curative care",726.24,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Inpatient curative care",331.96,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Curative care",726.24,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Inpatient curative care",331.96,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Curative care",726.24,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Inpatient curative care",331.96,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Curative care",726.24,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Inpatient curative care",331.96,TRUE
2016,"Belgium","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Belgium","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Belgium","Million euro","Curative care",726.24,TRUE
2016,"Belgium","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Belgium","Million euro","Inpatient curative care",331.96,TRUE
2016,"Bulgaria","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Bulgaria","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Bulgaria","Million euro","Curative care",726.24,TRUE
2016,"Bulgaria","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Bulgaria","Million euro","Inpatient curative care",640.26,TRUE
2016,"Czechia","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Czechia","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Czechia","Million euro","Curative care",726.24,TRUE
2016,"Czechia","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Czechia","Million euro","Inpatient curative care",331.96,TRUE
2016,"Denmark","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Denmark","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Denmark","Million euro","Curative care",726.24,TRUE
2016,"Denmark","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Denmark","Million euro","Inpatient curative care",331.96,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Curative care",726.24,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Inpatient curative care",331.96,TRUE
2016,"Estonia","Million euro","Current health care expenditure (CHE)",932.1,TRUE
2016,"Estonia","Million euro","Curative care and rehabilitative care",801.69,FALSE
2016,"Estonia","Million euro","Curative care",779.03,FALSE
2016,"Estonia","Million euro","Inpatient curative and rehabilitative care",325.4,FALSE
2016,"Estonia","Million euro","Inpatient curative care",316.95,FALSE
2016,"Ireland","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Ireland","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Ireland","Million euro","Curative care",726.24,TRUE
2016,"Ireland","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Ireland","Million euro","Inpatient curative care",331.96,TRUE
2016,"Greece","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Greece","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Greece","Million euro","Curative care",726.24,TRUE
2016,"Greece","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Greece","Million euro","Inpatient curative care",331.96,TRUE
2016,"Spain","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Spain","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Spain","Million euro","Curative care",726.24,TRUE
2016,"Spain","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Spain","Million euro","Inpatient curative care",331.96,TRUE
2016,"France","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"France","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"France","Million euro","Curative care",726.24,TRUE
2016,"France","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"France","Million euro","Inpatient curative care",331.96,TRUE
2016,"Croatia","Million euro","Current health care expenditure (CHE)",694.3,TRUE
2016,"Croatia","Million euro","Curative care and rehabilitative care",694.3,TRUE
2016,"Croatia","Million euro","Curative care",694.3,TRUE
2016,"Croatia","Million euro","Inpatient curative and rehabilitative care",694.3,FALSE
2016,"Croatia","Million euro","Inpatient curative care",640.26,FALSE
2016,"Italy","Million euro","Current health care expenditure (CHE)",889.47,TRUE
2016,"Italy","Million euro","Curative care and rehabilitative care",793.1,TRUE
2016,"Italy","Million euro","Curative care",726.24,TRUE
2016,"Italy","Million euro","Inpatient curative and rehabilitative care",362.46,TRUE
2016,"Italy","Million euro","Inpatient curative care",331.96,TRUE
2016,"Cyprus","Million euro","Current health care expenditure (CHE)",700.57,TRUE
2016,"Cyprus","Million euro","Curative care and rehabilitative care",793.1,FALSE
2016,"Cyprus","Million euro","Curative care",700.57,FALSE
