"TIME","GEO","UNIT","ICHA11_HP","Value","Value_imp"
2014,"Switzerland","Million euro","Mental health hospitals",22.02,TRUE
2014,"Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"United Kingdom","Million euro","All providers of health care",795.04,TRUE
2014,"United Kingdom","Million euro","Hospitals",532.4,TRUE
2014,"United Kingdom","Million euro","General hospitals",556.35,TRUE
2014,"United Kingdom","Million euro","Mental health hospitals",22.02,TRUE
2014,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",272.77,TRUE
2014,"Bosnia and Herzegovina","Million euro","All providers of health care",475.8,TRUE
2014,"Bosnia and Herzegovina","Million euro","Hospitals",475.8,FALSE
2014,"Bosnia and Herzegovina","Million euro","General hospitals",442.33,FALSE
2014,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.67,FALSE
2014,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",29.79,FALSE
2015,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",795.04,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","Hospitals",562.58,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","General hospitals",592.22,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",22.86,TRUE
2015,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",795.04,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",562.58,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",592.22,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",22.86,TRUE
2015,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",795.04,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",562.58,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",592.22,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",22.86,TRUE
2015,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",795.04,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",562.58,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",592.22,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",22.86,TRUE
2015,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",795.04,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",562.58,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",592.22,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",22.86,TRUE
2015,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","All providers of health care",795.04,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Hospitals",562.58,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","General hospitals",592.22,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",22.86,TRUE
2015,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",795.04,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",562.58,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",592.22,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",22.86,TRUE
2015,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Belgium","Million euro","All providers of health care",324.9,TRUE
2015,"Belgium","Million euro","Hospitals",562.58,TRUE
2015,"Belgium","Million euro","General hospitals",592.22,TRUE
2015,"Belgium","Million euro","Mental health hospitals",77.65,TRUE
2015,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",77.65,FALSE
2015,"Bulgaria","Million euro","All providers of health care",258.99,TRUE
2015,"Bulgaria","Million euro","Hospitals",258.99,TRUE
2015,"Bulgaria","Million euro","General hospitals",966.14,FALSE
2015,"Bulgaria","Million euro","Mental health hospitals",22.86,FALSE
2015,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,FALSE
2015,"Czechia","Million euro","All providers of health care",364.78,TRUE
2015,"Czechia","Million euro","Hospitals",364.78,TRUE
2015,"Czechia","Million euro","General hospitals",364.78,TRUE
2015,"Czechia","Million euro","Mental health hospitals",176.87,FALSE
2015,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",364.78,FALSE
2015,"Denmark","Million euro","All providers of health care",324.9,TRUE
2015,"Denmark","Million euro","Hospitals",562.58,TRUE
2015,"Denmark","Million euro","General hospitals",592.22,TRUE
2015,"Denmark","Million euro","Mental health hospitals",948.77,TRUE
2015,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",795.04,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",562.58,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",592.22,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",22.86,TRUE
2015,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Estonia","Million euro","All providers of health care",932.1,TRUE
2015,"Estonia","Million euro","Hospitals",622.76,FALSE
2015,"Estonia","Million euro","General hospitals",592.22,FALSE
2015,"Estonia","Million euro","Mental health hospitals",3.64,FALSE
2015,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",26.9,FALSE
2015,"Ireland","Million euro","All providers of health care",766.83,TRUE
2015,"Ireland","Million euro","Hospitals",622.76,TRUE
2015,"Ireland","Million euro","General hospitals",592.22,TRUE
2015,"Ireland","Million euro","Mental health hospitals",287.89,FALSE
2015,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",766.83,FALSE
2015,"Greece","Million euro","All providers of health care",522.11,TRUE
2015,"Greece","Million euro","Hospitals",522.11,TRUE
2015,"Greece","Million euro","General hospitals",592.22,TRUE
2015,"Greece","Million euro","Mental health hospitals",373.66,FALSE
2015,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",522.11,FALSE
2015,"Spain","Million euro","All providers of health care",808.73,TRUE
2015,"Spain","Million euro","Hospitals",622.76,TRUE
2015,"Spain","Million euro","General hospitals",808.73,TRUE
2015,"Spain","Million euro","Mental health hospitals",808.73,FALSE
2015,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"France","Million euro","All providers of health care",391.59,TRUE
2015,"France","Million euro","Hospitals",562.58,TRUE
2015,"France","Million euro","General hospitals",592.22,TRUE
2015,"France","Million euro","Mental health hospitals",22.86,TRUE
2015,"France","Million euro","Specialised hospitals (other than mental health hospitals)",391.59,FALSE
2015,"Croatia","Million euro","All providers of health care",99.13,TRUE
2015,"Croatia","Million euro","Hospitals",99.13,TRUE
2015,"Croatia","Million euro","General hospitals",592.22,TRUE
2015,"Croatia","Million euro","Mental health hospitals",51.38,FALSE
2015,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",99.13,FALSE
2015,"Italy","Million euro","All providers of health care",795.04,TRUE
2015,"Italy","Million euro","Hospitals",562.58,TRUE
2015,"Italy","Million euro","General hospitals",592.22,TRUE
2015,"Italy","Million euro","Mental health hospitals",22.86,TRUE
2015,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Cyprus","Million euro","All providers of health care",497.15,TRUE
2015,"Cyprus","Million euro","Hospitals",562.58,FALSE
2015,"Cyprus","Million euro","General hospitals",497.15,FALSE
2015,"Cyprus","Million euro","Mental health hospitals",11.92,FALSE
2015,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",53.51,FALSE
2015,"Latvia","Million euro","All providers of health care",350.02,TRUE
2015,"Latvia","Million euro","Hospitals",452.04,FALSE
2015,"Latvia","Million euro","General hospitals",350.02,FALSE
2015,"Latvia","Million euro","Mental health hospitals",35.8,FALSE
2015,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",66.22,FALSE
2015,"Lithuania","Million euro","All providers of health care",704,TRUE
2015,"Lithuania","Million euro","Hospitals",831.93,FALSE
2015,"Lithuania","Million euro","General hospitals",704,FALSE
2015,"Lithuania","Million euro","Mental health hospitals",17.56,FALSE
2015,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",110.37,FALSE
2015,"Luxembourg","Million euro","All providers of health care",757.31,TRUE
2015,"Luxembourg","Million euro","Hospitals",854.65,FALSE
2015,"Luxembourg","Million euro","General hospitals",757.31,FALSE
2015,"Luxembourg","Million euro","Mental health hospitals",42.09,FALSE
2015,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",55.26,FALSE
2015,"Hungary","Million euro","All providers of health care",227.2,TRUE
2015,"Hungary","Million euro","Hospitals",562.58,TRUE
2015,"Hungary","Million euro","General hospitals",592.22,TRUE
2015,"Hungary","Million euro","Mental health hospitals",6.74,FALSE
2015,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",227.2,FALSE
2015,"Malta","Million euro","All providers of health care",889.47,FALSE
2015,"Malta","Million euro","Hospitals",385.21,FALSE
2015,"Malta","Million euro","General hospitals",333.01,FALSE
2015,"Malta","Million euro","Mental health hospitals",25.38,FALSE
2015,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",26.81,FALSE
2015,"Netherlands","Million euro","All providers of health care",889.47,TRUE
2015,"Netherlands","Million euro","Hospitals",562.58,TRUE
2015,"Netherlands","Million euro","General hospitals",592.22,TRUE
2015,"Netherlands","Million euro","Mental health hospitals",22.86,TRUE
2015,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",999.5,FALSE
2015,"Austria","Million euro","All providers of health care",795.04,TRUE
2015,"Austria","Million euro","Hospitals",562.58,TRUE
2015,"Austria","Million euro","General hospitals",592.22,TRUE
2015,"Austria","Million euro","Mental health hospitals",22.86,TRUE
2015,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Poland","Million euro","All providers of health care",529.04,TRUE
2015,"Poland","Million euro","Hospitals",562.58,TRUE
2015,"Poland","Million euro","General hospitals",592.22,TRUE
2015,"Poland","Million euro","Mental health hospitals",427.51,FALSE
2015,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",529.04,FALSE
2015,"Portugal","Million euro","All providers of health care",324.9,TRUE
2015,"Portugal","Million euro","Hospitals",562.58,TRUE
2015,"Portugal","Million euro","General hospitals",592.22,TRUE
2015,"Portugal","Million euro","Mental health hospitals",120.17,FALSE
2015,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Romania","Million euro","All providers of health care",473.66,TRUE
2015,"Romania","Million euro","Hospitals",562.58,TRUE
2015,"Romania","Million euro","General hospitals",592.22,TRUE
2015,"Romania","Million euro","Mental health hospitals",91.16,FALSE
2015,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",473.66,FALSE
2015,"Slovenia","Million euro","All providers of health care",244.51,TRUE
2015,"Slovenia","Million euro","Hospitals",562.58,TRUE
2015,"Slovenia","Million euro","General hospitals",592.22,TRUE
2015,"Slovenia","Million euro","Mental health hospitals",51.01,FALSE
2015,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",244.51,FALSE
2015,"Slovakia","Million euro","All providers of health care",36.47,TRUE
2015,"Slovakia","Million euro","Hospitals",562.58,TRUE
2015,"Slovakia","Million euro","General hospitals",592.22,TRUE
2015,"Slovakia","Million euro","Mental health hospitals",29.75,FALSE
2015,"Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)",36.47,FALSE
2015,"Finland","Million euro","All providers of health care",324.9,TRUE
2015,"Finland","Million euro","Hospitals",562.58,TRUE
2015,"Finland","Million euro","General hospitals",592.22,TRUE
2015,"Finland","Million euro","Mental health hospitals",5.57,FALSE
2015,"Finland","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Sweden","Million euro","All providers of health care",795.04,TRUE
2015,"Sweden","Million euro","Hospitals",562.58,TRUE
2015,"Sweden","Million euro","General hospitals",592.22,TRUE
2015,"Sweden","Million euro","Mental health hospitals",22.86,TRUE
2015,"Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Iceland","Million euro","All providers of health care",939.05,TRUE
2015,"Iceland","Million euro","Hospitals",489.11,FALSE
2015,"Iceland","Million euro","General hospitals",489.11,FALSE
2015,"Iceland","Million euro","Mental health hospitals",0,TRUE
2015,"Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2015,"Liechtenstein","Million euro","All providers of health care",324.9,FALSE
2015,"Liechtenstein","Million euro","Hospitals",28.53,FALSE
2015,"Liechtenstein","Million euro","General hospitals",28.53,FALSE
2015,"Liechtenstein","Million euro","Mental health hospitals",0,FALSE
2015,"Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2015,"Norway","Million euro","All providers of health care",795.04,TRUE
2015,"Norway","Million euro","Hospitals",562.58,TRUE
2015,"Norway","Million euro","General hospitals",592.22,TRUE
2015,"Norway","Million euro","Mental health hospitals",22.86,TRUE
2015,"Norway","Million euro","Specialised hospitals (other than mental health hospitals)",0,TRUE
2015,"Switzerland","Million euro","All providers of health care",795.04,TRUE
2015,"Switzerland","Million euro","Hospitals",562.58,TRUE
2015,"Switzerland","Million euro","General hospitals",592.22,TRUE
2015,"Switzerland","Million euro","Mental health hospitals",22.86,TRUE
2015,"Switzerland","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"United Kingdom","Million euro","All providers of health care",795.04,TRUE
2015,"United Kingdom","Million euro","Hospitals",562.58,TRUE
2015,"United Kingdom","Million euro","General hospitals",592.22,TRUE
2015,"United Kingdom","Million euro","Mental health hospitals",22.86,TRUE
2015,"United Kingdom","Million euro","Specialised hospitals (other than mental health hospitals)",258.99,TRUE
2015,"Bosnia and Herzegovina","Million euro","All providers of health care",489.73,TRUE
2015,"Bosnia and Herzegovina","Million euro","Hospitals",489.73,FALSE
2015,"Bosnia and Herzegovina","Million euro","General hospitals",454.94,FALSE
2015,"Bosnia and Herzegovina","Million euro","Mental health hospitals",3.71,FALSE
2015,"Bosnia and Herzegovina","Million euro","Specialised hospitals (other than mental health hospitals)",31.07,FALSE
2016,"European Union - 27 countries (from 2020)","Million euro","All providers of health care",889.47,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Hospitals",580.36,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","General hospitals",512.63,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Mental health hospitals",23.26,TRUE
2016,"European Union - 27 countries (from 2020)","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","All providers of health care",889.47,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Hospitals",580.36,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","General hospitals",512.63,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Mental health hospitals",23.26,TRUE
2016,"European Union - 28 countries (2013-2020)","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","All providers of health care",889.47,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Hospitals",580.36,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","General hospitals",512.63,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Mental health hospitals",23.26,TRUE
2016,"European Union - 27 countries (2007-2013)","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","All providers of health care",889.47,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Hospitals",580.36,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","General hospitals",512.63,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Mental health hospitals",23.26,TRUE
2016,"European Union - 15 countries (1995-2004)","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","All providers of health care",889.47,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Hospitals",580.36,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","General hospitals",512.63,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Mental health hospitals",23.26,TRUE
2016,"Euro area - 19 countries  (from 2015)","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","All providers of health care",889.47,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Hospitals",580.36,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","General hospitals",512.63,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Mental health hospitals",23.26,TRUE
2016,"Euro area - 18 countries (2014)","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","All providers of health care",889.47,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Hospitals",580.36,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","General hospitals",512.63,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Mental health hospitals",23.26,TRUE
2016,"Euro area - 12 countries (2001-2006)","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Belgium","Million euro","All providers of health care",329.92,TRUE
2016,"Belgium","Million euro","Hospitals",580.36,TRUE
2016,"Belgium","Million euro","General hospitals",512.63,TRUE
2016,"Belgium","Million euro","Mental health hospitals",77.17,TRUE
2016,"Belgium","Million euro","Specialised hospitals (other than mental health hospitals)",77.17,FALSE
2016,"Bulgaria","Million euro","All providers of health care",282.27,TRUE
2016,"Bulgaria","Million euro","Hospitals",282.27,TRUE
2016,"Bulgaria","Million euro","General hospitals",966.14,TRUE
2016,"Bulgaria","Million euro","Mental health hospitals",23.26,FALSE
2016,"Bulgaria","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,FALSE
2016,"Czechia","Million euro","All providers of health care",398.87,TRUE
2016,"Czechia","Million euro","Hospitals",398.87,TRUE
2016,"Czechia","Million euro","General hospitals",398.87,TRUE
2016,"Czechia","Million euro","Mental health hospitals",205.3,FALSE
2016,"Czechia","Million euro","Specialised hospitals (other than mental health hospitals)",398.87,FALSE
2016,"Denmark","Million euro","All providers of health care",329.92,TRUE
2016,"Denmark","Million euro","Hospitals",580.36,TRUE
2016,"Denmark","Million euro","General hospitals",512.63,TRUE
2016,"Denmark","Million euro","Mental health hospitals",948.77,TRUE
2016,"Denmark","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","All providers of health care",889.47,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Hospitals",580.36,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","General hospitals",512.63,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Mental health hospitals",23.26,TRUE
2016,"Germany (until 1990 former territory of the FRG)","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Estonia","Million euro","All providers of health care",932.1,TRUE
2016,"Estonia","Million euro","Hospitals",658.97,FALSE
2016,"Estonia","Million euro","General hospitals",624.48,FALSE
2016,"Estonia","Million euro","Mental health hospitals",3.54,FALSE
2016,"Estonia","Million euro","Specialised hospitals (other than mental health hospitals)",30.95,FALSE
2016,"Ireland","Million euro","All providers of health care",804,TRUE
2016,"Ireland","Million euro","Hospitals",658.97,TRUE
2016,"Ireland","Million euro","General hospitals",624.48,TRUE
2016,"Ireland","Million euro","Mental health hospitals",294.31,FALSE
2016,"Ireland","Million euro","Specialised hospitals (other than mental health hospitals)",804,FALSE
2016,"Greece","Million euro","All providers of health care",516.65,TRUE
2016,"Greece","Million euro","Hospitals",516.65,TRUE
2016,"Greece","Million euro","General hospitals",516.65,TRUE
2016,"Greece","Million euro","Mental health hospitals",273.15,FALSE
2016,"Greece","Million euro","Specialised hospitals (other than mental health hospitals)",516.65,FALSE
2016,"Spain","Million euro","All providers of health care",800.23,TRUE
2016,"Spain","Million euro","Hospitals",658.97,TRUE
2016,"Spain","Million euro","General hospitals",624.48,TRUE
2016,"Spain","Million euro","Mental health hospitals",800.23,FALSE
2016,"Spain","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"France","Million euro","All providers of health care",409.4,TRUE
2016,"France","Million euro","Hospitals",580.36,TRUE
2016,"France","Million euro","General hospitals",512.63,TRUE
2016,"France","Million euro","Mental health hospitals",23.26,TRUE
2016,"France","Million euro","Specialised hospitals (other than mental health hospitals)",409.4,FALSE
2016,"Croatia","Million euro","All providers of health care",105.2,TRUE
2016,"Croatia","Million euro","Hospitals",105.2,TRUE
2016,"Croatia","Million euro","General hospitals",105.2,TRUE
2016,"Croatia","Million euro","Mental health hospitals",49.69,FALSE
2016,"Croatia","Million euro","Specialised hospitals (other than mental health hospitals)",105.2,FALSE
2016,"Italy","Million euro","All providers of health care",889.47,TRUE
2016,"Italy","Million euro","Hospitals",580.36,TRUE
2016,"Italy","Million euro","General hospitals",512.63,TRUE
2016,"Italy","Million euro","Mental health hospitals",23.26,TRUE
2016,"Italy","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Cyprus","Million euro","All providers of health care",512.63,TRUE
2016,"Cyprus","Million euro","Hospitals",580.36,FALSE
2016,"Cyprus","Million euro","General hospitals",512.63,FALSE
2016,"Cyprus","Million euro","Mental health hospitals",10.65,FALSE
2016,"Cyprus","Million euro","Specialised hospitals (other than mental health hospitals)",57.08,FALSE
2016,"Latvia","Million euro","All providers of health care",378.53,TRUE
2016,"Latvia","Million euro","Hospitals",490.9,FALSE
2016,"Latvia","Million euro","General hospitals",378.53,FALSE
2016,"Latvia","Million euro","Mental health hospitals",37.43,FALSE
2016,"Latvia","Million euro","Specialised hospitals (other than mental health hospitals)",74.94,FALSE
2016,"Lithuania","Million euro","All providers of health care",813.84,TRUE
2016,"Lithuania","Million euro","Hospitals",908.02,FALSE
2016,"Lithuania","Million euro","General hospitals",813.84,FALSE
2016,"Lithuania","Million euro","Mental health hospitals",15.64,FALSE
2016,"Lithuania","Million euro","Specialised hospitals (other than mental health hospitals)",78.54,FALSE
2016,"Luxembourg","Million euro","All providers of health care",788.18,TRUE
2016,"Luxembourg","Million euro","Hospitals",890.15,FALSE
2016,"Luxembourg","Million euro","General hospitals",788.18,FALSE
2016,"Luxembourg","Million euro","Mental health hospitals",45.74,FALSE
2016,"Luxembourg","Million euro","Specialised hospitals (other than mental health hospitals)",56.22,FALSE
2016,"Hungary","Million euro","All providers of health care",246.8,TRUE
2016,"Hungary","Million euro","Hospitals",580.36,TRUE
2016,"Hungary","Million euro","General hospitals",512.63,TRUE
2016,"Hungary","Million euro","Mental health hospitals",8.98,FALSE
2016,"Hungary","Million euro","Specialised hospitals (other than mental health hospitals)",246.8,FALSE
2016,"Malta","Million euro","All providers of health care",945.12,FALSE
2016,"Malta","Million euro","Hospitals",395.11,FALSE
2016,"Malta","Million euro","General hospitals",344.05,FALSE
2016,"Malta","Million euro","Mental health hospitals",25.57,FALSE
2016,"Malta","Million euro","Specialised hospitals (other than mental health hospitals)",25.49,FALSE
2016,"Netherlands","Million euro","All providers of health care",889.47,TRUE
2016,"Netherlands","Million euro","Hospitals",580.36,TRUE
2016,"Netherlands","Million euro","General hospitals",512.63,TRUE
2016,"Netherlands","Million euro","Mental health hospitals",23.26,TRUE
2016,"Netherlands","Million euro","Specialised hospitals (other than mental health hospitals)",969.18,TRUE
2016,"Austria","Million euro","All providers of health care",889.47,TRUE
2016,"Austria","Million euro","Hospitals",580.36,TRUE
2016,"Austria","Million euro","General hospitals",512.63,TRUE
2016,"Austria","Million euro","Mental health hospitals",23.26,TRUE
2016,"Austria","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Poland","Million euro","All providers of health care",505.05,TRUE
2016,"Poland","Million euro","Hospitals",580.36,TRUE
2016,"Poland","Million euro","General hospitals",512.63,TRUE
2016,"Poland","Million euro","Mental health hospitals",420.61,FALSE
2016,"Poland","Million euro","Specialised hospitals (other than mental health hospitals)",505.05,FALSE
2016,"Portugal","Million euro","All providers of health care",329.92,TRUE
2016,"Portugal","Million euro","Hospitals",580.36,TRUE
2016,"Portugal","Million euro","General hospitals",512.63,TRUE
2016,"Portugal","Million euro","Mental health hospitals",126.57,FALSE
2016,"Portugal","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Romania","Million euro","All providers of health care",499.7,TRUE
2016,"Romania","Million euro","Hospitals",580.36,TRUE
2016,"Romania","Million euro","General hospitals",512.63,TRUE
2016,"Romania","Million euro","Mental health hospitals",104.78,FALSE
2016,"Romania","Million euro","Specialised hospitals (other than mental health hospitals)",499.7,FALSE
2016,"Slovenia","Million euro","All providers of health care",257.28,TRUE
2016,"Slovenia","Million euro","Hospitals",580.36,TRUE
2016,"Slovenia","Million euro","General hospitals",512.63,TRUE
2016,"Slovenia","Million euro","Mental health hospitals",53.39,FALSE
2016,"Slovenia","Million euro","Specialised hospitals (other than mental health hospitals)",257.28,FALSE
2016,"Slovakia","Million euro","All providers of health care",33.29,TRUE
2016,"Slovakia","Million euro","Hospitals",580.36,TRUE
2016,"Slovakia","Million euro","General hospitals",512.63,TRUE
2016,"Slovakia","Million euro","Mental health hospitals",33.29,FALSE
2016,"Slovakia","Million euro","Specialised hospitals (other than mental health hospitals)",11.29,FALSE
2016,"Finland","Million euro","All providers of health care",329.92,TRUE
2016,"Finland","Million euro","Hospitals",580.36,TRUE
2016,"Finland","Million euro","General hospitals",512.63,TRUE
2016,"Finland","Million euro","Mental health hospitals",5.3,FALSE
2016,"Finland","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Sweden","Million euro","All providers of health care",889.47,TRUE
2016,"Sweden","Million euro","Hospitals",580.36,TRUE
2016,"Sweden","Million euro","General hospitals",512.63,TRUE
2016,"Sweden","Million euro","Mental health hospitals",23.26,TRUE
2016,"Sweden","Million euro","Specialised hospitals (other than mental health hospitals)",282.27,TRUE
2016,"Iceland","Million euro","All providers of health care",939.05,TRUE
2016,"Iceland","Million euro","Hospitals",587.37,FALSE
2016,"Iceland","Million euro","General hospitals",587.37,FALSE
2016,"Iceland","Million euro","Mental health hospitals",0,FALSE
2016,"Iceland","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2016,"Liechtenstein","Million euro","All providers of health care",329.92,FALSE
2016,"Liechtenstein","Million euro","Hospitals",27.85,FALSE
2016,"Liechtenstein","Million euro","General hospitals",27.85,FALSE
2016,"Liechtenstein","Million euro","Mental health hospitals",0,FALSE
2016,"Liechtenstein","Million euro","Specialised hospitals (other than mental health hospitals)",0,FALSE
2016,"Norway","Million euro","All providers of health care",329.92,TRUE
2016,"Norway","Million euro","Hospitals",580.36,TRUE
2016,"Norway","Million euro","General hospitals",512.63,TRUE
2016,"Norway","Million euro","Mental health hospitals",23.26,TRUE
